event_id,code,signal_date,stage_group,post_day,old_v021_daily_label_quality_ok,new_v022_daily_label_quality_ok,old_v021_d2_open_daily,new_v022_d2_open_daily,old_v021_d3_high_daily,new_v022_d3_high_daily,old_v021_d3_close_daily,new_v022_d3_close_daily,old_v021_target7,new_v022_target7,old_v021_tail,new_v022_tail,audit_minute_target7,audit_minute_tail,target_changed_vs_v021,tail_changed_vs_v021,target_changed_vs_minute,tail_changed_vs_minute,recovered_from_previous_missing,change_reason
000811_2026-06-23,000811,2026-06-25,post,2.0,True,True,54.48,54.48,55.23,55.23,51.11,51.11,False,False,True,True,False,True,False,False,False,False,False,unchanged
001296_2026-06-23,001296,2026-06-25,post,2.0,False,True,20.7,20.7,,20.49,,19.2,False,False,False,True,False,True,False,False,False,False,True,recovered_label_after_daily_cache_refresh
002297_2026-06-23,002297,2026-06-25,post,2.0,True,True,33.48,33.48,31.51,31.51,28.37,28.37,False,False,True,True,False,True,False,False,False,False,False,unchanged
002354_2026-06-23,002354,2026-06-25,post,2.0,True,True,8.23,8.23,9.68,9.68,9.11,9.11,True,True,False,False,True,False,False,False,False,False,False,unchanged
002580_2026-06-25,002580,2026-06-25,d0,,True,True,24.94,24.94,21.88,21.88,20.71,20.71,False,False,True,True,False,True,False,False,False,False,False,unchanged
002584_2026-06-25,002584,2026-06-25,d0,,True,True,9.92,9.92,10.3,10.3,9.35,9.35,False,False,True,True,False,True,False,False,False,False,False,unchanged
002631_2026-06-25,002631,2026-06-25,d0,,True,True,9.9,9.9,10.28,10.28,10.26,10.26,False,False,False,False,False,False,False,False,False,False,False,unchanged
002655_2026-06-23,002655,2026-06-25,post,2.0,True,True,49.11,49.11,50.63,50.63,46.02,46.02,False,False,True,True,False,True,False,False,False,False,False,unchanged
002672_2026-06-24,002672,2026-06-25,post,1.0,True,True,3.87,3.87,3.68,3.68,3.52,3.53,False,False,True,True,False,True,False,False,False,False,False,unchanged
002687_2026-06-25,002687,2026-06-25,d0,,True,True,4.38,4.38,4.97,4.97,4.97,4.97,True,True,False,False,True,False,False,False,False,False,False,unchanged
002805_2026-06-23,002805,2026-06-25,post,2.0,True,True,29.01,29.01,27.37,27.37,25.99,25.99,False,False,True,True,False,True,False,False,False,False,False,unchanged
002830_2026-06-24,002830,2026-06-25,post,1.0,True,True,16.6,16.6,16.7,16.7,15.72,15.72,False,False,True,True,False,True,False,False,False,False,False,unchanged
003031_2026-06-23,003031,2026-06-25,post,2.0,True,True,189.05,189.05,188.89,188.89,170.35,170.35,False,False,True,True,False,True,False,False,False,False,False,unchanged
600162_2026-06-23,600162,2026-06-25,post,2.0,True,True,3.45,3.45,3.2,3.2,2.94,2.94,False,False,True,True,False,True,False,False,False,False,False,unchanged
600172_2026-06-24,600172,2026-06-25,post,1.0,True,True,17.45,17.45,17.0,17.0,16.16,16.16,False,False,True,True,False,True,False,False,False,False,False,unchanged
600322_2026-06-24,600322,2026-06-25,post,1.0,True,True,2.76,2.76,2.73,2.73,2.6,2.59,False,False,True,True,False,True,False,False,False,False,False,unchanged
600379_2026-06-25,600379,2026-06-25,d0,,True,True,15.02,15.02,14.85,14.85,13.7,13.7,False,False,True,True,False,True,False,False,False,False,False,unchanged
600400_2026-06-24,600400,2026-06-25,post,1.0,True,True,3.28,3.28,3.32,3.32,3.1,3.11,False,False,True,True,False,True,False,False,False,False,False,unchanged
600470_2026-06-24,600470,2026-06-25,post,1.0,True,True,6.3,6.3,6.23,6.23,5.94,5.94,False,False,True,True,False,True,False,False,False,False,False,unchanged
600769_2026-06-23,600769,2026-06-25,post,2.0,True,True,21.4,21.4,20.89,20.89,20.7,20.7,False,False,False,False,False,False,False,False,False,False,False,unchanged
600851_2026-06-24,600851,2026-06-25,post,1.0,True,True,9.52,9.52,9.44,9.44,8.87,8.88,False,False,True,True,False,True,False,False,False,False,False,unchanged
600909_2026-06-25,600909,2026-06-25,d0,,True,True,12.0,12.0,12.84,12.84,11.72,11.72,True,True,False,False,True,False,False,False,False,False,False,unchanged
601869_2026-06-24,601869,2026-06-25,post,1.0,True,True,565.07,565.07,549.19,549.19,530.03,527.1,False,False,True,True,False,True,False,False,False,False,False,unchanged
603082_2026-06-23,603082,2026-06-25,post,2.0,True,True,45.16,45.16,44.67,44.67,42.41,42.41,False,False,True,True,False,True,False,False,False,False,False,unchanged
603380_2026-06-23,603380,2026-06-25,post,2.0,True,True,44.56,44.56,46.38,46.38,42.71,42.71,False,False,False,False,False,False,False,False,False,False,False,unchanged
603663_2026-06-23,603663,2026-06-25,post,2.0,True,True,98.43,98.43,98.68,98.68,95.98,95.98,False,False,False,False,False,False,False,False,False,False,False,unchanged
603757_2026-06-24,603757,2026-06-25,post,1.0,True,True,71.0,71.0,75.5,75.5,70.4,70.4,False,False,False,False,False,False,False,False,False,False,False,unchanged
603938_2026-06-25,603938,2026-06-25,d0,,True,True,69.68,69.68,81.82,81.82,72.31,74.98,True,True,False,False,True,False,False,False,False,False,False,unchanged
605069_2026-06-25,605069,2026-06-25,d0,,True,True,14.4,14.4,15.96,15.96,15.77,15.77,True,True,False,False,True,False,False,False,False,False,False,unchanged
605377_2026-06-24,605377,2026-06-25,post,1.0,True,True,9.01,9.01,9.52,9.52,9.52,9.52,False,False,False,False,False,False,False,False,False,False,False,unchanged
605580_2026-06-24,605580,2026-06-25,post,1.0,True,True,29.0,29.0,29.25,29.25,27.55,27.55,False,False,False,False,False,False,False,False,False,False,False,unchanged
000070_2026-06-24,000070,2026-06-26,post,2.0,False,True,21.89,21.89,,20.95,,20.84,False,False,False,False,False,False,False,False,False,False,True,recovered_label_after_daily_cache_refresh
000566_2026-06-25,000566,2026-06-26,post,1.0,True,True,4.02,4.02,4.99,4.99,4.99,4.99,True,True,False,False,True,False,False,False,False,False,False,unchanged
000571_2026-06-24,000571,2026-06-26,post,2.0,True,True,6.34,6.34,6.65,6.65,6.33,6.33,False,False,False,False,False,False,False,False,False,False,False,unchanged
000783_2026-06-24,000783,2026-06-26,post,2.0,False,True,9.77,9.77,,10.09,,9.75,False,False,False,False,False,False,False,False,False,False,True,recovered_label_after_daily_cache_refresh
000818_2026-06-26,000818,2026-06-26,d0,,True,True,13.47,13.47,14.52,14.52,14.52,14.52,True,True,False,False,True,False,False,False,False,False,False,unchanged
002025_2026-06-26,002025,2026-06-26,d0,,True,True,73.0,73.0,78.12,78.12,76.22,76.22,True,True,False,False,True,False,False,False,False,False,False,unchanged
002068_2026-06-24,002068,2026-06-26,post,2.0,True,True,14.91,14.91,15.39,15.39,15.03,15.03,False,False,False,False,False,False,False,False,False,False,False,unchanged
002080_2026-06-26,002080,2026-06-26,d0,,True,True,99.0,99.0,93.8,93.8,90.0,90.0,False,False,True,True,False,True,False,False,False,False,False,unchanged
002254_2026-06-26,002254,2026-06-26,d0,,False,True,19.25,19.25,,18.75,,18.19,False,False,False,True,False,True,False,False,False,False,True,recovered_label_after_daily_cache_refresh
002580_2026-06-25,002580,2026-06-26,post,1.0,True,True,21.78,21.78,21.17,21.17,20.16,20.16,False,False,True,True,False,True,False,False,False,False,False,unchanged
002584_2026-06-25,002584,2026-06-26,post,1.0,True,True,9.75,9.75,9.59,9.59,9.48,9.48,False,False,False,False,False,False,False,False,False,False,False,unchanged
002631_2026-06-25,002631,2026-06-26,post,1.0,True,True,9.82,9.82,11.29,11.29,11.29,11.29,True,True,False,False,True,False,False,False,False,False,False,unchanged
002672_2026-06-24,002672,2026-06-26,post,2.0,False,True,3.46,3.46,,3.48,,3.28,False,False,False,True,False,True,False,False,False,False,True,recovered_label_after_daily_cache_refresh
002687_2026-06-25,002687,2026-06-26,post,1.0,True,True,4.44,4.44,5.25,5.25,5.24,5.24,True,True,False,False,True,False,False,False,False,False,False,unchanged
002830_2026-06-24,002830,2026-06-26,post,2.0,True,True,16.3,16.3,17.29,17.29,17.29,17.29,False,False,False,False,False,False,False,False,False,False,False,unchanged
002990_2026-06-26,002990,2026-06-26,d0,,False,True,75.13,75.13,,81.62,,79.0,False,True,False,False,True,False,False,False,False,False,True,recovered_label_after_daily_cache_refresh
600141_2026-06-26,600141,2026-06-26,d0,,False,True,49.8,49.8,,47.6,,46.97,False,False,False,True,False,True,False,False,False,False,True,recovered_label_after_daily_cache_refresh
600172_2026-06-24,600172,2026-06-26,post,2.0,True,True,16.77,16.77,16.94,16.94,16.8,16.8,False,False,False,False,False,False,False,False,False,False,False,unchanged
600322_2026-06-24,600322,2026-06-26,post,2.0,False,True,2.67,2.67,,2.76,,2.74,False,False,False,False,False,False,False,False,False,False,True,recovered_label_after_daily_cache_refresh
600379_2026-06-25,600379,2026-06-26,post,1.0,True,True,14.34,14.34,15.07,15.07,15.07,15.07,False,False,False,False,False,False,False,False,False,False,False,unchanged
600400_2026-06-24,600400,2026-06-26,post,2.0,False,True,3.23,3.23,,3.41,,3.29,False,False,False,False,False,False,False,False,False,False,True,recovered_label_after_daily_cache_refresh
600470_2026-06-24,600470,2026-06-26,post,2.0,True,True,6.12,6.12,5.96,5.96,5.8,5.8,False,False,True,True,False,True,False,False,False,False,False,unchanged
600584_2026-06-26,600584,2026-06-26,d0,,True,True,103.0,103.0,105.07,105.07,103.55,103.55,False,False,False,False,False,False,False,False,False,False,False,unchanged
600667_2026-06-26,600667,2026-06-26,d0,,True,True,27.84,27.84,29.7,29.7,29.18,29.18,False,False,False,False,False,False,False,False,False,False,False,unchanged
600851_2026-06-24,600851,2026-06-26,post,2.0,False,True,8.19,8.19,,9.03,,9.01,False,True,False,False,True,False,False,False,False,False,True,recovered_label_after_daily_cache_refresh
600909_2026-06-25,600909,2026-06-26,post,1.0,True,True,12.59,12.59,11.7,11.7,11.11,11.11,False,False,True,True,False,True,False,False,False,False,False,unchanged
601869_2026-06-24,601869,2026-06-26,post,2.0,False,True,543.0,543.0,,549.9,,545.9,False,False,False,False,False,False,False,False,False,False,True,recovered_label_after_daily_cache_refresh
603678_2026-06-26,603678,2026-06-26,d0,,True,True,81.49,81.49,84.88,84.88,83.0,83.0,False,False,False,False,False,False,False,False,False,False,False,unchanged
603713_2026-06-26,603713,2026-06-26,d0,,True,True,76.24,76.24,74.0,74.0,71.17,71.17,False,False,True,True,False,True,False,False,False,False,False,unchanged
603757_2026-06-24,603757,2026-06-26,post,2.0,True,True,71.45,71.45,76.58,76.58,75.76,75.76,True,True,False,False,True,False,False,False,False,False,False,unchanged
603929_2026-06-26,603929,2026-06-26,d0,,True,True,272.03,272.03,285.0,285.0,272.02,272.02,False,False,False,False,False,False,False,False,False,False,False,unchanged
603938_2026-06-25,603938,2026-06-26,post,1.0,False,True,76.49,76.49,,73.97,,71.65,False,False,False,True,False,True,False,False,False,False,True,recovered_label_after_daily_cache_refresh
603989_2026-06-26,603989,2026-06-26,d0,,True,True,56.0,56.0,53.65,53.65,52.5,52.5,False,False,True,True,False,True,False,False,False,False,False,unchanged
605069_2026-06-25,605069,2026-06-26,post,1.0,True,True,14.95,14.95,16.68,16.68,16.48,16.48,True,True,False,False,True,False,False,False,False,False,False,unchanged
605377_2026-06-24,605377,2026-06-26,post,2.0,True,True,8.66,8.66,9.7,9.7,9.3,9.3,True,True,False,False,True,False,False,False,False,False,False,unchanged
605580_2026-06-24,605580,2026-06-26,post,2.0,False,True,28.36,28.36,,28.24,,27.61,False,False,False,False,False,False,False,False,False,False,True,recovered_label_after_daily_cache_refresh
000818_2026-06-26,000818,2026-06-29,post,1.0,True,True,13.08,13.08,15.18,15.18,14.85,14.85,True,True,False,False,True,False,False,False,False,False,False,unchanged
000823_2026-06-29,000823,2026-06-29,d0,,False,True,25.83,25.83,,28.22,,26.0,False,True,False,False,True,False,False,False,False,False,True,recovered_label_after_daily_cache_refresh
002025_2026-06-26,002025,2026-06-29,post,1.0,True,True,73.5,73.5,81.93,81.93,80.2,80.2,True,True,False,False,True,False,False,False,False,False,False,unchanged
002080_2026-06-26,002080,2026-06-29,post,1.0,True,True,90.0,90.0,94.2,94.2,88.7,88.7,False,False,False,False,False,False,False,False,False,False,False,unchanged
002141_2026-06-29,002141,2026-06-29,d0,,True,True,5.1,5.1,5.2,5.2,4.87,4.87,False,False,False,False,False,False,False,False,False,False,False,unchanged
002254_2026-06-26,002254,2026-06-29,post,1.0,False,True,,18.06,,18.39,,17.29,False,False,False,False,False,False,False,False,False,False,True,recovered_label_after_daily_cache_refresh
002580_2026-06-25,002580,2026-06-29,post,2.0,True,True,20.84,20.84,20.59,20.59,20.16,20.16,False,False,False,False,False,False,False,False,False,False,False,unchanged
002584_2026-06-25,002584,2026-06-29,post,2.0,True,True,9.15,9.15,10.09,10.09,10.0,10.0,True,True,False,False,True,False,False,False,False,False,False,unchanged
002631_2026-06-25,002631,2026-06-29,post,2.0,True,True,10.32,10.32,12.09,12.09,11.48,11.48,True,True,False,False,True,False,False,False,False,False,False,unchanged
002965_2026-06-29,002965,2026-06-29,d0,,False,True,49.52,49.52,,54.51,,50.92,False,True,False,False,True,False,False,False,False,False,True,recovered_label_after_daily_cache_refresh
002990_2026-06-26,002990,2026-06-29,post,1.0,False,True,,75.11,,81.03,,78.3,False,True,False,False,True,False,False,False,False,False,True,recovered_label_after_daily_cache_refresh
600141_2026-06-26,600141,2026-06-29,post,1.0,False,True,,46.5,,49.37,,45.67,False,False,False,False,False,False,False,False,False,False,True,recovered_label_after_daily_cache_refresh
600228_2026-06-29,600228,2026-06-29,d0,,True,True,9.96,9.96,9.17,9.17,8.37,8.37,False,False,True,True,False,True,False,False,False,False,False,unchanged
600379_2026-06-25,600379,2026-06-29,post,2.0,True,True,13.58,13.58,15.74,15.74,15.38,15.38,True,True,False,False,True,False,False,False,False,False,False,unchanged
600584_2026-06-26,600584,2026-06-29,post,1.0,True,True,101.29,101.29,111.11,111.11,106.64,106.64,True,True,False,False,True,False,False,False,False,False,False,unchanged
600667_2026-06-26,600667,2026-06-29,post,1.0,True,True,27.96,27.96,32.1,32.1,32.1,32.1,True,True,False,False,True,False,False,False,False,False,False,unchanged
600909_2026-06-25,600909,2026-06-29,post,2.0,True,True,11.47,11.47,12.22,12.22,12.22,12.22,False,False,False,False,False,False,False,False,False,False,False,unchanged
600962_2026-06-29,600962,2026-06-29,d0,,True,True,29.16,29.16,31.35,31.35,29.35,29.35,True,True,False,False,True,False,False,False,False,False,False,unchanged
603678_2026-06-26,603678,2026-06-29,post,1.0,True,True,80.0,80.0,91.3,91.3,87.5,87.5,True,True,False,False,True,False,False,False,False,False,False,unchanged
603713_2026-06-26,603713,2026-06-29,post,1.0,True,True,72.88,72.88,76.93,76.93,76.65,76.65,False,False,False,False,False,False,False,False,False,False,False,unchanged
603929_2026-06-26,603929,2026-06-29,post,1.0,True,True,276.18,276.18,270.65,270.65,257.81,257.81,False,False,True,True,False,True,False,False,False,False,False,unchanged
603989_2026-06-26,603989,2026-06-29,post,1.0,True,True,53.38,53.38,55.98,55.98,50.85,50.85,False,False,False,False,False,False,False,False,False,False,False,unchanged
605069_2026-06-25,605069,2026-06-29,post,2.0,True,True,15.62,15.62,16.69,16.69,15.83,15.83,False,False,False,False,False,False,False,False,False,False,False,unchanged
000823_2026-06-29,000823,2026-06-30,post,1.0,False,True,,25.65,,24.92,,23.4,False,False,False,True,False,True,False,False,False,False,True,recovered_label_after_daily_cache_refresh
002025_2026-06-26,002025,2026-06-30,post,2.0,True,True,76.2,76.2,87.8,87.8,83.1,83.1,True,True,False,False,True,False,False,False,False,False,False,unchanged
002080_2026-06-26,002080,2026-06-30,post,2.0,True,True,93.0,93.0,86.8,86.8,82.22,82.22,False,False,True,True,False,True,False,False,False,False,False,unchanged
002141_2026-06-29,002141,2026-06-30,post,1.0,True,True,5.17,5.17,4.86,4.86,4.67,4.67,False,False,True,True,False,True,False,False,False,False,False,unchanged
002180_2026-06-30,002180,2026-06-30,d0,,True,True,16.45,16.45,16.77,16.77,16.36,16.36,False,False,False,False,False,False,False,False,False,False,False,unchanged
002568_2026-06-30,002568,2026-06-30,d0,,True,True,16.95,16.95,17.68,17.68,17.14,17.14,False,False,False,False,False,False,False,False,False,False,False,unchanged
002965_2026-06-29,002965,2026-06-30,post,1.0,False,True,,53.5,,52.57,,51.18,False,False,False,False,False,False,False,False,False,False,True,recovered_label_after_daily_cache_refresh
600228_2026-06-29,600228,2026-06-30,post,1.0,True,True,9.0,9.0,8.32,8.32,7.53,7.53,False,False,True,True,False,True,False,False,False,False,False,unchanged
600584_2026-06-26,600584,2026-06-30,post,2.0,True,True,105.5,105.5,101.0,101.0,95.98,95.98,False,False,True,True,False,True,False,False,False,False,False,unchanged
600667_2026-06-26,600667,2026-06-30,post,2.0,True,True,28.86,28.86,31.05,31.05,28.89,28.89,True,True,False,False,True,False,False,False,False,False,False,unchanged
600962_2026-06-29,600962,2026-06-30,post,1.0,True,True,28.71,28.71,29.69,29.69,28.49,28.49,False,False,False,False,False,False,False,False,False,False,False,unchanged
601133_2026-06-30,601133,2026-06-30,d0,,True,True,43.0,43.0,40.3,40.3,37.95,37.95,False,False,True,True,False,True,False,False,False,False,False,unchanged
603155_2026-06-30,603155,2026-06-30,d0,,True,True,27.85,27.85,30.97,30.97,28.76,28.76,True,True,False,False,True,False,False,False,False,False,False,unchanged
603163_2026-06-30,603163,2026-06-30,d0,,True,True,148.0,148.0,143.75,143.75,129.6,129.6,False,False,True,True,False,True,False,False,False,False,False,unchanged
603650_2026-06-30,603650,2026-06-30,d0,,True,True,96.12,96.12,100.68,100.68,97.71,97.71,False,False,False,False,False,False,False,False,False,False,False,unchanged
603678_2026-06-26,603678,2026-06-30,post,2.0,True,True,85.6,85.6,83.0,83.0,81.27,81.27,False,False,True,True,False,True,False,False,False,False,False,unchanged
603713_2026-06-26,603713,2026-06-30,post,2.0,True,True,71.85,71.85,76.31,76.31,72.03,72.03,False,False,False,False,False,False,False,False,False,False,False,unchanged
603929_2026-06-26,603929,2026-06-30,post,2.0,True,True,269.3,269.3,250.0,250.0,234.62,234.62,False,False,True,True,False,True,False,False,False,False,False,unchanged
603956_2026-06-30,603956,2026-06-30,d0,,True,True,6.07,6.07,6.31,6.31,5.88,5.88,False,False,False,False,False,False,False,False,False,False,False,unchanged
603989_2026-06-26,603989,2026-06-30,post,2.0,True,True,54.53,54.53,50.84,50.84,47.63,47.63,False,False,True,True,False,True,False,False,False,False,False,unchanged
000017_2026-07-01,000017,2026-07-01,d0,,True,True,6.08,6.08,6.25,6.25,6.09,6.09,False,False,False,False,False,False,False,False,False,False,False,unchanged
001229_2026-07-01,001229,2026-07-01,d0,,True,True,36.17,36.17,38.63,38.63,35.28,35.28,False,False,False,False,False,False,False,False,False,False,False,unchanged
002141_2026-06-29,002141,2026-07-01,post,2.0,True,True,4.6,4.6,5.14,5.14,5.14,5.14,True,True,False,False,True,False,False,False,False,False,False,unchanged
002180_2026-06-30,002180,2026-07-01,post,1.0,True,True,16.05,16.05,17.04,17.04,16.37,16.37,False,False,False,False,False,False,False,False,False,False,False,unchanged
002208_2026-07-01,002208,2026-07-01,d0,,True,True,19.2,19.2,19.98,19.98,19.22,19.22,False,False,False,False,False,False,False,False,False,False,False,unchanged
002568_2026-06-30,002568,2026-07-01,post,1.0,True,True,17.39,17.39,17.48,17.48,16.86,16.86,False,False,False,False,False,False,False,False,False,False,False,unchanged
002628_2026-07-01,002628,2026-07-01,d0,,True,True,5.47,5.47,5.55,5.55,5.4,5.4,False,False,False,False,False,False,False,False,False,False,False,unchanged
002638_2026-07-01,002638,2026-07-01,d0,,True,True,4.32,4.32,4.22,4.22,4.01,4.01,False,False,True,True,False,True,False,False,False,False,False,unchanged
003043_2026-07-01,003043,2026-07-01,d0,,True,True,97.08,97.08,103.88,103.88,100.07,100.07,True,True,False,False,True,False,False,False,False,False,False,unchanged
600228_2026-06-29,600228,2026-07-01,post,2.0,True,True,8.12,8.12,7.42,7.42,7.21,7.21,False,False,True,True,False,True,False,False,False,False,False,unchanged
600363_2026-07-01,600363,2026-07-01,d0,,True,True,35.22,35.22,37.2,37.2,36.81,36.81,False,False,False,False,False,False,False,False,False,False,False,unchanged
600378_2026-07-01,600378,2026-07-01,d0,,True,True,76.81,76.81,85.8,85.8,76.01,76.01,True,True,False,False,True,False,False,False,False,False,False,unchanged
600707_2026-07-01,600707,2026-07-01,d0,,True,True,16.4,16.4,16.03,16.03,15.02,15.02,False,False,True,True,False,True,False,False,False,False,False,unchanged
600962_2026-06-29,600962,2026-07-01,post,2.0,True,True,28.02,28.02,28.51,28.51,27.0,27.0,False,False,False,False,False,False,False,False,False,False,False,unchanged
601133_2026-06-30,601133,2026-07-01,post,1.0,True,True,38.97,38.97,39.0,39.0,37.38,37.38,False,False,False,False,False,False,False,False,False,False,False,unchanged
603033_2026-07-01,603033,2026-07-01,d0,,True,True,10.1,10.1,10.73,10.73,9.95,9.95,False,False,False,False,False,False,False,False,False,False,False,unchanged
603061_2026-07-01,603061,2026-07-01,d0,,True,True,485.0,485.0,489.1,489.1,472.73,472.73,False,False,False,False,False,False,False,False,False,False,False,unchanged
603155_2026-06-30,603155,2026-07-01,post,1.0,True,True,28.63,28.63,29.0,29.0,26.88,26.88,False,False,True,True,False,True,False,False,False,False,False,unchanged
603163_2026-06-30,603163,2026-07-01,post,1.0,True,True,135.0,135.0,130.7,130.7,125.4,125.4,False,False,True,True,False,True,False,False,False,False,False,unchanged
603222_2026-07-01,603222,2026-07-01,d0,,True,True,8.24,8.24,8.54,8.54,8.16,8.16,False,False,False,False,False,False,False,False,False,False,False,unchanged
603650_2026-06-30,603650,2026-07-01,post,1.0,True,True,87.45,87.45,97.0,97.0,89.08,89.08,True,True,False,False,True,False,False,False,False,False,False,unchanged
603928_2026-07-01,603928,2026-07-01,d0,,True,True,13.42,13.42,15.87,15.87,14.7,14.7,True,True,False,False,True,False,False,False,False,False,False,unchanged
603950_2026-07-01,603950,2026-07-01,d0,,True,True,82.79,82.79,86.94,86.94,83.72,83.72,False,False,False,False,False,False,False,False,False,False,False,unchanged
603956_2026-06-30,603956,2026-07-01,post,1.0,True,True,6.01,6.01,6.47,6.47,6.2,6.2,True,True,False,False,True,False,False,False,False,False,False,unchanged
603983_2026-07-01,603983,2026-07-01,d0,,True,True,28.5,28.5,29.43,29.43,29.16,29.16,False,False,False,False,False,False,False,False,False,False,False,unchanged
000017_2026-07-01,000017,2026-07-02,post,1.0,True,True,6.02,6.02,6.14,6.14,6.03,6.03,False,False,False,False,False,False,False,False,False,False,False,unchanged
000603_2026-07-02,000603,2026-07-02,d0,,True,True,25.45,25.45,26.0,26.0,24.12,24.12,False,False,True,True,False,True,False,False,False,False,False,unchanged
000620_2026-07-02,000620,2026-07-02,d0,,True,True,3.68,3.68,3.85,3.85,3.46,3.46,False,False,True,True,False,True,False,False,False,False,False,unchanged
001229_2026-07-01,001229,2026-07-02,post,1.0,True,True,37.51,37.51,36.16,36.16,35.29,35.29,False,False,True,True,False,True,False,False,False,False,False,unchanged
001331_2026-07-02,001331,2026-07-02,d0,,False,True,62.99,62.99,,66.34,,66.17,False,False,False,False,False,False,False,False,False,False,True,recovered_label_after_daily_cache_refresh
002053_2026-07-02,002053,2026-07-02,d0,,False,True,9.8,9.8,,10.1,,9.55,False,False,False,False,False,False,False,False,False,False,True,recovered_label_after_daily_cache_refresh
002167_2026-07-02,002167,2026-07-02,d0,,True,True,26.1,26.1,26.3,26.3,23.94,23.94,False,False,True,True,False,True,False,False,False,False,False,unchanged
002180_2026-06-30,002180,2026-07-02,post,2.0,False,True,16.38,16.38,,16.88,,16.47,False,False,False,False,False,False,False,False,False,False,True,recovered_label_after_daily_cache_refresh
002208_2026-07-01,002208,2026-07-02,post,1.0,True,True,19.0,19.0,19.27,19.27,18.45,18.45,False,False,False,False,False,False,False,False,False,False,False,unchanged
002273_2026-07-02,002273,2026-07-02,d0,,True,True,39.24,39.24,38.09,38.09,35.55,35.55,False,False,True,True,False,True,False,False,False,False,False,unchanged
002396_2026-07-02,002396,2026-07-02,d0,,True,True,23.4,23.4,25.74,25.74,25.74,25.74,True,True,False,False,True,False,False,False,False,False,False,unchanged
002407_2026-07-02,002407,2026-07-02,d0,,True,True,54.57,54.57,50.9,50.9,45.86,45.86,False,False,True,True,False,True,False,False,False,False,False,unchanged
002568_2026-06-30,002568,2026-07-02,post,2.0,True,True,17.1,17.1,17.16,17.16,16.8,16.8,False,False,False,False,False,False,False,False,False,False,False,unchanged
002628_2026-07-01,002628,2026-07-02,post,1.0,True,True,5.45,5.45,5.49,5.49,5.29,5.29,False,False,False,False,False,False,False,False,False,False,False,unchanged
002638_2026-07-01,002638,2026-07-02,post,1.0,False,True,4.18,4.18,,4.1,,3.9,False,False,False,True,False,True,False,False,False,False,True,recovered_label_after_daily_cache_refresh
002738_2026-07-02,002738,2026-07-02,d0,,False,True,66.05,66.05,,68.18,,63.47,False,False,False,False,False,False,False,False,False,False,True,recovered_label_after_daily_cache_refresh
002747_2026-07-02,002747,2026-07-02,d0,,True,True,42.02,42.02,48.3,48.3,46.03,46.03,True,True,False,False,True,False,False,False,False,False,False,unchanged
002929_2026-07-02,002929,2026-07-02,d0,,True,True,69.65,69.65,69.99,69.99,63.75,63.75,False,False,True,True,False,True,False,False,False,False,False,unchanged
003043_2026-07-01,003043,2026-07-02,post,1.0,False,True,102.0,102.0,,100.87,,93.86,False,False,False,True,False,True,False,False,False,False,True,recovered_label_after_daily_cache_refresh
600076_2026-07-02,600076,2026-07-02,d0,,True,True,3.43,3.43,3.48,3.48,3.33,3.33,False,False,False,False,False,False,False,False,False,False,False,unchanged
600113_2026-07-02,600113,2026-07-02,d0,,True,True,36.5,36.5,35.64,35.64,33.85,33.85,False,False,True,True,False,True,False,False,False,False,False,unchanged
600363_2026-07-01,600363,2026-07-02,post,1.0,False,True,35.8,35.8,,37.18,,34.28,False,False,False,False,False,False,False,False,False,False,True,recovered_label_after_daily_cache_refresh
600378_2026-07-01,600378,2026-07-02,post,1.0,False,True,82.0,82.0,,79.8,,68.41,False,False,False,True,False,True,False,False,False,False,True,recovered_label_after_daily_cache_refresh
600707_2026-07-01,600707,2026-07-02,post,1.0,False,True,15.8,15.8,,15.0,,13.52,False,False,False,True,False,True,False,False,False,False,True,recovered_label_after_daily_cache_refresh
600783_2026-07-02,600783,2026-07-02,d0,,False,True,21.53,21.53,,22.37,,20.05,False,False,False,True,False,True,False,False,False,False,True,recovered_label_after_daily_cache_refresh
601133_2026-06-30,601133,2026-07-02,post,2.0,False,True,37.95,37.95,,38.09,,35.9,False,False,False,True,False,True,False,False,False,False,True,recovered_label_after_daily_cache_refresh
603033_2026-07-01,603033,2026-07-02,post,1.0,False,True,10.44,10.44,,10.95,,10.21,False,False,False,False,False,False,False,False,False,False,True,recovered_label_after_daily_cache_refresh
603061_2026-07-01,603061,2026-07-02,post,1.0,True,True,452.18,452.18,491.71,491.71,462.0,462.0,True,True,False,False,True,False,False,False,False,False,False,unchanged
603120_2026-07-02,603120,2026-07-02,d0,,True,True,60.13,60.13,58.96,58.96,56.12,56.12,False,False,True,True,False,True,False,False,False,False,False,unchanged
603155_2026-06-30,603155,2026-07-02,post,2.0,True,True,28.48,28.48,29.57,29.57,29.57,29.57,False,False,False,False,False,False,False,False,False,False,False,unchanged
603163_2026-06-30,603163,2026-07-02,post,2.0,True,True,129.6,129.6,127.49,127.49,119.12,119.12,False,False,True,True,False,True,False,False,False,False,False,unchanged
603212_2026-07-02,603212,2026-07-02,d0,,True,True,12.9,12.9,12.77,12.77,11.73,11.73,False,False,True,True,False,True,False,False,False,False,False,unchanged
603222_2026-07-01,603222,2026-07-02,post,1.0,True,True,8.28,8.28,8.98,8.98,8.68,8.68,True,True,False,False,True,False,False,False,False,False,False,unchanged
