event_id,code,signal_date,stage_group,sample_role_v021,daily_d2open_to_d3high_return,audit_minute_d2open_to_d3high_return,target_return_daily_minus_minute,daily_d2open_to_d3close_return,audit_minute_d2open_to_d3close_return,close_return_daily_minus_minute,target7_daily_d2open_d3high,audit_minute_target7,target_label_daily_vs_minute_same,tail_loss_daily_5pct,audit_minute_tail_loss,tail_label_daily_vs_minute_same,d2_open_daily,audit_minute_d2_open,d2_open_daily_minus_minute,d3_high_daily,audit_minute_d3_high,d3_high_daily_minus_minute,d3_close_daily,audit_minute_d3_close,d3_close_daily_minus_minute,daily_label_quality_ok,daily_label_quality_reason,section,metric,value
605090_2026-07-14,605090,2026-07-14,d0,TRAIN_PRIMARY,0.030633437175493272,0.0306334371754932,7.28583859910259e-17,-0.018172377985462118,-0.0181723779854621,-1.734723475976807e-17,False,False,True,False,False,True,38.52,38.52,0.0,39.7,39.7,0.0,37.82,37.82,0.0,True,ok,per_row,,
000892_2026-07-13,000892,2026-07-15,post,TRAIN_PRIMARY,0.1637931034482758,0.1637931034482758,0.0,0.031609195402298784,0.0316091954022987,8.326672684688674e-17,True,True,True,False,False,True,3.48,3.48,0.0,4.05,4.05,0.0,3.59,3.59,0.0,True,ok,per_row,,
000920_2026-07-14,000920,2026-07-15,post,TRAIN_PRIMARY,0.19905586152635713,0.1990558615263571,2.7755575615628914e-17,0.10149488591660094,0.1014948859166009,4.163336342344337e-17,True,True,True,False,False,True,12.71,12.71,0.0,15.24,15.24,0.0,14.0,14.0,0.0,True,ok,per_row,,
001395_2026-07-14,001395,2026-07-15,post,TRAIN_PRIMARY,0.17084745762711862,0.1708474576271186,2.7755575615628914e-17,0.14745762711864407,0.147457627118644,8.326672684688674e-17,True,True,True,False,False,True,29.5,29.5,0.0,34.54,34.54,0.0,33.85,33.85,0.0,True,ok,per_row,,
002346_2026-07-13,002346,2026-07-15,post,TRAIN_PRIMARY,0.041474654377880116,0.0414746543778801,1.3877787807814457e-17,-0.055811571940604154,-0.0558115719406041,-5.551115123125783e-17,False,False,True,True,True,True,19.53,19.53,0.0,20.34,20.34,0.0,18.44,18.44,0.0,True,ok,per_row,,
002379_2026-07-15,002379,2026-07-15,d0,TRAIN_PRIMARY,0.03683342495876851,0.0368334249587685,1.3877787807814457e-17,-0.005497526113249163,-0.0054975261132491,-6.245004513516506e-17,False,False,True,False,False,True,18.19,18.19,0.0,18.86,18.86,0.0,18.09,18.09,0.0,True,ok,per_row,,
002829_2026-07-13,002829,2026-07-15,post,TRAIN_PRIMARY,0.23259964306960135,0.2325996430696013,5.551115123125783e-17,0.23259964306960135,0.2325996430696013,5.551115123125783e-17,True,True,True,False,False,True,16.81,16.81,0.0,20.72,20.72,0.0,20.72,20.72,0.0,True,ok,per_row,,
003020_2026-07-14,003020,2026-07-15,post,TRAIN_PRIMARY,-0.08001939864209517,-0.0800193986420951,-6.938893903907228e-17,-0.1391852570320078,-0.1391852570320078,0.0,False,False,True,True,True,True,20.62,20.62,0.0,18.97,18.97,0.0,17.75,17.75,0.0,True,ok,per_row,,
600513_2026-07-14,600513,2026-07-15,post,TRAIN_PRIMARY,-0.023155627355950448,-0.0231556273559504,-4.85722573273506e-17,-0.0904684975767367,-0.0904684975767367,0.0,False,False,True,True,True,True,18.57,18.57,0.0,18.14,18.14,0.0,16.89,16.89,0.0,True,ok,per_row,,
600629_2026-07-14,600629,2026-07-15,post,TRAIN_PRIMARY,0.01982378854625555,0.0198237885462555,4.85722573273506e-17,-0.08883994126284867,-0.0888399412628486,-6.938893903907228e-17,False,False,True,True,True,True,13.62,13.62,0.0,13.89,13.89,0.0,12.41,12.41,0.0,True,ok,per_row,,
600992_2026-07-14,600992,2026-07-15,post,TRAIN_PRIMARY,0.06934306569343063,0.0693430656934306,2.7755575615628914e-17,0.06934306569343063,0.0693430656934306,2.7755575615628914e-17,False,False,True,False,False,True,10.96,10.96,0.0,11.72,11.72,0.0,11.72,11.72,0.0,True,ok,per_row,,
601608_2026-07-14,601608,2026-07-15,post,TRAIN_PRIMARY,-0.028571428571428692,-0.0285714285714286,-9.367506770274758e-17,-0.08163265306122458,-0.0816326530612245,-8.326672684688674e-17,False,False,True,True,True,True,4.9,4.9,0.0,4.76,4.76,0.0,4.5,4.5,0.0,True,ok,per_row,,
603065_2026-07-15,603065,2026-07-15,d0,TRAIN_PRIMARY,-0.10015731515469328,-0.1001573151546932,-8.326672684688674e-17,-0.10015731515469328,-0.1001573151546932,-8.326672684688674e-17,False,False,True,True,True,True,19.07,19.07,0.0,17.16,17.16,0.0,17.16,17.16,0.0,True,ok,per_row,,
605090_2026-07-14,605090,2026-07-15,post,TRAIN_PRIMARY,0.0037783375314861534,0.0037783375314861,5.334274688628682e-17,-0.03778337531486142,-0.0377833753148614,-2.0816681711721685e-17,False,False,True,False,False,True,39.7,39.7,0.0,39.85,39.85,0.0,38.2,38.2,0.0,True,ok,per_row,,
001388_2026-07-16,001388,2026-07-16,d0,TRAIN_PRIMARY,0.2799043062200959,0.2799043062200959,0.0,0.2784688995215312,0.2784688995215312,0.0,True,True,True,False,False,True,20.9,20.9,0.0,26.75,26.75,0.0,26.72,26.72,0.0,True,ok,per_row,,
001395_2026-07-14,001395,2026-07-16,post,EXCLUDED_QUALITY,,0.0823151125401928,,,-0.0202572347266881,,False,True,,False,False,,31.1,31.1,0.0,,33.66,,,30.47,,False,d3_high_invalid|d3_close_invalid,per_row,,
002141_2026-07-16,002141,2026-07-16,d0,TRAIN_PRIMARY,-0.08571428571428563,-0.0857142857142856,-2.7755575615628914e-17,-0.08571428571428563,-0.0857142857142856,-2.7755575615628914e-17,False,False,True,True,True,True,5.95,5.95,0.0,5.44,5.44,0.0,5.44,5.44,0.0,True,ok,per_row,,
002379_2026-07-15,002379,2026-07-16,post,TRAIN_PRIMARY,0.03973870440936311,0.0397387044093631,1.3877787807814457e-17,0.023407729994556314,0.0234077299945563,1.3877787807814457e-17,False,False,True,False,False,True,18.37,18.37,0.0,19.1,19.1,0.0,18.8,18.8,0.0,True,ok,per_row,,
002432_2026-07-16,002432,2026-07-16,d0,TRAIN_PRIMARY,0.10000000000000009,0.1,8.326672684688674e-17,-0.08459595959595967,-0.0845959595959596,-6.938893903907228e-17,True,True,True,True,True,True,79.2,79.2,0.0,87.12,87.12,0.0,72.5,72.5,0.0,True,ok,per_row,,
003020_2026-07-14,003020,2026-07-16,post,TRAIN_PRIMARY,-0.0887700534759358,-0.0887700534759358,0.0,-0.1454545454545454,-0.1454545454545454,0.0,False,False,True,True,True,True,18.7,18.7,0.0,17.04,17.04,0.0,15.98,15.98,0.0,True,ok,per_row,,
600227_2026-07-16,600227,2026-07-16,d0,TRAIN_PRIMARY,0.20357142857142874,0.2035714285714287,2.7755575615628914e-17,0.20357142857142874,0.2035714285714287,2.7755575615628914e-17,True,True,True,False,False,True,2.8,2.8,0.0,3.37,3.37,0.0,3.37,3.37,0.0,True,ok,per_row,,
600403_2026-07-16,600403,2026-07-16,d0,TRAIN_PRIMARY,0.03937007874015741,0.0393700787401574,6.938893903907228e-18,0.03937007874015741,0.0393700787401574,6.938893903907228e-18,False,False,True,False,False,True,5.08,5.08,0.0,5.28,5.28,0.0,5.28,5.28,0.0,True,ok,per_row,,
600513_2026-07-14,600513,2026-07-16,post,TRAIN_PRIMARY,-0.0005810575246950611,-0.000581057524695,-6.114900252818245e-17,-0.03544450900639162,-0.0354445090063916,-2.0816681711721685e-17,False,False,True,False,False,True,17.21,17.21,0.0,17.2,17.2,0.0,16.6,16.6,0.0,True,ok,per_row,,
600629_2026-07-14,600629,2026-07-16,post,TRAIN_PRIMARY,-0.06273062730627321,-0.0627306273062732,-1.3877787807814457e-17,-0.11217712177121786,-0.1121771217712178,-5.551115123125783e-17,False,False,True,True,True,True,13.55,13.55,0.0,12.7,12.7,0.0,12.03,12.03,0.0,True,ok,per_row,,
600746_2026-07-16,600746,2026-07-16,d0,TRAIN_PRIMARY,0.08496732026143783,0.0849673202614378,2.7755575615628914e-17,0.08496732026143783,0.0849673202614378,2.7755575615628914e-17,True,True,True,False,False,True,6.12,6.12,0.0,6.64,6.64,0.0,6.64,6.64,0.0,True,ok,per_row,,
600829_2026-07-16,600829,2026-07-16,d0,TRAIN_PRIMARY,-0.05312499999999998,-0.0531249999999999,-7.632783294297951e-17,-0.08854166666666663,-0.0885416666666666,-2.7755575615628914e-17,False,False,True,True,True,True,9.6,9.6,0.0,9.09,9.09,0.0,8.75,8.75,0.0,True,ok,per_row,,
600844_2026-07-16,600844,2026-07-16,d0,TRAIN_PRIMARY,0.05673758865248235,0.0567375886524823,4.85722573273506e-17,0.03546099290780136,0.0354609929078013,5.551115123125783e-17,False,False,True,False,False,True,2.82,2.82,0.0,2.98,2.98,0.0,2.92,2.92,0.0,True,ok,per_row,,
600992_2026-07-14,600992,2026-07-16,post,TRAIN_PRIMARY,0.10140845070422544,0.1014084507042254,4.163336342344337e-17,0.035680751173708725,0.0356807511737087,2.7755575615628914e-17,True,True,True,False,False,True,10.65,10.65,0.0,11.73,11.73,0.0,11.03,11.03,0.0,True,ok,per_row,,
601608_2026-07-14,601608,2026-07-16,post,EXCLUDED_QUALITY,,-0.0191489361702127,,,-0.0297872340425533,,False,False,,False,False,,4.7,4.7,0.0,,4.61,,,4.56,,False,d3_high_invalid|d3_close_invalid,per_row,,
603065_2026-07-15,603065,2026-07-16,post,EXCLUDED_QUALITY,,-0.0582750582750583,,,-0.1002331002331002,,False,False,,False,True,,17.16,17.16,0.0,,16.16,,,15.44,,False,d3_high_invalid|d3_close_invalid,per_row,,
603137_2026-07-16,603137,2026-07-16,d0,TRAIN_PRIMARY,0.10017331022530329,0.1001733102253032,9.71445146547012e-17,-0.09982668977469678,-0.0998266897746967,-6.938893903907228e-17,True,True,True,True,True,True,28.85,28.85,0.0,31.74,31.74,0.0,25.97,25.97,0.0,True,ok,per_row,,
605028_2026-07-16,605028,2026-07-16,d0,TRAIN_PRIMARY,0.01931150293870698,0.0193115029387069,7.979727989493313e-17,-0.015533165407220828,-0.0155331654072208,-2.7755575615628914e-17,False,False,True,False,False,True,23.82,23.82,0.0,24.28,24.28,0.0,23.45,23.45,0.0,True,ok,per_row,,
605090_2026-07-14,605090,2026-07-16,post,EXCLUDED_QUALITY,,0.0554371002132194,,,-0.0836886993603411,,False,False,,False,True,,37.52,37.52,0.0,,39.6,,,34.38,,False,d3_high_invalid|d3_close_invalid,per_row,,
605189_2026-07-16,605189,2026-07-16,d0,TRAIN_PRIMARY,-0.014379084967320321,-0.0143790849673203,-2.0816681711721685e-17,-0.06797385620915042,-0.0679738562091504,-1.3877787807814457e-17,False,False,True,True,True,True,15.3,15.3,0.0,15.08,15.08,0.0,14.26,14.26,0.0,True,ok,per_row,,
605255_2026-07-16,605255,2026-07-16,d0,EXCLUDED_QUALITY,,-0.0986986213116866,,,-0.1753639994846024,,False,False,,False,True,,77.61,77.61,0.0,,69.95,,,64.0,,False,d3_high_invalid|d3_close_invalid,per_row,,
000504_2026-07-17,000504,2026-07-17,d0,EXCLUDED_QUALITY,,-0.0404761904761904,,,-0.05,,False,False,,False,True,,8.4,8.4,0.0,,8.06,,,7.98,,False,d3_high_invalid|d3_close_invalid,per_row,,
000566_2026-07-17,000566,2026-07-17,d0,TRAIN_PRIMARY,0.04139433551198257,0.0413943355119825,6.938893903907228e-17,0.03267973856209161,0.0326797385620916,6.938893903907228e-18,False,False,True,False,False,True,4.59,4.59,0.0,4.78,4.78,0.0,4.74,4.74,0.0,True,ok,per_row,,
001388_2026-07-16,001388,2026-07-17,post,TRAIN_PRIMARY,0.056397306397306446,0.0563973063973064,4.85722573273506e-17,0.012205387205387108,0.0122053872053871,8.673617379884035e-18,False,False,True,False,False,True,23.76,23.76,0.0,25.1,25.1,0.0,24.05,24.05,0.0,True,ok,per_row,,
002141_2026-07-16,002141,2026-07-17,post,TRAIN_PRIMARY,-0.02757352941176472,-0.0275735294117647,-1.734723475976807e-17,-0.09926470588235292,-0.0992647058823529,-2.7755575615628914e-17,False,False,True,True,True,True,5.44,5.44,0.0,5.29,5.29,0.0,4.9,4.9,0.0,True,ok,per_row,,
002365_2026-07-17,002365,2026-07-17,d0,TRAIN_PRIMARY,0.058020477815699634,0.0580204778156996,3.469446951953614e-17,0.03839590443686003,0.03839590443686,2.7755575615628914e-17,False,False,True,False,False,True,11.72,11.72,0.0,12.4,12.4,0.0,12.17,12.17,0.0,True,ok,per_row,,
002379_2026-07-15,002379,2026-07-17,post,TRAIN_PRIMARY,0.02586681342872854,0.0258668134287285,4.163336342344337e-17,-0.007154650522840034,-0.00715465052284,-3.382710778154774e-17,False,False,True,False,False,True,18.17,18.17,0.0,18.64,18.64,0.0,18.04,18.04,0.0,True,ok,per_row,,
002739_2026-07-17,002739,2026-07-17,d0,EXCLUDED_QUALITY,,-0.0010427528675703,,,-0.0417101147028154,,False,False,,False,False,,9.59,9.59,0.0,,9.58,,,9.19,,False,d3_high_invalid|d3_close_invalid,per_row,,
600403_2026-07-16,600403,2026-07-17,post,TRAIN_PRIMARY,0.17584745762711873,0.1758474576271187,2.7755575615628914e-17,0.09745762711864403,0.097457627118644,2.7755575615628914e-17,True,True,True,False,False,True,4.72,4.72,0.0,5.55,5.55,0.0,5.18,5.18,0.0,True,ok,per_row,,
600746_2026-07-16,600746,2026-07-17,post,TRAIN_PRIMARY,0.1270627062706271,0.1270627062706271,0.0,0.07920792079207928,0.0792079207920792,8.326672684688674e-17,True,True,True,False,False,True,6.06,6.06,0.0,6.83,6.83,0.0,6.54,6.54,0.0,True,ok,per_row,,
600785_2026-07-17,600785,2026-07-17,d0,EXCLUDED_QUALITY,,-0.0253623188405796,,,-0.039855072463768,,False,False,,False,False,,8.28,8.28,0.0,,8.07,,,7.95,,False,d3_high_invalid|d3_close_invalid,per_row,,
600829_2026-07-16,600829,2026-07-17,post,TRAIN_PRIMARY,0.07244655581947734,0.0724465558194773,4.163336342344337e-17,0.07007125890736332,0.0700712589073633,1.3877787807814457e-17,True,True,True,False,False,True,8.42,8.42,0.0,9.03,9.03,0.0,9.01,9.01,0.0,True,ok,per_row,,
600844_2026-07-16,600844,2026-07-17,post,TRAIN_PRIMARY,0.010869565217391353,0.0108695652173913,5.204170427930421e-17,-0.0253623188405796,-0.0253623188405796,0.0,False,False,True,False,False,True,2.76,2.76,0.0,2.79,2.79,0.0,2.69,2.69,0.0,True,ok,per_row,,
603065_2026-07-15,603065,2026-07-17,post,EXCLUDED_QUALITY,,-0.0427461139896373,,,-0.0997409326424869,,False,False,,False,True,,,15.44,,,14.78,,,13.9,,False,d2_no_bar_without_proof(exp=2026-07-20)|d3_no_bar_without_proof(exp=2026-07-21)|d2_open_invalid|d3_high_invalid|d3_close_invalid,per_row,,
603137_2026-07-16,603137,2026-07-17,post,TRAIN_PRIMARY,-0.06557971014492758,-0.0655797101449275,-8.326672684688674e-17,-0.15217391304347838,-0.1521739130434783,-8.326672684688674e-17,False,False,True,True,True,True,27.6,27.6,0.0,25.79,25.79,0.0,23.4,23.4,0.0,True,ok,per_row,,
605028_2026-07-16,605028,2026-07-17,post,TRAIN_PRIMARY,-0.03138075313807531,-0.0313807531380753,-1.3877787807814457e-17,-0.07322175732217573,-0.0732217573221757,-2.7755575615628914e-17,False,False,True,True,True,True,23.9,23.9,0.0,23.15,23.15,0.0,22.15,22.15,0.0,True,ok,per_row,,
605189_2026-07-16,605189,2026-07-17,post,TRAIN_PRIMARY,-0.035016835016834946,-0.0350168350168349,-4.85722573273506e-17,-0.04511784511784511,-0.0451178451178451,-1.3877787807814457e-17,False,False,True,False,False,True,14.85,14.85,0.0,14.33,14.33,0.0,14.18,14.18,0.0,True,ok,per_row,,
605255_2026-07-16,605255,2026-07-17,post,EXCLUDED_QUALITY,,-0.0280200142959258,,,-0.0450321658327377,,False,False,,False,False,,,69.95,,,67.99,,,66.8,,False,d2_no_bar_without_proof(exp=2026-07-20)|d3_no_bar_without_proof(exp=2026-07-21)|d2_open_invalid|d3_high_invalid|d3_close_invalid,per_row,,
000504_2026-07-17,000504,2026-07-20,post,EXCLUDED_QUALITY,,0.0099255583126551,,,-0.0272952853598015,,False,False,,False,False,,,8.06,,,8.14,,,7.84,,False,d2_no_bar_without_proof(exp=2026-07-21)|d3_no_bar_without_proof(exp=2026-07-22)|d2_open_invalid|d3_high_invalid|d3_close_invalid,per_row,,
000566_2026-07-17,000566,2026-07-20,post,TRAIN_PRIMARY,0.09915611814345993,0.0991561181434599,2.7755575615628914e-17,0.09915611814345993,0.0991561181434599,2.7755575615628914e-17,True,True,True,False,False,True,4.74,4.74,0.0,5.21,5.21,0.0,5.21,5.21,0.0,True,ok,per_row,,
000676_2026-07-20,000676,2026-07-20,d0,TRAIN_PRIMARY,0.1367924528301887,0.1367924528301887,0.0,0.08805031446540879,0.0880503144654087,8.326672684688674e-17,True,True,True,False,False,True,6.36,6.36,0.0,7.23,7.23,0.0,6.92,6.92,0.0,True,ok,per_row,,
001388_2026-07-16,001388,2026-07-20,post,TRAIN_PRIMARY,-0.12560581583198716,-0.1256058158319871,-5.551115123125783e-17,-0.12560581583198716,-0.1256058158319871,-5.551115123125783e-17,False,False,True,True,True,True,24.76,24.76,0.0,21.65,21.65,0.0,21.65,21.65,0.0,True,ok,per_row,,
002141_2026-07-16,002141,2026-07-20,post,TRAIN_PRIMARY,0.09999999999999987,0.0999999999999998,6.938893903907228e-17,0.055102040816326525,0.0551020408163265,2.7755575615628914e-17,True,True,True,False,False,True,4.9,4.9,0.0,5.39,5.39,0.0,5.17,5.17,0.0,True,ok,per_row,,
002365_2026-07-17,002365,2026-07-20,post,TRAIN_PRIMARY,0.08949096880131369,0.0894909688013136,8.326672684688674e-17,0.024630541871921263,0.0246305418719212,6.245004513516506e-17,True,True,True,False,False,True,12.18,12.18,0.0,13.27,13.27,0.0,12.48,12.48,0.0,True,ok,per_row,,
002432_2026-07-16,002432,2026-07-20,post,TRAIN_PRIMARY,0.13337774816788817,0.1333777481678881,5.551115123125783e-17,0.08780812791472359,0.0878081279147235,8.326672684688674e-17,True,True,True,False,False,True,75.05,75.05,0.0,85.06,85.06,0.0,81.64,81.64,0.0,True,ok,per_row,,
002632_2026-07-20,002632,2026-07-20,d0,EXCLUDED_QUALITY,,-0.0268065268065268,,,-0.0722610722610722,,False,False,,False,True,,8.58,8.58,0.0,,8.35,,,7.96,,False,d3_high_invalid|d3_close_invalid,per_row,,
002677_2026-07-20,002677,2026-07-20,d0,EXCLUDED_QUALITY,,-0.0138674884437596,,,-0.0354391371340524,,False,False,,False,False,,6.49,6.49,0.0,,6.4,,,6.26,,False,d3_high_invalid|d3_close_invalid,per_row,,
002739_2026-07-17,002739,2026-07-20,post,EXCLUDED_QUALITY,,0.0277777777777776,,,0.011111111111111,,False,False,,False,False,,,9.0,,,9.25,,,9.1,,False,d2_no_bar_without_proof(exp=2026-07-21)|d3_no_bar_without_proof(exp=2026-07-22)|d2_open_invalid|d3_high_invalid|d3_close_invalid,per_row,,
002829_2026-07-20,002829,2026-07-20,d0,EXCLUDED_QUALITY,,0.1690991444388525,,,0.1001509813789631,,False,True,,False,False,,19.87,19.87,0.0,,23.23,,,21.86,,False,d3_high_invalid|d3_close_invalid,per_row,,
600162_2026-07-20,600162,2026-07-20,d0,TRAIN_PRIMARY,0.07392996108949412,0.0739299610894941,2.7755575615628914e-17,-0.0077821011673151474,-0.0077821011673151,-4.7704895589362195e-17,True,True,True,False,False,True,2.57,2.57,0.0,2.76,2.76,0.0,2.55,2.55,0.0,True,ok,per_row,,
600785_2026-07-17,600785,2026-07-20,post,EXCLUDED_QUALITY,,0.0112640801001251,,,-0.0087609511889862,,False,False,,False,False,,,7.99,,,8.08,,,7.92,,False,d2_no_bar_without_proof(exp=2026-07-21)|d3_no_bar_without_proof(exp=2026-07-22)|d2_open_invalid|d3_high_invalid|d3_close_invalid,per_row,,
600829_2026-07-16,600829,2026-07-20,post,TRAIN_PRIMARY,0.10093896713615047,0.1009389671361504,6.938893903907228e-17,0.05516431924882648,0.0551643192488264,7.632783294297951e-17,True,True,True,False,False,True,8.52,8.52,0.0,9.38,9.38,0.0,8.99,8.99,0.0,True,ok,per_row,,
600844_2026-07-16,600844,2026-07-20,post,TRAIN_PRIMARY,0.021582733812949728,0.0215827338129497,2.7755575615628914e-17,0.003597122302158251,0.0035971223021582,5.117434254131581e-17,False,False,True,False,False,True,2.78,2.78,0.0,2.84,2.84,0.0,2.79,2.79,0.0,True,ok,per_row,,
603137_2026-07-16,603137,2026-07-20,post,TRAIN_PRIMARY,0.08686350021394951,0.0868635002139495,1.3877787807814457e-17,0.05562687205819428,0.0556268720581942,7.632783294297951e-17,True,True,True,False,False,True,23.37,23.37,0.0,25.4,25.4,0.0,24.67,24.67,0.0,True,ok,per_row,,
603567_2026-07-20,603567,2026-07-20,d0,TRAIN_PRIMARY,0.12208258527827653,0.1220825852782765,2.7755575615628914e-17,0.061041292639138156,0.0610412926391381,5.551115123125783e-17,True,True,True,False,False,True,5.57,5.57,0.0,6.25,6.25,0.0,5.91,5.91,0.0,True,ok,per_row,,
605028_2026-07-16,605028,2026-07-20,post,TRAIN_PRIMARY,0.07309555261999123,0.0730955526199912,2.7755575615628914e-17,0.07309555261999123,0.0730955526199912,2.7755575615628914e-17,True,True,True,False,False,True,22.71,22.71,0.0,24.37,24.37,0.0,24.37,24.37,0.0,True,ok,per_row,,
605189_2026-07-16,605189,2026-07-20,post,TRAIN_PRIMARY,-0.01473684210526327,-0.0147368421052632,-7.112366251504909e-17,-0.04210526315789476,-0.0421052631578947,-5.551115123125783e-17,False,False,True,False,False,True,14.25,14.25,0.0,14.04,14.04,0.0,13.65,13.65,0.0,True,ok,per_row,,
000037_2026-07-21,000037,2026-07-21,d0,TRAIN_PRIMARY,0.1431623931623931,0.1431623931623931,0.0,0.06517094017094038,0.0651709401709403,8.326672684688674e-17,True,True,True,False,False,True,9.36,9.36,0.0,10.7,10.7,0.0,9.97,9.97,0.0,True,ok,per_row,,
000566_2026-07-17,000566,2026-07-21,post,TRAIN_PRIMARY,0.13062098501070674,0.1306209850107067,2.7755575615628914e-17,0.08993576017130622,0.0899357601713062,2.7755575615628914e-17,True,True,True,False,False,True,4.67,4.67,0.0,5.28,5.28,0.0,5.09,5.09,0.0,True,ok,per_row,,
000676_2026-07-20,000676,2026-07-21,post,TRAIN_PRIMARY,0.06933744221879823,0.0693374422187982,2.7755575615628914e-17,0.06317411402157158,0.0631741140215715,8.326672684688674e-17,False,False,True,False,False,True,6.49,6.49,0.0,6.94,6.94,0.0,6.9,6.9,0.0,True,ok,per_row,,
000722_2026-07-21,000722,2026-07-21,d0,TRAIN_PRIMARY,0.0816473988439308,0.0816473988439308,0.0,0.0252890173410405,0.0252890173410405,0.0,True,True,True,False,False,True,13.84,13.84,0.0,14.97,14.97,0.0,14.19,14.19,0.0,True,ok,per_row,,
000899_2026-07-21,000899,2026-07-21,d0,EXCLUDED_QUALITY,,0.0845070422535212,,,0.0507042253521126,,False,True,,False,False,,,10.65,,,11.55,,,11.19,,False,d2_no_bar_without_proof(exp=2026-07-22)|d3_no_bar_without_proof(exp=2026-07-23)|d2_open_invalid|d3_high_invalid|d3_close_invalid,per_row,,
002365_2026-07-17,002365,2026-07-21,post,TRAIN_PRIMARY,0.03749999999999987,0.0374999999999998,6.938893903907228e-17,0.03333333333333344,0.0333333333333334,3.469446951953614e-17,False,False,True,False,False,True,12.0,12.0,0.0,12.45,12.45,0.0,12.4,12.4,0.0,True,ok,per_row,,
002632_2026-07-20,002632,2026-07-21,post,EXCLUDED_QUALITY,,-0.0234567901234566,,,-0.0271604938271604,,False,False,,False,False,,,8.1,,,7.91,,,7.88,,False,d2_no_bar_without_proof(exp=2026-07-22)|d3_no_bar_without_proof(exp=2026-07-23)|d2_open_invalid|d3_high_invalid|d3_close_invalid,per_row,,
002677_2026-07-20,002677,2026-07-21,post,EXCLUDED_QUALITY,,0.0762711864406777,,,0.0694915254237287,,False,True,,False,False,,,5.9,,,6.35,,,6.31,,False,d2_no_bar_without_proof(exp=2026-07-22)|d3_no_bar_without_proof(exp=2026-07-23)|d2_open_invalid|d3_high_invalid|d3_close_invalid,per_row,,
002829_2026-07-20,002829,2026-07-21,post,EXCLUDED_QUALITY,,0.0536491058482357,,,0.0188496858385691,,False,False,,False,False,,,20.69,,,21.8,,,21.08,,False,d2_no_bar_without_proof(exp=2026-07-22)|d3_no_bar_without_proof(exp=2026-07-23)|d2_open_invalid|d3_high_invalid|d3_close_invalid,per_row,,
600162_2026-07-20,600162,2026-07-21,post,TRAIN_PRIMARY,0.07539682539682535,0.0753968253968253,5.551115123125783e-17,0.051587301587301626,0.0515873015873016,2.7755575615628914e-17,True,True,True,False,False,True,2.52,2.52,0.0,2.71,2.71,0.0,2.65,2.65,0.0,True,ok,per_row,,
600227_2026-07-21,600227,2026-07-21,d0,TRAIN_PRIMARY,0.23571428571428577,0.2357142857142857,5.551115123125783e-17,0.19285714285714284,0.1928571428571428,2.7755575615628914e-17,True,True,True,False,False,True,2.8,2.8,0.0,3.46,3.46,0.0,3.34,3.34,0.0,True,ok,per_row,,
600236_2026-07-21,600236,2026-07-21,d0,TRAIN_PRIMARY,0.13320999074930606,0.133209990749306,5.551115123125783e-17,0.050878815911193254,0.0508788159111932,5.551115123125783e-17,True,True,True,False,False,True,10.81,10.81,0.0,12.25,12.25,0.0,11.36,11.36,0.0,True,ok,per_row,,
600644_2026-07-21,600644,2026-07-21,d0,TRAIN_PRIMARY,0.23655913978494625,0.2365591397849462,5.551115123125783e-17,0.12150537634408587,0.1215053763440858,6.938893903907228e-17,True,True,True,False,False,True,9.3,9.3,0.0,11.5,11.5,0.0,10.43,10.43,0.0,True,ok,per_row,,
600722_2026-07-21,600722,2026-07-21,d0,TRAIN_PRIMARY,0.2428734321550743,0.2428734321550743,0.0,0.2428734321550743,0.2428734321550743,0.0,True,True,True,False,False,True,8.77,8.77,0.0,10.9,10.9,0.0,10.9,10.9,0.0,True,ok,per_row,,
603567_2026-07-20,603567,2026-07-21,post,TRAIN_PRIMARY,0.10356536502546687,0.1035653650254668,6.938893903907228e-17,0.10356536502546687,0.1035653650254668,6.938893903907228e-17,True,True,True,False,False,True,5.89,5.89,0.0,6.5,6.5,0.0,6.5,6.5,0.0,True,ok,per_row,,
000037_2026-07-21,000037,2026-07-22,post,TRAIN_PRIMARY,-0.018329938900203624,-0.0183299389002036,-2.42861286636753e-17,-0.0865580448065173,-0.0865580448065173,0.0,False,False,True,True,True,True,9.82,9.82,0.0,9.64,9.64,0.0,8.97,8.97,0.0,True,ok,per_row,,
000676_2026-07-20,000676,2026-07-22,post,TRAIN_PRIMARY,0.0795795795795795,0.0795795795795795,0.0,-0.028528528528528607,-0.0285285285285286,-6.938893903907228e-18,True,True,True,False,False,True,6.66,6.66,0.0,7.19,7.19,0.0,6.47,6.47,0.0,True,ok,per_row,,
000722_2026-07-21,000722,2026-07-22,post,TRAIN_PRIMARY,-0.049620951068228836,-0.0496209510682288,-3.469446951953614e-17,-0.1199172984148863,-0.1199172984148863,0.0,False,False,True,True,True,True,14.51,14.51,0.0,13.79,13.79,0.0,12.77,12.77,0.0,True,ok,per_row,,
000889_2026-07-22,000889,2026-07-22,d0,TRAIN_PRIMARY,-0.028350515463917536,-0.0283505154639175,-3.469446951953614e-17,-0.07731958762886593,-0.0773195876288659,-2.7755575615628914e-17,False,False,True,True,True,True,3.88,3.88,0.0,3.77,3.77,0.0,3.58,3.58,0.0,True,ok,per_row,,
