event_id,code,signal_date,board_streak_before_break,source_window,break_date,board_streak_is_3,max_board_streak_20d,recent_limit_up_count_10d,recent_limit_up_count_20d,recent_pool_appearance_count_10d,recent_pool_appearance_count_20d,board_day_volume_rank,break_open_return,break_high_return,break_close_return,break_touched_limit_up,break_opened_from_limit_up,break_upper_shadow_ratio,break_lower_shadow_ratio,d1_high_to_close_drawdown_raw,d1_low_to_close_recovery,d1_open_to_close_return_raw,d1_close_location,d1_intraday_range,d1_afternoon_return,d1_last_hour_return,break_volume_ratio_vs_board_days,d1_up_bar_volume_ratio,down_bar_volume_ratio,volume_above_d1_close_ratio,amount_above_d1_close_ratio,high_zone_volume_ratio,high_zone_amount_ratio,late_day_sell_volume_ratio,late_day_sell_amount_ratio,d1_close_to_vwap_raw,d1_close_to_ma5_raw,d1_low_to_ma5_raw,d1_high_to_ma5_raw,d1_close_to_ma10_raw,d1_low_to_ma10_raw,d1_close_to_ma20,d1_ma5_slope,d1_ma10_slope,d1_ma20_slope,d1_close_above_ma5,d1_close_above_ma10,d1_true_reclaim_ma5,d1_true_reclaim_ma10,consecutive_days_below_ma5,consecutive_days_below_ma10,break_day_in_pool,last_board_day_in_pool,pool_consecutive_count_last_board,recent_7d_cumulative_return,recent_7d_max_drawdown,recent_7d_close_position,recent_7d_limit_up_count,target7_daily_d2open_d3high,tail_loss_daily_5pct,dev_label_complete,dev_feature_source_complete,dev_training_eligible,structural_missing_count,source_missing_count,unexpected_missing_count,provenance,pairwise_v1_feature_source_complete,pairwise_v1_training_eligible
002149_2026-05-07,002149,2026-05-07,2,may,2026-05-07,0,2,2,4,2,4,35.0,0.0163183509876896,0.06784998568565692,0.05167477812768384,0,0,0.25565610859728477,0.1855203619909492,0.0147512404452191,0.0450924608819345,0.034788732394366,0.7423887587822025,0.0611222444889779,-0.011437029063509,0.0061626951520132,1.5809969245389743,0.4707134764852724,0.5292865235147276,0.1835380416074753,0.1867851071133658,0.2237318714986987,0.2277104430369666,0.0781190489526707,0.0794476702503818,0.0149636846934635,0.143751167569587,0.0925337816800548,0.1613425493492744,0.1722938473321418,0.1197983150370181,0.2999513425045339,0.0510160672796884,0.0214985412286277,0.02388630228808486,1,1,0,0,0,0,0,1,2.0,0.2689119170984455,0.1269841269841269,0.9423469387755103,2,0,0,1,1,1,0,0,0,v002:event_id=002149_2026-05-07;pool_window=complete;rank_denominator=full_pool,True,True
002158_2026-05-07,002158,2026-05-07,2,may,2026-05-07,0,2,2,2,2,2,55.0,0.0102074415541653,0.09746460322686845,0.05268356931182083,0,0,0.4276729559748426,0.16666666666666705,0.0399399399399398,0.0603648424543947,0.0420469361147326,0.5777777777777782,0.1037207770826473,-0.0132716049382716,-0.0012496094970321,1.6270204433959492,0.5712426359623088,0.3918773299719424,0.6497648813351418,0.6573566528728838,0.3149826240792956,0.3214767988909079,0.0867640788567641,0.0869111397016456,0.0016472907780531,0.1382895392722352,0.0734885708182011,0.1867122409741506,0.1879458977407848,0.1203180737217597,0.2528902300427167,0.0442444973230222,0.0271755725190838,0.020333086750504714,1,1,0,0,0,0,0,1,2.0,0.2415533980582525,0.0698282300224048,0.838479809976247,2,1,0,1,1,1,0,0,0,v002:event_id=002158_2026-05-07;pool_window=complete;rank_denominator=full_pool,True,True
002181_2026-05-07,002181,2026-05-07,2,may,2026-05-07,0,2,3,5,3,5,19.0,0.0033076074972435,0.08985667034178602,0.03197353914002199,0,0,0.5329949238578687,0.2030456852791872,0.049746192893401,0.0510948905109489,0.0285714285714284,0.4814814814814814,0.1041896361631753,-0.0300518134715026,-0.0037253858435337,1.483857581753757,0.4683976553481693,0.5251227558865219,0.5191892302094394,0.5263273215444749,0.10785360026198,0.1119062078781214,0.1346366225474503,0.135292396731637,0.0062501395636425,0.1309811503141613,0.0753987433542775,0.1944175930401159,0.2510860121633362,0.1896010158390697,0.334711774981284,0.0558816024496044,0.0317175756739984,0.029281180053572164,1,1,0,0,0,0,0,1,2.0,0.4355828220858895,0.0479078229229835,0.8533519553072625,3,0,0,1,1,1,0,0,0,v002:event_id=002181_2026-05-07;pool_window=complete;rank_denominator=full_pool,True,True
002453_2026-05-07,002453,2026-05-07,2,may,2026-05-07,0,2,2,2,2,2,33.0,0.0097244732576986,0.0972447325769854,0.034035656401944836,0,0,0.5416666666666664,0.25000000000000094,0.0562130177514792,0.0528052805280528,0.0240770465489565,0.4571428571428574,0.113452188006483,0.0175438596491228,0.0476190476190476,2.034966537695647,0.4009793046410245,0.5306001183077156,0.2481068128246499,0.2586212105643267,0.0,0.0,0.1403871147069842,0.1462189896717625,0.0217031491275243,0.1296033994334275,0.0711756373937675,0.1986543909348439,0.2090202766723519,0.1464847451203337,0.244392432221572,0.0553064275037371,0.0294576667967223,0.014343654169551856,1,1,0,0,0,0,0,1,2.0,0.3100616016427104,0.0909090909090908,0.8115942028985508,2,1,0,1,1,1,0,0,0,v002:event_id=002453_2026-05-07;pool_window=complete;rank_denominator=full_pool,True,True
002640_2026-05-07,002640,2026-05-07,2,may,2026-05-07,0,2,2,2,2,2,15.0,0.0,0.062189054726368154,0.022388059701492713,0,0,0.5161290322580627,0.1935483870967732,0.0329411764705881,0.035264483627204,0.0223880597014927,0.5000000000000008,0.0696517412935323,-0.0048426150121064,-0.0048426150121064,2.86221159691929,0.568085041018861,0.2330091331753436,0.5948167530509022,0.5995336956336405,0.2422379054304001,0.2459302395441515,0.0250675274402911,0.0250962923773796,-0.0013104008531495,0.1205016357688113,0.0796074154852779,0.16412213740458,0.1686096104634631,0.1259596246801249,0.1689419795221842,0.0468036529680366,0.0167678519803411,0.010780508840017244,1,1,0,0,0,0,0,1,2.0,0.2268656716417911,0.0417910447761194,0.8490566037735856,2,1,0,1,1,1,0,0,0,v002:event_id=002640_2026-05-07;pool_window=complete;rank_denominator=full_pool,True,True
002805_2026-05-07,002805,2026-05-07,3,may,2026-05-07,1,3,3,3,3,3,34.0,0.0003977724741446,0.05409705648369134,-0.024661893396976997,0,0,0.5532786885245905,0.18852459016393466,0.0729678638941398,0.0186954715413377,-0.0250497017892643,0.1890756302521006,0.0946698488464597,-0.0008149959250203,-0.0004076640847942,2.1756023668018982,0.6258984032506641,0.3568283601355653,0.8377002523057323,0.8427833309781633,0.0710516903560295,0.0739745641027014,0.0519765058591238,0.0506245580754593,-0.0250493764597731,0.0930813124108416,0.0725748930099856,0.1813480741797433,0.2102068012437687,0.1875030847440897,0.293828984513099,0.0581132075471697,0.0323550392336697,0.022857297063903603,1,1,0,0,0,0,0,1,3.0,0.3450356555128908,0.0429594272076373,0.777027027027027,3,0,0,1,1,1,0,0,0,v002:event_id=002805_2026-05-07;pool_window=complete;rank_denominator=full_pool,True,True
002989_2026-05-07,002989,2026-05-07,2,may,2026-05-07,0,2,3,3,3,3,76.0,-0.0289449112978525,0.04606286959228134,0.0003112356053531773,0,0,0.4772727272727272,0.21753246753246705,0.0365707434052757,0.0510137344669719,0.0301282051282052,0.5611510791366913,0.0865234982882042,-0.0061842918985777,-0.0003110419906686,1.8671134474878825,0.6885557933633246,0.3031020001043873,0.865207504978294,0.8659736867908582,0.1978774133605596,0.2013409919191087,0.0697397489511733,0.0696037456616469,-0.0054367260475843,0.0982026925442494,0.0431900498872412,0.1484316271441264,0.1804025268106361,0.1212722197737623,0.2044896658984016,0.0595944967414914,0.0238399639016317,0.013310295067026079,1,1,0,0,0,0,0,1,2.0,0.2933601609657947,0.0797302657675526,0.8587896253602306,3,0,0,1,1,1,0,0,0,v002:event_id=002989_2026-05-07;pool_window=complete;rank_denominator=full_pool,True,True
603937_2026-05-07,603937,2026-05-07,3,may,2026-05-07,1,3,4,4,4,4,77.0,0.0256257449344456,0.10011918951132293,0.02264600715137055,1,0,0.46816479400749034,0.5131086142322098,0.0704225352112676,0.0806045340050377,-0.0029052876234747,0.4961240310077516,0.1537544696066746,-0.0277620396600565,-0.0098095787651469,2.9284119497867027,0.689270303281716,0.2875909833063334,0.9651546048808162,0.965922913000858,0.366831332160175,0.3778769570729579,0.0893930828188406,0.0878422984112518,-0.0192003678692538,0.1341705221414408,0.0436219431592861,0.2200925313945803,0.2279069767441861,0.1298747763864043,0.2223528154717384,0.0660935738444192,0.0304527355847219,0.009782413235029708,1,1,0,0,0,0,0,1,3.0,0.2389891696750903,0.1126353790613718,0.7893030794165316,4,1,0,1,1,1,0,0,0,v002:event_id=603937_2026-05-07;pool_window=complete;rank_denominator=full_pool,True,True
000066_2026-05-08,000066,2026-05-08,3,may,2026-05-08,1,3,3,3,3,3,4.0,-0.0083402835696413,0.01834862385321112,-0.037114261884904076,0,0,0.3678160919540229,0.2356321839080458,0.0536885245901638,0.0180776014109347,-0.0290159798149706,0.238372093023256,0.0717264386989157,-0.0090128755364806,-0.0064543889845094,2.0218316605909235,0.3825442411323284,0.600653936916012,0.8355413838219313,0.8387531817189346,0.11738146024085,0.1209571163543883,0.0964387834617342,0.0957428081605588,-0.0121948712744158,0.0819042264080216,0.0626932808546527,0.1442226595445599,0.2180839839628614,0.1964549483013293,0.3436527102912508,0.0518482010842782,0.0422256432812844,0.026399880543527043,1,1,0,0,0,0,0,1,3.0,0.3768634466308884,0.0747252747252747,0.8397590361445781,3,0,0,1,1,1,0,0,0,v002:event_id=000066_2026-05-08;pool_window=complete;rank_denominator=full_pool,True,True
000818_2026-05-08,000818,2026-05-08,2,may,2026-05-08,0,2,3,3,3,3,36.0,0.0248112189859763,0.0593311758360302,0.015102481121898714,0,0,0.6213592233009707,0.20388349514563167,0.0407747196738022,0.0074946466809422,-0.0094736842105263,0.1489361702127663,0.0507011866235167,-0.0151753008895865,-0.0037056643726839,2.057081584643231,0.646004373602923,0.2833864145462442,1.0,1.0,0.1736804417631137,0.1767922189744766,0.0583914262629284,0.0575992549833493,-0.0158189633626658,0.107710417892878,0.0953502060035313,0.1559741024131842,0.2004082153335884,0.1870136497002168,0.2291816341192607,0.0598877105427324,0.0286726592743256,0.004790654941593253,1,1,0,0,0,0,0,1,2.0,0.3356990773598296,0.0463132236441194,0.8730650154798761,3,0,1,1,1,1,0,0,0,v002:event_id=000818_2026-05-08;pool_window=complete;rank_denominator=full_pool,True,True
000889_2026-05-08,000889,2026-05-08,2,may,2026-05-08,0,3,4,9,4,9,45.0,0.0579439252336448,0.10093457943925244,0.011214953271028172,1,0,0.4181818181818175,0.12727272727272784,0.0814940577249574,0.0112149532710281,-0.0441696113074204,0.111111111111112,0.1009345794392523,-0.0127737226277372,-0.005514705882353,3.43773995899021,0.2597125401078968,0.6563297598612243,0.9530665677246036,0.9545011723395672,0.0,0.0,0.0764600146668657,0.0748308982139958,-0.0254007649175879,0.0885311871227365,0.0744466800804828,0.1851106639839035,0.1275531471446436,0.1129637348895373,0.1643172280210909,0.0205338809034909,0.0158797374550072,0.023683630755673146,1,1,0,0,0,0,0,1,2.0,0.2130044843049328,0.1224899598393574,0.6942675159235671,3,0,1,1,1,1,0,0,0,v002:event_id=000889_2026-05-08;pool_window=complete;rank_denominator=full_pool,True,True
000967_2026-05-08,000967,2026-05-08,2,may,2026-05-08,0,2,3,5,3,5,9.0,-0.0073081607795372,0.04080389768574899,-0.0073081607795372205,0,0,0.658333333333333,0.341666666666667,0.0462258630778232,0.0245128849780012,0.0,0.3305084745762717,0.0718635809987819,-0.0012254901960784,0.0086633663366337,1.0490269265349512,0.5514989230232216,0.4344361900843003,0.6683649926976633,0.6742842847160003,0.2921202295403156,0.2994388800924711,0.0610860095399667,0.0599722777145457,-0.0084037655720585,0.0819062790388955,0.0546926855170584,0.1343422275321917,0.1420163945911861,0.1132908288376655,0.2506713726693776,0.0289577926512769,0.0203746068058336,0.028041806349832443,1,1,0,0,0,0,0,1,2.0,0.2645461598138092,0.0985820391627279,0.8286334056399134,3,0,1,1,1,1,0,0,0,v002:event_id=000967_2026-05-08;pool_window=complete;rank_denominator=full_pool,True,True
002217_2026-05-08,002217,2026-05-08,2,may,2026-05-08,0,2,3,6,3,6,3.0,0.0314285714285713,0.04285714285714293,-0.019999999999999907,0,0,0.16666666666666696,0.08333333333333348,0.0524861878453038,0.0058651026392961,-0.0498614958448753,0.0952380952380953,0.0599999999999999,-0.0171919770773638,-0.0029069767441859,2.135923126246233,0.205575158129251,0.6837437351310465,0.9149827529002758,0.9166773671920452,0.0,0.0,0.0572705939762382,0.0561524804818625,-0.0187744380915602,0.0672059738643435,0.0609831985065338,0.135656502800249,0.1282894736842106,0.1217105263157896,0.215880893300248,0.0288092189500639,0.0150250417362269,0.02154626108998725,1,1,0,0,0,0,0,1,2.0,0.1587837837837837,0.125766871165644,0.7582417582417584,3,0,0,1,1,1,0,0,0,v002:event_id=002217_2026-05-08;pool_window=complete;rank_denominator=full_pool,True,True
002903_2026-05-08,002903,2026-05-08,2,may,2026-05-08,0,2,3,3,3,3,80.0,0.0157010172490048,0.06634232640424598,0.024767801857585203,0,0,0.4341801385681284,0.4711316397228637,0.0387886330636796,0.0531818181818182,0.0089266274765948,0.5558194774346801,0.0931003980539584,-0.0207100591715975,-0.0079212160137015,3.0191135211734386,0.5495059798238741,0.4504940201761259,0.9113359236888224,0.9122369931132178,0.3601701444830587,0.3631937580396573,0.1059816483701628,0.1050508165622273,-0.0097923429185907,0.1210567060189666,0.0617863363653958,0.1665376427327269,0.2577353164694387,0.1912387362935619,0.357531016097611,0.0672863413374642,0.0358458207990104,0.02837905011523345,1,1,0,0,0,0,0,1,2.0,0.4076549210206561,0.0461313868613138,0.892816419612315,3,1,0,1,1,1,0,0,0,v002:event_id=002903_2026-05-08;pool_window=complete;rank_denominator=full_pool,True,True
003041_2026-05-08,003041,2026-05-08,2,may,2026-05-08,0,2,3,4,2,4,84.0,0.0127760252365929,0.05031545741324939,0.014195583596214423,0,0,0.6256830601092906,0.34972677595628215,0.0342445178732352,0.0159582872491704,0.0014016508332035,0.306990881458966,0.0518927444794952,-0.0125921375921377,-0.0003109452736317,0.9889439392685263,0.5887189150797884,0.4035330213382627,0.8619338114494379,0.8636877995361549,0.1601027335837903,0.1626351843213921,0.1073608995406163,0.1063775804202311,-0.0081522082196581,0.1075131764786938,0.0839160839160839,0.1469564917840782,0.0979628775848231,0.0745692672848044,0.1649711474875212,0.0294336678605622,0.0202080030660418,0.01370102023012576,1,1,0,0,0,0,0,1,2.0,0.0334297653487625,0.2248538911104275,0.8585546633724518,2,1,0,1,1,1,0,0,0,v002:event_id=003041_2026-05-08;pool_window=complete;rank_denominator=full_pool,True,True
600396_2026-05-08,600396,2026-05-08,2,may,2026-05-08,0,3,5,8,5,8,13.0,0.0316666666666667,0.09999999999999987,0.036666666666666625,1,0,0.7599999999999998,0.1800000000000015,0.0575757575757575,0.017170891251022,0.0048465266558965,0.216494845360824,0.0808333333333332,-0.0126984126984127,-0.0126984126984127,1.4364731492665104,0.6040445859471938,0.3214479418920107,0.930146416224433,0.9321547540021806,0.2577730425072274,0.2643370621586573,0.0774076843171925,0.0758997809666964,-0.0224060992361873,0.1166965888689406,0.0951526032315976,0.1849192100538599,0.1894062529878573,0.1664595085572233,0.3869996655145502,0.0303366629670736,0.0429796569605105,0.028201306889831246,1,1,0,0,0,0,0,1,2.0,0.2292490118577075,0.1460176991150442,0.837953091684435,3,1,0,1,1,1,0,0,0,v002:event_id=600396_2026-05-08;pool_window=complete;rank_denominator=full_pool,True,True
600673_2026-05-08,600673,2026-05-08,2,may,2026-05-08,0,2,2,2,2,2,70.0,0.0,0.0,-0.06840999299556383,0,0,0.0,0.042483660130717533,0.0684099929955638,0.0025125628140703,-0.0684099929955638,0.0330033003300334,0.070744805043194,-0.0273037542662116,-0.009433962264151,14.809529345721128,0.3918560162820999,0.5988581266837625,0.9610409400876057,0.9619136919221394,0.0,0.0,0.0756376299711577,0.0743348566616458,-0.02171313589068,0.0488407549550498,0.0454234793123391,0.1258608905946061,0.1156158255277506,0.1119809869984622,0.1583011583011584,0.0363973192393611,0.0206906392694063,0.014579406220546653,1,1,0,0,0,0,0,1,2.0,0.2284482758620689,0.0714452486574829,0.7292051756007394,2,0,1,1,1,1,0,0,0,v002:event_id=600673_2026-05-08;pool_window=complete;rank_denominator=full_pool,True,True
600719_2026-05-08,600719,2026-05-08,2,may,2026-05-08,0,2,2,3,2,3,41.0,0.0223880597014924,0.09808102345415781,-0.030916844349680228,0,0,0.5680000000000007,0.03199999999999932,0.113170731707317,0.0033112582781456,-0.0521376433785193,0.0252100840336129,0.126865671641791,-0.0215285252960171,-0.0043811610076671,2.344365470054711,0.4890540179535597,0.4148356507287276,0.9806930501091546,0.9814912309144987,0.0,0.0,0.0805328845290634,0.0772493902097111,-0.043053158920765,0.0706713780918728,0.0659599528857479,0.2131919905771495,0.1399548532731378,0.1349385502884377,0.2138612539226816,0.0361239931657311,0.0230946882217089,0.017528364698688792,1,1,0,0,0,0,0,1,2.0,0.2168674698795181,0.0430379746835443,0.6134185303514376,2,1,0,1,1,1,0,0,0,v002:event_id=600719_2026-05-08;pool_window=complete;rank_denominator=full_pool,True,True
603158_2026-05-08,603158,2026-05-08,2,may,2026-05-08,0,2,2,2,2,2,73.0,0.0213730569948187,0.06865284974093266,0.02849740932642497,0,0,0.6199999999999992,0.2699999999999996,0.0358227079538553,0.0199100834938985,0.0069752694990488,0.3444444444444455,0.0582901554404144,-0.0154990700557965,-0.000629326620516,2.9152881449646886,0.5542012397814037,0.399157527606153,0.687803544000782,0.6903514576004572,0.2482198292378639,0.2518603839596778,0.0823774336280337,0.0813778298185446,-0.0111749039790312,0.1173656065296933,0.0906276386152546,0.1609907120743035,0.1483115192710971,0.1208330320341313,0.1788723506922533,0.0381300219138058,0.0211179206970388,0.017140484011024304,1,1,0,0,0,0,0,1,2.0,0.1833084947839047,0.0901225666906993,0.8402061855670105,2,0,0,1,1,1,0,0,0,v002:event_id=603158_2026-05-08;pool_window=complete;rank_denominator=full_pool,True,True
603256_2026-05-08,603256,2026-05-08,2,may,2026-05-08,0,2,3,4,3,4,65.0,0.0060370550274093,0.04836583165637354,0.03303032405801121,0,0,0.17822580645161346,0.5080645161290307,0.0141059602649006,0.0633571428571428,0.0268312870740792,0.8063636363636367,0.0763305808063284,0.0092881355932203,0.003437584254516,1.3502224720951561,0.529996417814628,0.4540631306651428,0.1375379169295544,0.1393067868967347,0.5461345477574034,0.5502000958121983,0.0730232504734082,0.073737543444899,0.0097725466816442,0.1214988473881664,0.0447333925961639,0.1381476849828991,0.2405729952250397,0.1556570361913651,0.3925382697803201,0.0628032474499193,0.0366719651681122,0.03880499844527363,1,1,0,0,0,0,0,1,2.0,0.3990226482473453,0.0784281213729067,0.952858361774744,3,0,0,1,1,1,0,0,0,v002:event_id=603256_2026-05-08;pool_window=complete;rank_denominator=full_pool,True,True
603316_2026-05-08,603316,2026-05-08,2,may,2026-05-08,0,2,2,2,2,2,33.0,-0.0042395336512984,0.031796502384737524,0.01483836777954406,0,0,0.36781609195402437,0.2183908045976992,0.0149176954732511,0.0284640171858215,0.0191591271953166,0.646341463414631,0.0434552199258081,0.0026178010471202,0.0026178010471202,0.9913265652255403,0.6373744823743092,0.3467843150255171,0.2392702376412375,0.2408453768158539,0.0583744374387747,0.0587912767281891,0.0659501463327883,0.0660565837105684,0.0052908481467481,0.0985543827443782,0.0670032124827904,0.1169114272602112,0.163426488456865,0.1300121506682867,0.2232904276725542,0.0408406973967041,0.0215988083416087,0.018775218013796557,1,1,0,0,0,0,0,1,2.0,0.2323037323037322,0.1125277161862526,0.9298245614035088,2,0,1,1,1,1,0,0,0,v002:event_id=603316_2026-05-08;pool_window=complete;rank_denominator=full_pool,True,True
000720_2026-05-11,000720,2026-05-11,2,may,2026-05-11,0,2,2,2,2,2,3.0,0.0140597539543056,0.05975395430579966,0.024604569420035194,0,0,0.4651162790697672,0.3953488372093016,0.0315614617940198,0.0410714285714286,0.0103986135181977,0.5476190476190488,0.0738137082601054,0.0069084628670121,0.0156794425087107,1.8292860899160142,0.4051171292119109,0.5327533246570554,0.3866383373581148,0.3927250281229895,0.0918280580288121,0.0944000600248047,0.0343092961412868,0.0338940328346435,0.0048025960167614,0.1241804859236406,0.0798303123794832,0.1627458542229078,0.1844778545306786,0.1377488825680617,0.1564018645244469,0.0493727235936867,0.0165220983064846,-0.00855457227138623,1,1,0,0,0,0,0,1,2.0,0.2926829268292683,0.0427350427350425,0.8749999999999999,2,1,0,1,1,1,0,0,0,v002:event_id=000720_2026-05-11;pool_window=complete;rank_denominator=full_pool,True,True
002031_2026-05-11,002031,2026-05-11,2,may,2026-05-11,0,2,2,2,2,2,6.0,0.0424929178470256,0.0764872521246458,0.028328611898017053,0,0,0.47058823529411653,0.3333333333333333,0.0422163588390501,0.0225352112676056,-0.0135869565217392,0.3333333333333333,0.0679886685552408,-0.0041152263374485,0.0069348127600554,2.534956782878637,0.471251236586965,0.4449033880337165,0.5201258502836051,0.5228484790429653,0.0897729838392977,0.0926177473089879,0.0720296786919034,0.0716387015176963,-0.0023982892150937,0.1241870548157324,0.0978631155156395,0.176834933415918,0.1870503597122301,0.159254414650098,0.1833740831295842,0.052820345614607,0.0200133422281518,0.008631319358816336,1,1,0,0,0,0,0,1,2.0,0.2872340425531916,0.0656303972366148,0.8447488584474886,2,0,0,1,1,1,0,0,0,v002:event_id=002031_2026-05-11;pool_window=complete;rank_denominator=full_pool,True,True
002317_2026-05-11,002317,2026-05-11,2,may,2026-05-11,0,2,2,2,2,2,42.0,0.0204081632653061,0.030168589174800253,-0.013309671694764935,0,0,0.1341463414634139,0.40243902439024387,0.0330434782608696,0.0286771507863088,-0.0330434782608696,0.4492753623188391,0.0612244897959183,-0.0189677988531099,-0.0111160515784792,2.914804546997212,0.3929131818873904,0.5656717418955987,0.6904973838296941,0.6930097487897461,0.0336221504579428,0.0343535297814929,0.095555294981544,0.0952548821890811,-0.0076166904485139,0.087105288884544,0.0548440707791573,0.1350083097076939,0.1363752490930458,0.1026518828879465,0.1692954784437432,0.0387935411800548,0.0202794286310079,0.008617261036722779,1,1,0,0,0,0,0,1,2.0,0.176097303014278,0.065531475748194,0.8082191780821917,2,0,0,1,1,1,0,0,0,v002:event_id=002317_2026-05-11;pool_window=complete;rank_denominator=full_pool,True,True
002655_2026-05-11,002655,2026-05-11,2,may,2026-05-11,0,2,3,3,3,3,40.0,0.0408733181010407,0.043665905052043597,-0.07666920538207678,0,0,0.01943462897526493,0.16254416961130658,0.1150851581508516,0.0259520451339913,-0.1129268292682927,0.1628318584070787,0.1434374206651434,-0.0202047413793103,-0.0024684585847505,2.9353406352965035,0.2635512949903287,0.7206511735836626,0.6621218256695406,0.6739360621566275,0.2008147084923875,0.2149739131168942,0.0592183514961641,0.0575070671547075,-0.0283556325465355,0.0353564108403552,0.0091664768845365,0.1702915053518561,0.1731879616786555,0.1435114996290443,0.3623508699642275,0.0333588280284755,0.0399530358939954,0.03164911602743703,1,1,0,0,0,0,0,1,2.0,0.3031171623074167,0.1000253871540999,0.6924075275794938,3,0,0,1,1,1,0,0,0,v002:event_id=002655_2026-05-11;pool_window=complete;rank_denominator=full_pool,True,True
002929_2026-05-11,002929,2026-05-11,2,may,2026-05-11,0,2,3,5,3,5,64.0,0.0097149431164513,0.026076952575738055,-0.007414035536239316,0,0,0.21440536013400358,0.5611390284757134,0.0319162199227027,0.0446656800753398,-0.0169641726800859,0.5646258503401378,0.0751629809535983,0.0015477879530505,0.0060896605338169,3.78267535869028,0.4324084154810086,0.5675915845189914,0.1790028075675475,0.1823013960753695,0.092377763784246,0.0947768583797003,0.0347138181501405,0.0348159147925083,0.0074379043741095,0.1050863860188426,0.0574104118634899,0.1423732672985511,0.2329310892346778,0.1797395998729756,0.2840016535758578,0.0713566919769463,0.0344940867279892,0.02152853438737856,1,1,0,0,0,0,0,1,2.0,0.4123317570025466,0.0502364821679663,0.9011320754716984,3,1,0,1,1,1,0,0,0,v002:event_id=002929_2026-05-11;pool_window=complete;rank_denominator=full_pool,True,True
002930_2026-05-11,002930,2026-05-11,2,may,2026-05-11,0,2,2,2,2,2,66.0,-0.0405236907730672,0.028678304239401653,0.013092269326683281,0,0,0.2016129032258064,0.10483870967741997,0.0151515151515151,0.059322033898305,0.055880441845354,0.7844827586206897,0.0723192019950124,0.0265319014529374,0.0130922693266832,1.5462492806607766,0.6369953340185437,0.3077966029214716,0.0963548394994546,0.0996567509465402,0.0963548394994546,0.0996567509465402,0.0836877027038712,0.0854585959526595,0.0282044087805053,0.1113390781014909,0.0436328819586924,0.1284366023799754,0.1938872970391596,0.1211520094041584,0.2011235124547268,0.0539137955888713,0.0244618395303328,0.008460363012932737,1,1,0,0,0,0,0,1,2.0,0.2937898089171973,0.0502549162418063,0.9407582938388626,2,0,0,1,1,1,0,0,0,v002:event_id=002930_2026-05-11;pool_window=complete;rank_denominator=full_pool,True,True
600130_2026-05-11,600130,2026-05-11,3,may,2026-05-11,1,3,3,3,3,3,29.0,0.089430894308943,0.1008130081300811,0.0536585365853659,1,0,0.06034482758620641,0.7500000000000006,0.0428360413589363,0.1348511383537654,-0.0328358208955223,0.7264150943396234,0.1723577235772357,-0.0428360413589363,-0.0136986301369862,4.712734964211732,0.3158985284011241,0.5232753760810952,0.4961898950978936,0.5143230636050616,0.5069185238328956,0.5250732064432195,0.0607597364955683,0.0615699879940311,0.0056602605019442,0.1604584527220629,0.0046561604584527,0.2123925501432662,0.263157894736842,0.0935672514619883,0.3362202288895763,0.0721966205837174,0.0376213592233012,0.02320919928262488,1,1,0,0,0,0,0,1,3.0,0.358490566037736,0.0878048780487804,0.8722466960352426,3,0,0,1,1,1,0,0,0,v002:event_id=600130_2026-05-11;pool_window=complete;rank_denominator=full_pool,True,True
600936_2026-05-11,600936,2026-05-11,2,may,2026-05-11,0,2,2,2,2,2,20.0,0.0328820116054158,0.10058027079303677,-0.013539651837524258,1,0,0.5645161290322588,0.048387096774192506,0.1036906854130054,0.0059171597633134,-0.0449438202247191,0.0483870967741925,0.1199226305609284,-0.0173410404624279,0.0,2.9509920472247275,0.610271191914607,0.3105045466398126,0.9097410531290082,0.9129000166921912,0.0,0.0,0.0664128500274573,0.0642609793871156,-0.0320844324308474,0.0911424903722721,0.0847240051347884,0.21737270004279,0.1743034768593139,0.1673958093483769,0.2085308056872037,0.045169946332737,0.0259862981337111,0.012111764000479752,1,1,0,0,0,0,0,1,2.0,0.2814070351758793,0.0193423597678916,0.6666666666666663,2,1,0,1,1,1,0,0,0,v002:event_id=600936_2026-05-11;pool_window=complete;rank_denominator=full_pool,True,True
603278_2026-05-11,603278,2026-05-11,3,may,2026-05-11,1,3,3,4,3,4,25.0,0.0992622401073106,0.09993293091884636,0.02951039570757885,1,1,0.005050505050504049,0.4696969696969699,0.0640243902439023,0.0630193905817174,-0.0634533251982917,0.4642857142857146,0.1314553990610328,-0.016025641025641,0.0206117021276595,2.8137860082304527,0.2756221707519871,0.7243778292480129,0.5119022729065609,0.5211975471860272,0.2841508871247409,0.2947585795848319,0.0887298788169374,0.0877536650702364,-0.0166300065073816,0.1399079162334768,0.0708450913411555,0.2178820733699686,0.1994998827850276,0.1268265999843711,0.2600558200623872,0.0583149952845016,0.0201690051020408,0.01822133065864251,1,1,0,0,0,0,0,1,3.0,0.3417832167832169,0.1013289036544849,0.8118279569892475,3,1,0,1,1,1,0,0,0,v002:event_id=603278_2026-05-11;pool_window=complete;rank_denominator=full_pool,True,True
