event_id,code,signal_date,board_streak_before_break,D0,d1_close_to_ma5_raw,d1_close_to_ma10_raw,d1_close_to_ma20,d1_ma5_slope,d1_ma10_slope,recent_7d_cumulative_return,recent_7d_max_drawdown,recent_7d_close_position,d1_low_to_close_recovery,d1_close_location,d1_close_to_vwap_raw,d1_high_to_close_drawdown_raw,d1_afternoon_return,d1_last_hour_return,intraday_low_time_fraction,d1_up_bar_volume_ratio,down_bar_volume_ratio,late_day_sell_volume_ratio,high_zone_volume_ratio,amount_above_d1_close_ratio,volume_above_d1_close_ratio,post_low_volume_share,tier_cohort_size,tier_peer_count_ex_self,tier_peer_advance_count_d1,tier_peer_advance_rate_d1,tier_peer_break_count_d1,tier_peer_break_rate_d1,tier_peer_mean_d1_close_return,tier_peer_max_d1_close_return,subject_d1_close_return_vs_tier_mean,subject_d1_close_return_percentile_in_tier
003036_2026-05-27,003036,2026-05-27,2,2026-05-26,0.155380614826,0.301095110113,0.469758589829,0.0721432936144,0.0436875928911,0.551913875598,0.050394656952,0.937201615865,0.0790086493679,0.753968253968,0.0208956978265,0.0233363444746,0.0248025276461,0.0306641245631,0,0.581376772776,0.418623227224,0.0389400230643,0.102290918084,0.0234609627029,0.0230111176081,1,9,8,3,0.375,5,0.625,0.0369949245066,0.1,0.0146057890207,0.388888888889
600172_2026-05-27,600172,2026-05-27,3,2026-05-26,0.112508383635,0.153010687288,0.281815986477,0.0450324163308,0.0125813830723,0.226432532348,0.104410441044,0.887700534759,0.0207692307692,0.391304347826,-0.0065295106732,0.0306793279766,-0.0126488095238,0.00682852807284,0.0212765957447,0.422146324118,0.565225744661,0.104983745684,0.0777495411093,0.859875438267,0.859580168016,0.794983784529,4,3,0,0,3,1,0.0112873476841,0.0487754254878,-0.0101572400864,0.625
600520_2026-05-27,600520,2026-05-27,2,2026-05-26,0.0263653483992,0.0625117917112,0.0910382460729,0.00975340449025,0.00808317748122,0.0960103795005,0.0999456816947,0.460400348129,0.0196137598069,0.0948905109489,-0.0493077459128,0.15503875969,-0.0290229885057,-0.0079271873165,0.957446808511,0.238354134069,0.761645865931,0.109778331801,0,0.929048819912,0.924323595736,0.0643505445096,9,8,3,0.375,5,0.625,0.0539597582112,0.1,-0.121112880617,0.0555555555556
600584_2026-05-27,600584,2026-05-27,2,2026-05-26,0.0927353896104,0.245158679692,0.448590667216,0.0532727758482,0.0432239292014,0.416872224963,0.102833894501,0.774858320453,0.0316091954023,0.232189973615,-0.0397174264192,0.0920012646222,-0.0518322878838,-0.047955801105,0.957446808511,0.566764006812,0.427288019531,0.126392174608,0.283983238104,1,1,0.170422466236,9,8,3,0.375,5,0.625,0.0465505395036,0.1,-0.0618391309554,0.277777777778
000759_2026-05-28,000759,2026-05-28,2,2026-05-27,0.054844606947,0.0849943587815,0.073488372093,0.0320754716981,0.00719696969697,0.120388349515,0.0702087286528,0.654135338346,0.0122807017544,0.137254901961,-0.020314358416,0.0708534621578,-0.00173010380623,0.00347826086957,0.659574468085,0.459855347787,0.513305804485,0.0640277101891,0.121546567576,0.860364385384,0.856837978186,0.18448284798,5,4,1,0.25,3,0.75,0.017707020381,0.0997581620314,-0.0537043312966,0.1
001257_2026-05-28,001257,2026-05-28,2,2026-05-27,0.0737843227489,0.105059594285,0.116093672147,0.0324675324675,0.0119817876827,0.129032258065,0.121459060924,0.783625730994,0.0248901903367,0.319248826291,-0.0146799218901,0.0492359932088,-0.0223463687151,-0.0243902439024,0,0.405460580993,0.594539419007,0.135570965207,0.205495489338,1,1,1,5,4,1,0.25,3,0.75,0.00895905649378,0.0997581620314,-0.0187124757476,0.5
002251_2026-05-28,002251,2026-05-28,2,2026-05-27,0.0761027629666,0.122345803842,0.105715353007,0.0392947103275,0.0133196721311,0.171503957784,0.0469973890339,0.686956521739,0.00452488687783,0.0526315789474,-0.0326966070027,0.075,-0.0133333333333,-0.0263157894737,0.957446808511,0.57138823787,0.309748368822,0.0881220903952,0.110863445911,1,1,0.067038927676,5,4,1,0.25,3,0.75,0.0124627693203,0.0997581620314,-0.0327273270536,0.3
002771_2026-05-28,002771,2026-05-28,2,2026-05-27,0.10377607605,0.13471326773,0.123920276947,0.0426762114537,0.0148071625344,0.170868347339,0.0939189189189,0.922005571031,0.0340136054422,0.66265060241,0.00614892798395,0.0164705882353,0.0213805742211,0.0139478471801,0,0.36936746855,0.621403351687,0.0686608836901,0.247821545766,0.275350861966,0.272127373608,1,5,4,1,0.25,3,0.75,0.00186421015106,0.0997581620314,0.00966690962324,0.7
002579_2026-05-29,002579,2026-05-29,3,2026-05-28,0.0640277950118,0.172168682933,0.238982805953,0.0479843953186,0.0287582618478,0.342991386061,0.0714678394722,0.654676258993,0.0153937240971,0.107883817427,-0.0318111006454,0.111398963731,-0.0216771249287,-0.00406504065041,0.851063829787,0.269354109277,0.699227971873,0.0942331596511,0,0.830153588394,0.823791297578,0.127358831575,1,0,0,0,0,0,,,0,0.5
603032_2026-05-29,603032,2026-05-29,2,2026-05-28,0.0277800275371,0.0637049455155,0.0642848157001,0.0175539805505,0.0115312870951,0.105400696864,0.112103980504,0.553459119497,0.011961722488,0.103448275862,-0.0379238600391,0.0929235167977,0.00994826900119,-0.0112972341254,0.510638297872,0.271613398226,0.723277046287,0.0924395510364,0.120481513508,0.914313316959,0.910606306988,0.249974581143,4,3,2,0.666666666667,1,0.333333333333,0.0442197099088,0.100371747212,-0.0957324964077,0.125
603989_2026-05-29,603989,2026-05-29,2,2026-05-28,0.043354116893,0.202565652495,0.421849873935,0.0450006089392,0.056069794659,0.385835913313,0.0887558563248,0.810869565217,0.0225585379783,0.244582043344,-0.0131855819958,0.0637908496732,-0.0143132397468,-0.010773480663,0.0851063829787,0.451352133522,0.479876577598,0.0932847341835,0.06151810472,0.79034861696,0.786401667581,0.622515066348,4,3,2,0.666666666667,1,0.333333333333,0.039056293043,0.100371747212,-0.0802422458103,0.375
000090_2026-06-01,000090,2026-06-01,2,2026-05-29,0.0944570135747,0.125654450262,0.113669064748,0.0315052508751,0.0138602182247,0.16918429003,0.0519480519481,0.831325301205,0.0573770491803,0.617647058824,0.0142261161746,0.0325,-0.020253164557,-0.00257731958763,0,0.350578092016,0.547733742811,0.032667121948,0.2112787213,0.316217220533,0.308779193921,1,5,4,1,0.25,3,0.75,0.00875236944833,0.0998685939553,-0.00284605140282,0.7
002806_2026-06-01,002806,2026-06-01,2,2026-05-29,0.0882110469909,0.127241673783,0.184615384615,0.024122542516,0.0227712271508,0.100655151876,0.15530726257,0.64367816092,0.000541418516513,0.00534759358289,-0.0520664581922,0.0914454277286,-0.0227392913802,-0.0191082802548,0.978723404255,0.477658256247,0.446396262791,0.0945416973726,0.382501941547,1,1,0.0479831479115,5,4,1,0.25,3,0.75,0.0101862789677,0.0998685939553,-0.00858168948026,0.5
600110_2026-06-01,600110,2026-06-01,2,2026-05-29,0.0698841030964,0.15834815994,0.152037252619,0.0412463976945,0.022696801379,0.239478957916,0.0723004694836,0.794486215539,0.0089722675367,0.118279569892,-0.0202361129507,0.0621683093252,-0.0111910471623,-0.00161420500404,0.893617021277,0.511544170626,0.435793396126,0.0701332696871,0,0.857057896884,0.853512805159,0.108435014991,5,4,1,0.25,3,0.75,0.0157777690093,0.0998685939553,-0.0309476496466,0.3
603324_2026-06-01,603324,2026-06-01,2,2026-05-29,0.0503610915831,0.0644430051813,0.143622573238,0.0157091853294,0.0168598524763,0.0780583797967,0.189317507418,0.72454308094,0.0160741885626,0.203125,-0.0117331467576,0.0584359782297,0.00704656862745,-0.000911854103343,0,0.512767432227,0.450751976398,0.110932401149,0,0.896841486929,0.895258401176,1,5,4,1,0.25,3,0.75,0.0204039433046,0.0998685939553,-0.049452346828,0.1
002608_2026-06-02,002608,2026-06-02,2,2026-06-01,0.12502699201,0.19495412844,0.234231566479,0.0491617580426,0.020241020241,0.264563106796,0.0395256916996,0.859154929577,0.070914696814,0.633027522936,0.0170696372845,0.0369685767098,0.017578125,0.0276134122288,0,0.553305384022,0.379795720289,0.0227099516319,0.101105530152,0.116116749136,0.115108843736,1,7,6,2,0.333333333333,4,0.666666666667,0.0142777542621,0.100036643459,0.0131712981537,0.642857142857
600011_2026-06-02,600011,2026-06-02,2,2026-06-01,0.0450678316854,0.128211493112,0.169507880347,0.0376998329754,0.0160151324086,0.218498659517,0.0891393442623,0.729838709677,0.0190582959641,0.36170212766,-0.00728010776084,0.0319488817891,-0.00655737704918,0.00331125827815,0,0.222634822878,0.671945944149,0.0788450804438,0.0504687525034,0.871308733006,0.870133911883,1,7,6,2,0.333333333333,4,0.666666666667,0.0306597225551,0.100036643459,-0.0851205116046,0.0714285714286
000055_2026-06-03,000055,2026-06-03,2,2026-06-02,0.0424403183024,0.079373798407,0.0720130932897,0.0283687943262,0.00830794793686,0.129310344828,0.0670391061453,0.536363636364,0.00511508951407,0.0384615384615,-0.0525747272943,0.112866817156,-0.0125628140704,0,0.595744680851,0.135590537409,0.715804874566,0.0459901523778,0.359628256109,0.983953862935,0.983046557615,0.212520619456,13,12,4,0.333333333333,8,0.666666666667,0.0341622684297,0.100580270793,-0.0888136379043,0.115384615385
001210_2026-06-03,001210,2026-06-03,2,2026-06-02,0.0836754407148,0.155195160408,0.237099191923,0.0460372592359,0.0158538179916,0.252179979072,0.0822784810127,0.802884615385,0.0463421742932,0.444134078212,-0.00369601335043,0.0525204539456,0.00307348421347,0.00588400112076,0,0.657582349053,0.342417650947,0.0977615375172,0.105643557369,0.455652061901,0.447437241221,1,13,12,4,0.333333333333,8,0.666666666667,0.0311616006554,0.100580270793,-0.0528056246127,0.269230769231
002404_2026-06-03,002404,2026-06-03,2,2026-06-02,0.114884819846,0.152671755725,0.119264694982,0.0460302749459,0.0133044554455,0.211878009631,0.061320754717,0.902857142857,0.060393258427,0.716666666667,0.0250748317373,0.0220207253886,0.0161507402423,0.0188933873144,0,0.57360395753,0.389226283924,0.0898108510266,0.182467441098,0.138817441493,0.134959411019,1,13,12,4,0.333333333333,8,0.666666666667,0.0273020370767,0.100580270793,-0.00649086166743,0.5
002421_2026-06-03,002421,2026-06-03,2,2026-06-02,0.058568329718,0.0748898678414,0.246965631787,0.0131868131868,0.0136191114088,0.0494623655914,0.244186046512,0.777777777778,0.0273684210526,0.382352941176,-0.0034932719625,0.041257367387,0.014553014553,0.00618556701031,0.63829787234,0.555440483417,0.440563390601,0.0826239748476,0.0762623435365,0.659322903621,0.654051326309,0.212221391819,13,12,4,0.333333333333,8,0.666666666667,0.0305002805918,0.100580270793,-0.0448697838492,0.346153846154
002579_2026-06-03,002579,2026-06-03,2,2026-06-02,0.0299724634611,0.172393007836,0.300916326667,0.0317998033002,0.040908520517,0.293218085106,0.112531969309,0.707581227437,0.0231457127827,0.154385964912,-0.0303461695933,0.110247026532,-0.0859962406015,-0.0221216691805,0.914893617021,0.461425193664,0.511504673749,0.10326932801,0.110374949022,0.919016663227,0.915995986608,0.0897830182384,13,12,4,0.333333333333,8,0.666666666667,0.0342497362209,0.100580270793,-0.0898632513982,0.0384615384615
600280_2026-06-03,600280,2026-06-03,3,2026-06-02,0.140651801029,0.244153414406,0.273946360153,0.0606428138266,0.0345161290323,0.361774744027,0.0718954248366,0.845588235294,0.0961538461538,0.625,0.0100043691508,0.05,0.0126903553299,-0.029197080292,0,0.483171731612,0.474556591165,0.0819622233183,0.349347919918,0.462392505713,0.447471713794,1,2,1,0,0,1,1,0.04363757495,0.04363757495,-0.00631491150602,0.25
603045_2026-06-03,603045,2026-06-03,2,2026-06-02,0.0429633471646,0.0594175325626,0.0581940972679,0.000259403372244,0.00815911002257,0.0692762186115,0.169261744966,0.557029177719,0.00863870698063,0.0702151755379,-0.0432176355748,0.101861042184,-0.0335113484646,-0.00889923329682,0.914893617021,0.497823554386,0.502176445614,0.101044871913,0.28049622839,0.958630413654,0.956588614317,0.0748512186773,13,12,4,0.333333333333,8,0.666666666667,0.0321690985309,0.100580270793,-0.0648955991181,0.192307692308
000700_2026-06-04,000700,2026-06-04,2,2026-06-03,0.150911677227,0.16013817376,0.211461240046,0.0431674086065,0.0179803609342,0.171052631579,0.157407407407,0.904139433551,0.0538780343398,0.674074074074,0.00463053960761,0.0241228070175,-0.011660188784,-0.00391717963067,0,0.566423631708,0.34832530172,0.0977138516794,0.515870739657,0.551520590514,0.541590222618,1,6,5,1,0.2,4,0.8,0.0318182268752,0.100227790433,0.0348036689992,0.75
002137_2026-06-04,002137,2026-06-04,2,2026-06-03,0.110174847272,0.150655021834,0.184269662921,0.0342047930283,0.020954079358,0.185601799775,0.0936123348018,0.728706624606,0.0363815142576,0.303278688525,-0.0101409562428,0.0746268656716,-0.0222634508349,-0.0112570356473,0,0.669570972959,0.266901863527,0.0541654178231,0.0901697209867,0.795970460657,0.793070248026,1,6,5,1,0.2,4,0.8,0.0438424451178,0.100227790433,-0.0253174222135,0.25
600121_2026-06-04,600121,2026-06-04,3,2026-06-03,0.116333725029,0.230038843332,0.289738658219,0.0646371976647,0.0376175548589,0.370192307692,0.0464216634429,0.752252252252,0.0215053763441,0.179104477612,-0.0283756982277,0.088,-0.0731707317073,-0.040404040404,0.063829787234,0.494679687204,0.498827953927,0.128902569425,0.141809799568,0.919284760989,0.91641074571,0.620271991845,4,3,3,1,0,0,0.099952710405,0.100584795322,-0.0736464308705,0.125
600487_2026-06-04,600487,2026-06-04,2,2026-06-03,0.151140908022,0.254518419771,0.288034323015,0.0688692766086,0.0371857425848,0.424807104382,0.0835195530726,0.966436919389,0.0523655913978,0.814381270903,0.00948572753876,0.0112143867448,0.00803378308786,0.00596155822798,0,0.593986020961,0.406013979039,0.0621818420209,0.562634614302,0.203140071761,0.201058272074,1,6,5,1,0.2,4,0.8,0.0324474729238,0.100227790433,0.0316574387562,0.583333333333
600936_2026-06-04,600936,2026-06-04,2,2026-06-03,0.0532604984636,0.06599861783,0.104744852283,0.0255602240896,0.00660869565217,0.144712430427,0.128813559322,0.677631578947,0.00816993464052,0.0943396226415,-0.0186745927554,0.0721804511278,-0.0032310177706,-0.00161812297735,0.531914893617,0.194718672989,0.774873339483,0.120890501009,0,0.8204932099,0.816806179925,0.232478168501,6,5,1,0.2,4,0.8,0.0569802213201,0.100227790433,-0.091006303225,0.0833333333333
603311_2026-06-04,603311,2026-06-04,2,2026-06-03,0.124635143024,0.198668491787,0.381176850142,0.0491823360078,0.0233357740919,0.275405494869,0.0951061865189,0.930253623188,0.0556164383562,0.766037735849,0.00750755148622,0.0158365261814,0.0201217897802,0.00548016701461,0,0.496911089263,0.483459775681,0.0683131074491,0.358514192359,0.369970515173,0.366545849414,1,6,5,1,0.2,4,0.8,0.04109620309,0.100227790433,-0.0115862120747,0.416666666667
001896_2026-06-05,001896,2026-06-05,2,2026-06-04,0.0148034711588,0.109251199643,0.167009098914,0.037166454892,0.0235294117647,0.267049075844,0.118059614261,0.551724137931,0,0,-0.0861992152798,0.172011661808,-0.0596026490066,-0.0192402565368,0.851063829787,0.384199110274,0.592182711349,0.0899738326469,0.18468757038,1,1,0.0459104414962,6,5,1,0.2,4,0.8,-0.0136249895517,0.100392156863,-0.0720168998341,0.0833333333333
002787_2026-06-05,002787,2026-06-05,2,2026-06-04,0.0243004418262,0.0627244250898,0.0625417740857,0.0223594067605,0.00514513899555,0.0983024082116,0.0936883629191,0.615384615385,0.00870195794054,0.111111111111,-0.016021256796,0.0645595158036,-0.00890630566441,-0.00500715307582,0.914893617021,0.352434449091,0.590588116122,0.121164995109,0,0.827312535008,0.824198741424,0.0923069524578,6,5,1,0.2,4,0.8,-0.0165400263282,0.100392156863,-0.0574417159515,0.25
600255_2026-06-05,600255,2026-06-05,3,2026-06-04,0.0525082044069,0.128707893414,0.18391562294,0.0466143277723,0.0223592906708,0.200534759358,0.0890052356021,0.748148148148,0.00447427293065,0.0689655172414,-0.0205892263463,0.0567226890756,-0.0344086021505,-0.00883002207506,0.872340425532,0.518379144178,0.379663044572,0.149558478207,0.131140331101,0.974638189221,0.974070648645,0.154375931912,1,0,0,0,0,0,,,0,0.5
600439_2026-06-05,600439,2026-06-05,2,2026-06-04,0.017733230532,0.0602409638554,0.0438908659549,0.0228706624606,0.0080971659919,0.123404255319,0.0868055555556,0.6,0,0,-0.0325417867086,0.0671378091873,-0.032967032967,-0.0149253731343,0.914893617021,0.15176588049,0.569194877041,0.0996667417056,0.298865226439,1,1,0.123472667702,6,5,1,0.2,4,0.8,-0.0169673767556,0.100392156863,-0.0553049638148,0.416666666667
600688_2026-06-05,600688,2026-06-05,2,2026-06-04,0.126533247256,0.189097103918,0.182449601897,0.0523097826087,0.0230045311955,0.273722627737,0.0252707581227,0.774509803922,0.0234604105572,0.258064516129,-0.0395985004035,0.0618279569892,-0.0618279569892,-0.0359116022099,0,0.322947432884,0.385666165736,0.0909774210442,0.5624710652,0.810132715742,0.805855092377,1,6,5,1,0.2,4,0.8,-0.0401429191619,0.100392156863,0.0605727482168,0.75
605162_2026-06-05,605162,2026-06-05,2,2026-06-04,0.0740482011876,0.123800822293,0.107260206148,0.04565376187,0.0148354195642,0.242424242424,0.113277623027,0.696202531646,0.025,0.205479452055,-0.0331257042909,0.0861812778603,-0.0428015564202,-0.0457719162141,0.0425531914894,0.554925088109,0.438030889681,0.140559642421,0.235866895065,0.94085199796,0.938031820585,0.665782135635,6,5,1,0.2,4,0.8,-0.027182430519,0.100392156863,-0.00422969499759,0.583333333333
000520_2026-06-08,000520,2026-06-08,2,2026-06-05,0.12582781457,0.198388721047,0.196430815634,0.0460168233548,0.0223938223938,0.318559556787,0.0641975308642,0.829787234043,0.0648769574944,0.557692307692,0.00394272262157,0.0460921843687,0.030303030303,0.0554323725055,0.595744680851,0.541930760433,0.40172628565,0.0691712382765,0.16784983033,0.680277173371,0.672042107684,0.196804538504,4,3,1,0.333333333333,2,0.666666666667,0.015786387151,0.0997547015536,0.0142471661585,0.375
003036_2026-06-08,003036,2026-06-08,2,2026-06-05,0.0134399825879,0.052007286386,0.275881557089,0.00740009866798,0.0268542014065,0.0492957746479,0.17597551645,0.557247602933,0.00282675999462,0.0307467057101,-0.035447540708,0.081607495069,-0.0414307771487,-0.0104927613229,0.978723404255,0.386724621558,0.592980106015,0.0979170961957,0,1,1,0.0662764150288,4,3,1,0.333333333333,2,0.666666666667,0.0591555343928,0.0997547015536,-0.115860275567,0.125
600293_2026-06-08,600293,2026-06-08,2,2026-06-05,0.129649890591,0.186099942562,0.231181994336,0.045766590389,0.0223135642983,0.290625,0.0942857142857,0.806722689076,0.0783289817232,0.566037735849,0.00552141983168,0.052752293578,-0.0024154589372,0.014742014742,0,0.550846633119,0.371399579595,0.0361232381776,0.242229051553,0.498195290432,0.487965312726,1,4,3,1,0.333333333333,2,0.666666666667,0.0130708257398,0.0997547015536,0.0223938503921,0.625
000068_2026-06-09,000068,2026-06-09,2,2026-06-08,0.0688099266779,0.133034379671,0.152851711027,0.0314136125654,0.0238751147842,0.199367088608,0.0637755102041,0.616071428571,0.0298913043478,0.207547169811,-0.0261774122766,0.0997624703088,-0.0231958762887,-0.0104438642298,0,0.374282169657,0.527529043779,0.138033350942,0,0.841436543951,0.835764851622,1,10,9,2,0.222222222222,7,0.777777777778,-0.000169509835015,0.100117096019,-0.029694379924,0.45
000517_2026-06-09,000517,2026-06-09,2,2026-06-08,0.0144927536232,0.0611419909045,0.0700636942675,0.0176991150442,0.0117586912065,0.0769230769231,0.0987124463519,0.397058823529,0,0,-0.0604016301119,0.156626506024,-0.00473933649289,0,0.0851063829787,0.0504917897136,0.702137427417,0,0,1,1,0.388624468706,10,9,2,0.222222222222,7,0.777777777778,0.00711373250341,0.100117096019,-0.0952435609698,0.05
000759_2026-06-09,000759,2026-06-09,2,2026-06-08,0.0408022130014,0.0253789814342,0.0864464898033,0.00556328233658,0.00858958941763,0.0066889632107,0.182410423453,0.793650793651,0.0220713073005,0.393939393939,-0.00232378980129,0.032154340836,0.00837520938023,0.00837520938023,0,0.29682774006,0.587672883622,0.0916361843058,0,0.385755456884,0.385861193898,1,10,9,2,0.222222222222,7,0.777777777778,0.000575950496911,0.100117096019,-0.0364035229113,0.35
002361_2026-06-09,002361,2026-06-09,2,2026-06-08,0.0608415013148,0.101389923058,0.0328474586134,0.0330945912571,0.00517682280297,0.173941798942,0.0664516129032,0.732142857143,0.0236447520185,0.25786163522,-0.0116736179647,0.0623349181194,0.0068065796937,0.0195290063182,0.531914893617,0.445604618959,0.53459345847,0.081361219213,0.16497792764,0.655343569714,0.647516522251,0.276289938663,10,9,2,0.222222222222,7,0.777777777778,0.000592531054894,0.100117096019,-0.0365527479332,0.25
002421_2026-06-09,002421,2026-06-09,2,2026-06-08,0.0853008377761,0.163027953479,0.301072814426,0.0285938112025,0.0218932443703,0.261061946903,0.0862745098039,0.796460176991,0.0363636363636,0.307692307692,-0.0158382984117,0.0731707317073,0.0160427807487,0.0233393177738,0.531914893617,0.348970125509,0.619624146116,0.0561222509406,0.0567357165621,0.726102168269,0.718403208734,0.201248351478,10,9,2,0.222222222222,7,0.777777777778,-0.00327258352522,0.100117096019,-0.00176671671212,0.65
002613_2026-06-09,002613,2026-06-09,2,2026-06-08,0.0480613893376,0.0760937176032,0.151158922036,0.0168377823409,0.0123845507976,0.0657084188912,0.100409836066,0.687074829932,0.0116959064327,0.117647058824,-0.0166504993042,0.0797872340426,-0.0170454545455,0.0019305019305,0.829787234043,0.378616759546,0.557992878593,0.137603613057,0,0.770596905816,0.765393956843,0.195215674251,10,9,2,0.222222222222,7,0.777777777778,0.00164018840325,0.100117096019,-0.0459816640684,0.15
003009_2026-06-09,003009,2026-06-09,2,2026-06-08,0.0668278425288,0.106412439421,0.0497443544951,0.0327954384527,0.0100737100737,0.163289396026,0.0562848703643,0.777173913043,0.0279902642559,0.359375,0.00808945665112,0.0462903225806,0.0237188365651,0.0173778389539,0.212765957447,0.306442563212,0.681729158634,0.0834501879415,0,0.258165959834,0.253461532893,0.417778059003,10,9,2,0.222222222222,7,0.777777777778,-0.000554167581715,0.100117096019,-0.0262324602037,0.55
603500_2026-06-09,603500,2026-06-09,3,2026-06-08,0.10899137359,0.192047075606,0.244647179296,0.0531097134871,0.0263543191801,0.243720930233,0.111111111111,0.910810810811,0.104046242775,0.792452830189,0.0422379486315,0.0240875912409,0.0340293890178,-0.00668647845468,0.234042553191,0.447169573388,0.487420735087,0.0758314810585,0.234748828694,0.207946424606,0.198584870202,0.53370962351,1,0,0,0,0,0,,,0,0.5
603859_2026-06-09,603859,2026-06-09,2,2026-06-08,0.141262177774,0.174760943359,0.184484262801,0.0434508816121,0.015271990089,0.206150341686,0.085637823372,0.943917851501,0.0564644852354,0.799435028249,0.0233807340206,0.0132314573239,0.0118478884005,0.021412037037,0.0425531914894,0.374427314623,0.625572685377,0.052066687723,0.121851805233,0.0607525254745,0.0595734655495,0.676711175948,10,9,2,0.222222222222,7,0.777777777778,-0.0107166034803,0.100117096019,0.0652294628836,0.75
001696_2026-06-10,001696,2026-06-10,2,2026-06-09,0.171442626983,0.226974107948,0.205581748568,0.0584483207498,0.025021456394,0.304794520548,0.061744966443,0.951219512195,0.0577456968351,0.8,-0.00336976713637,0.0134645261523,-0.0134645261523,0.0068710359408,0,0.509767170078,0.306121858522,0.128355041495,0.707046456509,0.896979679785,0.896176977955,1,7,6,1,0.166666666667,5,0.833333333333,0.038074278062,0.100028417164,0.0406249777783,0.642857142857
002254_2026-06-10,002254,2026-06-10,3,2026-06-09,0.0396518375242,0.13606340819,0.146284571809,0.0444444444444,0.0185683530678,0.278810408922,0.100053219798,0.726804123711,0.0171496156121,0.170588235294,-0.0164247373678,0.0757657173563,0.0171496156121,0.0171496156121,0.36170212766,0.269354115549,0.674365542652,0.0319555003732,0.175801128175,0.56449778357,0.551929348975,0.326227103365,2,1,1,1,0,0,0.100496277916,0.100496277916,-0.0925578781808,0.25
002362_2026-06-10,002362,2026-06-10,2,2026-06-09,0.102186523873,0.142328592901,0.115627822945,0.0414778668526,0.0149621545503,0.190361445783,0.0731132075472,0.742647058824,0.0196078431373,0.222222222222,-0.0169497075902,0.0630630630631,-0.0222662048491,-0.00753390256153,0,0.471309954015,0.458390862206,0.0614231152376,0.158567994275,0.937825373391,0.936425923253,1,7,6,1,0.166666666667,5,0.833333333333,0.051641785532,0.100028417164,-0.0407800670413,0.357142857143
002747_2026-06-10,002747,2026-06-10,2,2026-06-09,0.065729935699,0.166998076735,0.234887290664,0.041935483871,0.0246158984636,0.327893175074,0.086447838804,0.693113772455,0.0138770886434,0.111363636364,-0.0418357895617,0.0984638630068,-0.00968188105118,-0.00334075723831,0.936170212766,0.367804313127,0.61810892899,0.0624749868972,0.291660736217,0.824099728214,0.815428608355,0.0739020358972,7,6,1,0.166666666667,5,0.833333333333,0.0600020350018,0.100028417164,-0.0909415638601,0.0714285714286
603186_2026-06-10,603186,2026-06-10,2,2026-06-09,0.172921963201,0.236495234057,0.319880231294,0.0687902978201,0.0270360636362,0.343423541992,0.11583011583,0.974811582705,0.0709508196721,0.894954507858,0.0133929291525,0.00771614314357,0.0169998131889,-0.00103981894917,0,0.472654447119,0.508227681702,0.0557916812026,0.677598974145,0.143499148225,0.141933829324,1,7,6,1,0.166666666667,5,0.833333333333,0.0370705676752,0.100028417164,0.0466472400995,0.785714285714
603616_2026-06-10,603616,2026-06-10,2,2026-06-09,0.101541251133,0.167520819987,0.136310498013,0.0454976303318,0.028665568369,0.259067357513,0.0783034257749,0.691983122363,0.00137362637363,0.0135135135135,-0.0530438619751,0.0910224438903,-0.0569210866753,-0.0520156046814,0.957446808511,0.332929591186,0.637930129494,0.053597255197,0.277465339103,1,1,0.0537443102108,7,6,1,0.166666666667,5,0.833333333333,0.052319292307,0.100028417164,-0.0448451076917,0.214285714286
603929_2026-06-10,603929,2026-06-10,2,2026-06-09,0.17983975517,0.306834900719,0.271431720521,0.0821259371694,0.0351062080057,0.483862345473,0.0457769181173,0.947374817696,0.0832195121951,0.797568957457,-0.000588832361219,0.0191262864968,0.00853846852575,0.00357029873006,0,0.570289986227,0.382913107158,0.0807183852572,0.725810868725,0.598353143664,0.591564858978,1,7,6,1,0.166666666667,5,0.833333333333,0.0391599058179,0.100028417164,0.0341112112432,0.5
000029_2026-06-11,000029,2026-06-11,2,2026-06-10,0.0401176566713,0.0543752847145,0.00523146777218,0.0167815900972,0.00157617487245,0.0852514919011,0.0817610062893,0.55365474339,0.0163672654691,0.125,-0.021295515922,0.101306036004,-0.00508010941774,0.00394321766562,0.851063829787,0.486357730758,0.500301189038,0.0466243515517,0.201611119689,0.519145707943,0.507793716992,0.112594337539,12,11,3,0.272727272727,8,0.727272727273,0.029947717317,0.100763358779,-0.0794157644629,0.208333333333
002585_2026-06-11,002585,2026-06-11,2,2026-06-10,0.0188679245283,0.0753246753247,0.183251560044,0.0102768108735,0.00899799073993,0.157502329916,0.157935285054,0.646666666667,0.0281456953642,0.246376811594,-0.0144923159379,0.0772659732541,0.0281456953642,0.00161290322581,0.404255319149,0.246951276476,0.658631496391,0.048621117268,0,0.639113321657,0.628549798699,0.318355351245,12,11,3,0.272727272727,8,0.727272727273,0.0315684433341,0.100763358779,-0.0972437506519,0.125
002636_2026-06-11,002636,2026-06-11,3,2026-06-10,0.195241585386,0.380028642104,0.578628938428,0.0950793356794,0.0536712507288,0.6392808815,0.0731981981982,0.989938513136,0.095041322314,0.953367875648,0.0273046396296,0.00422733677783,0.0120539443848,-0.00422733677783,0,0.672933203591,0.206692105972,0.0706531607359,0.558531359473,0.352816606569,0.342384197174,1,1,0,0,0,0,0,,,0,0.5
