representation,test_signal_date,block,feature_names,pc1_loadings,explained_variance_ratio,dominant_loading_abs,numerical_issue,adjacent_fold_loading_cosine,model_stages
RAW,2026-06-10,EXISTING_SUPPLY_ACTIVITY,"[""d1_up_bar_volume_ratio"",""down_bar_volume_ratio"",""late_day_sell_volume_ratio"",""high_zone_volume_ratio"",""amount_above_d1_close_ratio"",""volume_above_d1_close_ratio"",""post_low_volume_share""]","[-0.3396967613789796,0.3120878378958517,0.7289383902183564,0.005281941958833122,0.3190479101471584,0.3208247123811044,-0.2260711194678607]",0.395120843322,0.728938390218,,0.999783474105,M0|M1
RAW,2026-06-11,EXISTING_SUPPLY_ACTIVITY,"[""d1_up_bar_volume_ratio"",""down_bar_volume_ratio"",""late_day_sell_volume_ratio"",""high_zone_volume_ratio"",""amount_above_d1_close_ratio"",""volume_above_d1_close_ratio"",""post_low_volume_share""]","[-0.3286984292778194,0.287674646239678,0.7305408854782355,0.00020437377595557138,0.333146926928139,0.3348571803855725,-0.2288982463885803]",0.376654531911,0.730540885478,,0.999425498998,M0|M1
RAW,2026-06-12,EXISTING_SUPPLY_ACTIVITY,"[""d1_up_bar_volume_ratio"",""down_bar_volume_ratio"",""late_day_sell_volume_ratio"",""high_zone_volume_ratio"",""amount_above_d1_close_ratio"",""volume_above_d1_close_ratio"",""post_low_volume_share""]","[-0.3277534874202074,0.29981175459951337,0.7181126450744415,-0.05671321347820241,0.33531903684214764,0.33545657250198746,-0.24252512279244753]",0.360785540842,0.718112645074,,0.998133477847,M0|M1
RAW,2026-06-15,EXISTING_SUPPLY_ACTIVITY,"[""d1_up_bar_volume_ratio"",""down_bar_volume_ratio"",""late_day_sell_volume_ratio"",""high_zone_volume_ratio"",""amount_above_d1_close_ratio"",""volume_above_d1_close_ratio"",""post_low_volume_share""]","[-0.31419891775264874,0.2881647504542255,0.7355272557547805,-0.03621609154643625,0.33147016797634044,0.3326831170194576,-0.23532453936131517]",0.354143763141,0.735527255755,,0.999441433007,M0|M1
RAW,2026-06-16,EXISTING_SUPPLY_ACTIVITY,"[""d1_up_bar_volume_ratio"",""down_bar_volume_ratio"",""late_day_sell_volume_ratio"",""high_zone_volume_ratio"",""amount_above_d1_close_ratio"",""volume_above_d1_close_ratio"",""post_low_volume_share""]","[-0.32507483924543557,0.30158933842356184,0.7174579786980934,-0.06064164316998255,0.33524785360485554,0.33624900911488576,-0.24391051694725777]",0.357167797589,0.717457978698,,0.999338841459,M0|M1
RAW,2026-06-17,EXISTING_SUPPLY_ACTIVITY,"[""d1_up_bar_volume_ratio"",""down_bar_volume_ratio"",""late_day_sell_volume_ratio"",""high_zone_volume_ratio"",""amount_above_d1_close_ratio"",""volume_above_d1_close_ratio"",""post_low_volume_share""]","[-0.34805933439753495,0.32129371894153413,0.68987314222781,-0.0998943342984973,0.3366286901520288,0.3341490398041508,-0.25445384587336195]",0.356566001307,0.689873142228,,0.998332137521,M0|M1
RAW,2026-06-18,EXISTING_SUPPLY_ACTIVITY,"[""d1_up_bar_volume_ratio"",""down_bar_volume_ratio"",""late_day_sell_volume_ratio"",""high_zone_volume_ratio"",""amount_above_d1_close_ratio"",""volume_above_d1_close_ratio"",""post_low_volume_share""]","[-0.407824752550268,0.37181663143002086,0.6267200665466027,-0.17429008596151388,0.3215049478939294,0.31979221860785834,-0.25815459190237244]",0.365875900931,0.626720066547,,0.991951974929,M0|M1
RAW,2026-06-22,EXISTING_SUPPLY_ACTIVITY,"[""d1_up_bar_volume_ratio"",""down_bar_volume_ratio"",""late_day_sell_volume_ratio"",""high_zone_volume_ratio"",""amount_above_d1_close_ratio"",""volume_above_d1_close_ratio"",""post_low_volume_share""]","[-0.34698881533512566,0.3175263398324659,0.7043473934386731,-0.09987435922889101,0.3275315669846043,0.326137706129505,-0.2430080585883584]",0.387131117099,0.704347393439,,0.990740923947,M0|M1
RAW,2026-06-23,EXISTING_SUPPLY_ACTIVITY,"[""d1_up_bar_volume_ratio"",""down_bar_volume_ratio"",""late_day_sell_volume_ratio"",""high_zone_volume_ratio"",""amount_above_d1_close_ratio"",""volume_above_d1_close_ratio"",""post_low_volume_share""]","[-0.31347194281298335,0.2977192235681164,0.7495296972895139,-0.08431403456334813,0.31051368445141936,0.308919938828532,-0.2287896514407333]",0.385534849991,0.74952969729,,0.997706255089,M0|M1
RAW,2026-06-24,EXISTING_SUPPLY_ACTIVITY,"[""d1_up_bar_volume_ratio"",""down_bar_volume_ratio"",""late_day_sell_volume_ratio"",""high_zone_volume_ratio"",""amount_above_d1_close_ratio"",""volume_above_d1_close_ratio"",""post_low_volume_share""]","[-0.3745882345003192,0.3517894537833334,0.6526088619269736,-0.1274326800517686,0.3402008396122854,0.34013873166162445,-0.24971874603377228]",0.383899984232,0.652608861927,,0.989897187985,M0|M1
RAW,2026-06-25,EXISTING_SUPPLY_ACTIVITY,"[""d1_up_bar_volume_ratio"",""down_bar_volume_ratio"",""late_day_sell_volume_ratio"",""high_zone_volume_ratio"",""amount_above_d1_close_ratio"",""volume_above_d1_close_ratio"",""post_low_volume_share""]","[-0.35482805058690353,0.34029509551553216,0.6882706803248335,-0.11039772527243782,0.3270871229863518,0.3273501677955084,-0.24134621804660247]",0.381132855982,0.688270680325,,0.998754921865,M0|M1
RAW,2026-06-26,EXISTING_SUPPLY_ACTIVITY,"[""d1_up_bar_volume_ratio"",""down_bar_volume_ratio"",""late_day_sell_volume_ratio"",""high_zone_volume_ratio"",""amount_above_d1_close_ratio"",""volume_above_d1_close_ratio"",""post_low_volume_share""]","[-0.3869394317000367,0.36452336340086156,0.6356216305449466,-0.12769162156438119,0.3443574227377306,0.34197835893351225,-0.24809142210642324]",0.380467118983,0.635621630545,,0.99737655197,M0|M1
RAW,2026-06-29,EXISTING_SUPPLY_ACTIVITY,"[""d1_up_bar_volume_ratio"",""down_bar_volume_ratio"",""late_day_sell_volume_ratio"",""high_zone_volume_ratio"",""amount_above_d1_close_ratio"",""volume_above_d1_close_ratio"",""post_low_volume_share""]","[-0.475531470448815,0.4426813773311059,0.4783420064421936,-0.1733086674471444,0.3496669855151392,0.34915963875586586,-0.2736358809480288]",0.377545441549,0.478342006442,,0.979246349441,M0|M1
RAW,2026-06-30,EXISTING_SUPPLY_ACTIVITY,"[""d1_up_bar_volume_ratio"",""down_bar_volume_ratio"",""late_day_sell_volume_ratio"",""high_zone_volume_ratio"",""amount_above_d1_close_ratio"",""volume_above_d1_close_ratio"",""post_low_volume_share""]","[0.4706373312541849,-0.43950529510051484,-0.4678873903774347,0.1879726617388706,-0.35612341036914735,-0.35619208467364916,0.27818443841457685]",0.373683834891,0.470637331254,,-0.999764899043,M0|M1
RAW,2026-05-20,EXISTING_TREND_POSITION,"[""d1_close_to_ma5_raw"",""d1_close_to_ma10_raw"",""d1_close_to_ma20"",""d1_ma5_slope"",""d1_ma10_slope"",""recent_7d_cumulative_return"",""recent_7d_max_drawdown"",""recent_7d_close_position""]","[0.36008183689780426,0.42806693552498165,0.345611762998279,0.41336110720811603,0.34953296107518594,0.3670642487729637,-0.15991735943797566,0.33808557839191217]",0.675017701903,0.428066935525,,,M0|M1
RAW,2026-05-21,EXISTING_TREND_POSITION,"[""d1_close_to_ma5_raw"",""d1_close_to_ma10_raw"",""d1_close_to_ma20"",""d1_ma5_slope"",""d1_ma10_slope"",""recent_7d_cumulative_return"",""recent_7d_max_drawdown"",""recent_7d_close_position""]","[0.3667713779803955,0.4251037492311944,0.33961486929430085,0.401579131580551,0.33064594376901096,0.3824047710420136,-0.16280779250239433,0.35509854121225587]",0.683830814492,0.425103749231,,0.999440922665,M0|M1
RAW,2026-05-22,EXISTING_TREND_POSITION,"[""d1_close_to_ma5_raw"",""d1_close_to_ma10_raw"",""d1_close_to_ma20"",""d1_ma5_slope"",""d1_ma10_slope"",""recent_7d_cumulative_return"",""recent_7d_max_drawdown"",""recent_7d_close_position""]","[0.3689432766502577,0.4274546403354421,0.33184203650348537,0.40875533820701954,0.32344878752351863,0.382968296442218,-0.17451321962901717,0.34960638911664554]",0.678094371583,0.427454640335,,0.999829271959,M0|M1
RAW,2026-05-25,EXISTING_TREND_POSITION,"[""d1_close_to_ma5_raw"",""d1_close_to_ma10_raw"",""d1_close_to_ma20"",""d1_ma5_slope"",""d1_ma10_slope"",""recent_7d_cumulative_return"",""recent_7d_max_drawdown"",""recent_7d_close_position""]","[0.3694135798484333,0.43106509324901854,0.32571866217031903,0.41291286903784097,0.32506291996929837,0.3818355419509615,-0.17639130992656563,0.34430891776010736]",0.678471909119,0.431065093249,,0.999948241843,M0|M1
RAW,2026-05-26,EXISTING_TREND_POSITION,"[""d1_close_to_ma5_raw"",""d1_close_to_ma10_raw"",""d1_close_to_ma20"",""d1_ma5_slope"",""d1_ma10_slope"",""recent_7d_cumulative_return"",""recent_7d_max_drawdown"",""recent_7d_close_position""]","[0.3622998708762486,0.42958734244435315,0.34855921068963025,0.3919544481571576,0.36725405271415645,0.377860918895147,-0.14658357346787176,0.3315577607507053]",0.685166285678,0.429587342444,,0.998069641433,M0|M1
RAW,2026-05-27,EXISTING_TREND_POSITION,"[""d1_close_to_ma5_raw"",""d1_close_to_ma10_raw"",""d1_close_to_ma20"",""d1_ma5_slope"",""d1_ma10_slope"",""recent_7d_cumulative_return"",""recent_7d_max_drawdown"",""recent_7d_close_position""]","[0.3401698084072514,0.4155277806820964,0.35129478760789473,0.38513995416847835,0.3881537899903166,0.3896046576584515,-0.21017975865265,0.30536808597481113]",0.663553027957,0.415527780682,,0.996976790048,M0|M1
RAW,2026-05-28,EXISTING_TREND_POSITION,"[""d1_close_to_ma5_raw"",""d1_close_to_ma10_raw"",""d1_close_to_ma20"",""d1_ma5_slope"",""d1_ma10_slope"",""recent_7d_cumulative_return"",""recent_7d_max_drawdown"",""recent_7d_close_position""]","[0.35051929557061207,0.41719641568667154,0.35216121127011346,0.38118721564899616,0.3728010315389755,0.39751927419589667,-0.19875277582658335,0.3118610487073994]",0.65845554788,0.417196415687,,0.999701323046,M0|M1
RAW,2026-05-29,EXISTING_TREND_POSITION,"[""d1_close_to_ma5_raw"",""d1_close_to_ma10_raw"",""d1_close_to_ma20"",""d1_ma5_slope"",""d1_ma10_slope"",""recent_7d_cumulative_return"",""recent_7d_max_drawdown"",""recent_7d_close_position""]","[0.34471713915338287,0.4105865974451717,0.3463777968901366,0.40163476657068087,0.37878067766338086,0.39570580330379845,-0.1933644380906515,0.3063543464976558]",0.660765235775,0.410586597445,,0.999686346133,M0|M1
RAW,2026-06-01,EXISTING_TREND_POSITION,"[""d1_close_to_ma5_raw"",""d1_close_to_ma10_raw"",""d1_close_to_ma20"",""d1_ma5_slope"",""d1_ma10_slope"",""recent_7d_cumulative_return"",""recent_7d_max_drawdown"",""recent_7d_close_position""]","[0.33297483521751736,0.4163692304318093,0.34785446171985596,0.40537941935222954,0.3840016014228348,0.3832039804868475,-0.19794217431179564,0.31136088058903794]",0.657074953015,0.416369230432,,0.99979145091,M0|M1
RAW,2026-06-02,EXISTING_TREND_POSITION,"[""d1_close_to_ma5_raw"",""d1_close_to_ma10_raw"",""d1_close_to_ma20"",""d1_ma5_slope"",""d1_ma10_slope"",""recent_7d_cumulative_return"",""recent_7d_max_drawdown"",""recent_7d_close_position""]","[0.32480660939314815,0.42235939440662595,0.3475202252319972,0.40268810044637915,0.3777470586220663,0.38591179970543954,-0.21680811540551864,0.3075039494207788]",0.65517685992,0.422359394407,,0.999736395934,M0|M1
RAW,2026-06-03,EXISTING_TREND_POSITION,"[""d1_close_to_ma5_raw"",""d1_close_to_ma10_raw"",""d1_close_to_ma20"",""d1_ma5_slope"",""d1_ma10_slope"",""recent_7d_cumulative_return"",""recent_7d_max_drawdown"",""recent_7d_close_position""]","[0.3128722721572175,0.42813137097822396,0.3529790209828273,0.40593855637129805,0.3690923854825514,0.39454531043255714,-0.2113133542193248,0.30477146359154506]",0.661621155985,0.428131370978,,0.999798396106,M0|M1
RAW,2026-06-04,EXISTING_TREND_POSITION,"[""d1_close_to_ma5_raw"",""d1_close_to_ma10_raw"",""d1_close_to_ma20"",""d1_ma5_slope"",""d1_ma10_slope"",""recent_7d_cumulative_return"",""recent_7d_max_drawdown"",""recent_7d_close_position""]","[0.3098778377300696,0.4296707692903047,0.3499837386036697,0.4041004697196749,0.35100635298782845,0.3923569200577939,-0.2521069552130877,0.3047386082607241]",0.652041117487,0.42967076929,,0.998990150375,M0|M1
RAW,2026-06-05,EXISTING_TREND_POSITION,"[""d1_close_to_ma5_raw"",""d1_close_to_ma10_raw"",""d1_close_to_ma20"",""d1_ma5_slope"",""d1_ma10_slope"",""recent_7d_cumulative_return"",""recent_7d_max_drawdown"",""recent_7d_close_position""]","[0.30676802158132505,0.42939301774030936,0.36131921451173526,0.40246232966955864,0.3537102073665588,0.38682023686486766,-0.25295961702356345,0.30042992757767845]",0.651454134081,0.42939301774,,0.999900908965,M0|M1
RAW,2026-06-08,EXISTING_TREND_POSITION,"[""d1_close_to_ma5_raw"",""d1_close_to_ma10_raw"",""d1_close_to_ma20"",""d1_ma5_slope"",""d1_ma10_slope"",""recent_7d_cumulative_return"",""recent_7d_max_drawdown"",""recent_7d_close_position""]","[0.2975505266296348,0.43347125983055346,0.3550177313106265,0.40511940735441165,0.35365231762794375,0.3993067794835825,-0.2493625041114817,0.29446477358300766]",0.660089828894,0.433471259831,,0.999823598797,M0|M1
RAW,2026-06-09,EXISTING_TREND_POSITION,"[""d1_close_to_ma5_raw"",""d1_close_to_ma10_raw"",""d1_close_to_ma20"",""d1_ma5_slope"",""d1_ma10_slope"",""recent_7d_cumulative_return"",""recent_7d_max_drawdown"",""recent_7d_close_position""]","[0.29551958380555504,0.4324794473985144,0.35089669881156993,0.4033027076280289,0.3535935629683198,0.4025101440315474,-0.25495325766349236,0.29631764803021]",0.659756324065,0.432479447399,,0.999964826804,M0|M1
RAW,2026-06-10,EXISTING_TREND_POSITION,"[""d1_close_to_ma5_raw"",""d1_close_to_ma10_raw"",""d1_close_to_ma20"",""d1_ma5_slope"",""d1_ma10_slope"",""recent_7d_cumulative_return"",""recent_7d_max_drawdown"",""recent_7d_close_position""]","[0.283380480916722,0.4240148105257949,0.356666091513312,0.4058299400549568,0.3510142191044915,0.40815145963739213,-0.26736734513417565,0.2944731042863214]",0.656157804544,0.424014810526,,0.999772664971,M0|M1
RAW,2026-06-11,EXISTING_TREND_POSITION,"[""d1_close_to_ma5_raw"",""d1_close_to_ma10_raw"",""d1_close_to_ma20"",""d1_ma5_slope"",""d1_ma10_slope"",""recent_7d_cumulative_return"",""recent_7d_max_drawdown"",""recent_7d_close_position""]","[0.2938544870490052,0.4263192416045556,0.34412731761410886,0.40981995251005093,0.3494779351061984,0.40871923565042945,-0.27050383718818444,0.2883866741459546]",0.655108352482,0.426319241605,,0.999831139495,M0|M1
RAW,2026-06-12,EXISTING_TREND_POSITION,"[""d1_close_to_ma5_raw"",""d1_close_to_ma10_raw"",""d1_close_to_ma20"",""d1_ma5_slope"",""d1_ma10_slope"",""recent_7d_cumulative_return"",""recent_7d_max_drawdown"",""recent_7d_close_position""]","[0.26518060984832065,0.4110775528621139,0.3476418259046894,0.4210574398140581,0.3543374734186723,0.39322662437405714,-0.3225573082275987,0.27986575831257965]",0.684509298318,0.421057439814,,0.997880530415,M0|M1
RAW,2026-06-15,EXISTING_TREND_POSITION,"[""d1_close_to_ma5_raw"",""d1_close_to_ma10_raw"",""d1_close_to_ma20"",""d1_ma5_slope"",""d1_ma10_slope"",""recent_7d_cumulative_return"",""recent_7d_max_drawdown"",""recent_7d_close_position""]","[0.262150844257391,0.4135603583958857,0.3527329686094233,0.41985333051574514,0.35138815493441833,0.3878474384208775,-0.3190344450656216,0.2895948039472467]",0.67919443542,0.419853330516,,0.999906293785,M0|M1
RAW,2026-06-16,EXISTING_TREND_POSITION,"[""d1_close_to_ma5_raw"",""d1_close_to_ma10_raw"",""d1_close_to_ma20"",""d1_ma5_slope"",""d1_ma10_slope"",""recent_7d_cumulative_return"",""recent_7d_max_drawdown"",""recent_7d_close_position""]","[0.2664539738231668,0.41034456984854784,0.3523471321542426,0.4233284482382599,0.34900925675364936,0.39243602915835807,-0.3137519183538834,0.28811520725651535]",0.678063755172,0.423328448238,,0.999951053925,M0|M1
RAW,2026-06-17,EXISTING_TREND_POSITION,"[""d1_close_to_ma5_raw"",""d1_close_to_ma10_raw"",""d1_close_to_ma20"",""d1_ma5_slope"",""d1_ma10_slope"",""recent_7d_cumulative_return"",""recent_7d_max_drawdown"",""recent_7d_close_position""]","[0.2718225394455918,0.40275378734568,0.3527496037818051,0.42083517951230537,0.35966037993172295,0.39208505532571464,-0.3127778993334759,0.28539633622529703]",0.67146008526,0.420835179512,,0.999892634786,M0|M1
RAW,2026-06-18,EXISTING_TREND_POSITION,"[""d1_close_to_ma5_raw"",""d1_close_to_ma10_raw"",""d1_close_to_ma20"",""d1_ma5_slope"",""d1_ma10_slope"",""recent_7d_cumulative_return"",""recent_7d_max_drawdown"",""recent_7d_close_position""]","[0.27831523055599877,0.40197125042609094,0.35271077127409867,0.42037674085014876,0.35902660963725735,0.39411900420169105,-0.3175511582855288,0.2734403405166236]",0.66863633878,0.42037674085,,0.999893376238,M0|M1
RAW,2026-06-22,EXISTING_TREND_POSITION,"[""d1_close_to_ma5_raw"",""d1_close_to_ma10_raw"",""d1_close_to_ma20"",""d1_ma5_slope"",""d1_ma10_slope"",""recent_7d_cumulative_return"",""recent_7d_max_drawdown"",""recent_7d_close_position""]","[0.27347339084201105,0.40993869470893973,0.355767213094987,0.4156029170289813,0.36090029326604656,0.39775209955431357,-0.30578481189111667,0.2755111086012013]",0.676106726204,0.415602917029,,0.999860750065,M0|M1
RAW,2026-06-23,EXISTING_TREND_POSITION,"[""d1_close_to_ma5_raw"",""d1_close_to_ma10_raw"",""d1_close_to_ma20"",""d1_ma5_slope"",""d1_ma10_slope"",""recent_7d_cumulative_return"",""recent_7d_max_drawdown"",""recent_7d_close_position""]","[0.27672505046605334,0.4047383126624018,0.3594911239497047,0.41592020354937803,0.35155086816262904,0.4031598212624224,-0.3065536271151626,0.2780030217549193]",0.673967772485,0.415920203549,,0.999912479321,M0|M1
RAW,2026-06-24,EXISTING_TREND_POSITION,"[""d1_close_to_ma5_raw"",""d1_close_to_ma10_raw"",""d1_close_to_ma20"",""d1_ma5_slope"",""d1_ma10_slope"",""recent_7d_cumulative_return"",""recent_7d_max_drawdown"",""recent_7d_close_position""]","[0.2754472156473547,0.401184454990245,0.35759489689624346,0.40257473814921385,0.3530088617147884,0.40169717208104505,-0.31541229064499,0.29627444504573425]",0.667844789432,0.402574738149,,0.999693727097,M0|M1
RAW,2026-06-25,EXISTING_TREND_POSITION,"[""d1_close_to_ma5_raw"",""d1_close_to_ma10_raw"",""d1_close_to_ma20"",""d1_ma5_slope"",""d1_ma10_slope"",""recent_7d_cumulative_return"",""recent_7d_max_drawdown"",""recent_7d_close_position""]","[0.29326516109978806,0.3905695905696329,0.36575546669162645,0.40175381734837223,0.3597282886951251,0.38963352439910637,-0.30891856514578864,0.2993632310816774]",0.667572625872,0.401753817348,,0.999630092649,M0|M1
RAW,2026-06-26,EXISTING_TREND_POSITION,"[""d1_close_to_ma5_raw"",""d1_close_to_ma10_raw"",""d1_close_to_ma20"",""d1_ma5_slope"",""d1_ma10_slope"",""recent_7d_cumulative_return"",""recent_7d_max_drawdown"",""recent_7d_close_position""]","[0.2926230417120994,0.393503594532987,0.3658199697426999,0.4003434485035812,0.3576153088697769,0.39350355144447186,-0.3072368860255439,0.2971519666002187]",0.670140524794,0.400343448504,,0.999980913237,M0|M1
RAW,2026-06-29,EXISTING_TREND_POSITION,"[""d1_close_to_ma5_raw"",""d1_close_to_ma10_raw"",""d1_close_to_ma20"",""d1_ma5_slope"",""d1_ma10_slope"",""recent_7d_cumulative_return"",""recent_7d_max_drawdown"",""recent_7d_close_position""]","[0.2973495611732419,0.394764040966481,0.37271721587069373,0.41529094697757307,0.3492176861562968,0.38339025406718236,-0.2903974667383409,0.30180809938744535]",0.669325325859,0.415290946978,,0.999613513554,M0|M1
RAW,2026-06-30,EXISTING_TREND_POSITION,"[""d1_close_to_ma5_raw"",""d1_close_to_ma10_raw"",""d1_close_to_ma20"",""d1_ma5_slope"",""d1_ma10_slope"",""recent_7d_cumulative_return"",""recent_7d_max_drawdown"",""recent_7d_close_position""]","[0.2981711932897887,0.39642783251490565,0.3734918365660274,0.41547745538930436,0.3440441161252349,0.38370747823391715,-0.29752842556931436,0.2961423618239398]",0.664442941935,0.415477455389,,0.999943052141,M0|M1
RAW,2026-05-20,SAME_TIER_COMPETITION,"[""tier_cohort_size"",""tier_peer_count_ex_self"",""tier_peer_advance_count_d1"",""tier_peer_advance_rate_d1"",""tier_peer_break_count_d1"",""tier_peer_break_rate_d1"",""tier_peer_mean_d1_close_return"",""tier_peer_max_d1_close_return"",""subject_d1_close_return_vs_tier_mean"",""subject_d1_close_return_percentile_in_tier""]","[0.005684632142304935,0.005684632142304857,0.006933517256660776,0.010920331624519504,0.004762531374237183,-0.010920331624519502,0.0119351869525509,0.9997241500609514,-0.005004897542005976,-0.0031989624107827104]",0.997872146886,0.999724150061,,,M1
RAW,2026-05-21,SAME_TIER_COMPETITION,"[""tier_cohort_size"",""tier_peer_count_ex_self"",""tier_peer_advance_count_d1"",""tier_peer_advance_rate_d1"",""tier_peer_break_count_d1"",""tier_peer_break_rate_d1"",""tier_peer_mean_d1_close_return"",""tier_peer_max_d1_close_return"",""subject_d1_close_return_vs_tier_mean"",""subject_d1_close_return_percentile_in_tier""]","[0.009063325488529634,0.009063325488529506,0.00739203563028238,0.016177562314959443,0.007156410231184553,-0.01617756231495945,0.014240235686998963,0.9994837095020416,-0.004986561088143403,-0.0033306388642505612]",0.995675796301,0.999483709502,,0.999955281141,M1
RAW,2026-05-22,SAME_TIER_COMPETITION,"[""tier_cohort_size"",""tier_peer_count_ex_self"",""tier_peer_advance_count_d1"",""tier_peer_advance_rate_d1"",""tier_peer_break_count_d1"",""tier_peer_break_rate_d1"",""tier_peer_mean_d1_close_return"",""tier_peer_max_d1_close_return"",""subject_d1_close_return_vs_tier_mean"",""subject_d1_close_return_percentile_in_tier""]","[0.0042053813454237705,0.00420538134542392,0.006906102986538688,0.011810726589989171,0.003305140798385453,-0.01181072658998917,0.012353930957711146,0.999712546380445,-0.005898155411370584,-0.0038002050360496915]",0.997968420006,0.99971254638,,0.999947465917,M1
RAW,2026-05-25,SAME_TIER_COMPETITION,"[""tier_cohort_size"",""tier_peer_count_ex_self"",""tier_peer_advance_count_d1"",""tier_peer_advance_rate_d1"",""tier_peer_break_count_d1"",""tier_peer_break_rate_d1"",""tier_peer_mean_d1_close_return"",""tier_peer_max_d1_close_return"",""subject_d1_close_return_vs_tier_mean"",""subject_d1_close_return_percentile_in_tier""]","[0.004160923401946381,0.004160923401946182,0.006907678545694785,0.013098861688371318,0.0032453383540302465,-0.013098861688371322,0.01252540778660366,0.999678653760817,-0.005911120471129801,-0.003837559565235359]",0.997593136914,0.999678653761,,0.999998320884,M1
RAW,2026-05-26,SAME_TIER_COMPETITION,"[""tier_cohort_size"",""tier_peer_count_ex_self"",""tier_peer_advance_count_d1"",""tier_peer_advance_rate_d1"",""tier_peer_break_count_d1"",""tier_peer_break_rate_d1"",""tier_peer_mean_d1_close_return"",""tier_peer_max_d1_close_return"",""subject_d1_close_return_vs_tier_mean"",""subject_d1_close_return_percentile_in_tier""]","[0.004087924457598892,0.004087924457598535,0.005390093684781383,0.011167421024730156,0.003204693574806263,-0.011167421024730156,0.01273125208357436,0.9997315976100372,-0.006132987945995005,-0.0038556985168012705]",0.997737474673,0.99973159761,,0.999995064486,M1
RAW,2026-05-27,SAME_TIER_COMPETITION,"[""tier_cohort_size"",""tier_peer_count_ex_self"",""tier_peer_advance_count_d1"",""tier_peer_advance_rate_d1"",""tier_peer_break_count_d1"",""tier_peer_break_rate_d1"",""tier_peer_mean_d1_close_return"",""tier_peer_max_d1_close_return"",""subject_d1_close_return_vs_tier_mean"",""subject_d1_close_return_percentile_in_tier""]","[0.004878811348035847,0.004878811348036027,0.0069492675394659045,0.009518070520353639,0.004188659284225828,-0.009750293008773461,0.015067208680679721,0.9997172443424636,-0.005308752379908677,-0.0033351264731780635]",0.997182343065,0.999717244342,,0.999992106958,M1
RAW,2026-05-28,SAME_TIER_COMPETITION,"[""tier_cohort_size"",""tier_peer_count_ex_self"",""tier_peer_advance_count_d1"",""tier_peer_advance_rate_d1"",""tier_peer_break_count_d1"",""tier_peer_break_rate_d1"",""tier_peer_mean_d1_close_return"",""tier_peer_max_d1_close_return"",""subject_d1_close_return_vs_tier_mean"",""subject_d1_close_return_percentile_in_tier""]","[0.004089174070729248,0.004089174070728729,0.006104545858665659,0.007880072994582779,0.004100860169700515,-0.008063335302603796,0.011138615599086858,0.9998176108404435,-0.004260041468167552,-0.0028089486461737316]",0.998479328857,0.99981761084,,0.999987841123,M1
RAW,2026-05-29,SAME_TIER_COMPETITION,"[""tier_cohort_size"",""tier_peer_count_ex_self"",""tier_peer_advance_count_d1"",""tier_peer_advance_rate_d1"",""tier_peer_break_count_d1"",""tier_peer_break_rate_d1"",""tier_peer_mean_d1_close_return"",""tier_peer_max_d1_close_return"",""subject_d1_close_return_vs_tier_mean"",""subject_d1_close_return_percentile_in_tier""]","[0.004002135302606562,0.004002135302606735,0.003996934612924705,0.007827725795195601,0.004005255716415676,-0.008005929061578022,0.00981984209631433,0.9998441486199879,-0.0042446811753857954,-0.002794982722010379]",0.998563115268,0.99984414862,,0.999996893674,M1
RAW,2026-06-01,SAME_TIER_COMPETITION,"[""tier_cohort_size"",""tier_peer_count_ex_self"",""tier_peer_advance_count_d1"",""tier_peer_advance_rate_d1"",""tier_peer_break_count_d1"",""tier_peer_break_rate_d1"",""tier_peer_mean_d1_close_return"",""tier_peer_max_d1_close_return"",""subject_d1_close_return_vs_tier_mean"",""subject_d1_close_return_percentile_in_tier""]","[0.003910466186572366,0.0039104661865722035,0.003950341090061808,0.00789189857324384,0.0038865412444786807,-0.008240306015171374,0.009926468930742392,0.9998420224149628,-0.004181935053531299,-0.0029031450967162784]",0.998476304659,0.999842022415,,0.999999940434,M1
RAW,2026-06-02,SAME_TIER_COMPETITION,"[""tier_cohort_size"",""tier_peer_count_ex_self"",""tier_peer_advance_count_d1"",""tier_peer_advance_rate_d1"",""tier_peer_break_count_d1"",""tier_peer_break_rate_d1"",""tier_peer_mean_d1_close_return"",""tier_peer_max_d1_close_return"",""subject_d1_close_return_vs_tier_mean"",""subject_d1_close_return_percentile_in_tier""]","[0.004236656103058734,0.004236656103058123,0.004294458880023885,0.008671987195209556,0.004201974436879592,-0.009046857532786529,0.010523061721497941,0.9998136545835712,-0.004760643495837823,-0.00319547876060647]",0.998113981733,0.999813654584,,0.999998766566,M1
RAW,2026-06-03,SAME_TIER_COMPETITION,"[""tier_cohort_size"",""tier_peer_count_ex_self"",""tier_peer_advance_count_d1"",""tier_peer_advance_rate_d1"",""tier_peer_break_count_d1"",""tier_peer_break_rate_d1"",""tier_peer_mean_d1_close_return"",""tier_peer_max_d1_close_return"",""subject_d1_close_return_vs_tier_mean"",""subject_d1_close_return_percentile_in_tier""]","[0.004209009551450135,0.004209009551450427,0.004278724175201504,0.008673959089829769,0.004167180777199339,-0.00904370847964784,0.010435751891754504,0.9998155564434977,-0.004709352593299843,-0.0031047617980404472]",0.998118425164,0.999815556443,,0.999999989256,M1
