event_id,signal_date,code,change_type,field,old_value,new_value,reason
002851_2026-06-17,2026-06-18,002851,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
002851_2026-06-17,2026-06-18,002851,unchanged,,,,
002990_2026-06-17,2026-06-18,002990,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
002990_2026-06-17,2026-06-18,002990,unchanged,,,,
600110_2026-06-18,2026-06-18,600110,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
600110_2026-06-18,2026-06-18,600110,unchanged,,,,
600186_2026-06-18,2026-06-18,600186,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
600186_2026-06-18,2026-06-18,600186,unchanged,,,,
600192_2026-06-18,2026-06-18,600192,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
600192_2026-06-18,2026-06-18,600192,unchanged,,,,
600549_2026-06-17,2026-06-18,600549,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
600549_2026-06-17,2026-06-18,600549,unchanged,,,,
600615_2026-06-18,2026-06-18,600615,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
600615_2026-06-18,2026-06-18,600615,unchanged,,,,
600703_2026-06-17,2026-06-18,600703,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
600703_2026-06-17,2026-06-18,600703,unchanged,,,,
600707_2026-06-18,2026-06-18,600707,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
600707_2026-06-18,2026-06-18,600707,unchanged,,,,
601179_2026-06-17,2026-06-18,601179,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
601179_2026-06-17,2026-06-18,601179,unchanged,,,,
601636_2026-06-18,2026-06-18,601636,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
601636_2026-06-18,2026-06-18,601636,unchanged,,,,
601696_2026-06-16,2026-06-18,601696,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
601696_2026-06-16,2026-06-18,601696,unchanged,,,,
601958_2026-06-16,2026-06-18,601958,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
601958_2026-06-16,2026-06-18,601958,unchanged,,,,
603002_2026-06-18,2026-06-18,603002,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
603002_2026-06-18,2026-06-18,603002,unchanged,,,,
603045_2026-06-17,2026-06-18,603045,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
603045_2026-06-17,2026-06-18,603045,unchanged,,,,
603115_2026-06-18,2026-06-18,603115,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
603115_2026-06-18,2026-06-18,603115,unchanged,,,,
603186_2026-06-18,2026-06-18,603186,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
603186_2026-06-18,2026-06-18,603186,unchanged,,,,
603256_2026-06-17,2026-06-18,603256,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
603256_2026-06-17,2026-06-18,603256,unchanged,,,,
603335_2026-06-16,2026-06-18,603335,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
603335_2026-06-16,2026-06-18,603335,unchanged,,,,
603516_2026-06-17,2026-06-18,603516,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
603516_2026-06-17,2026-06-18,603516,unchanged,,,,
603738_2026-06-16,2026-06-18,603738,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
603738_2026-06-16,2026-06-18,603738,unchanged,,,,
603773_2026-06-18,2026-06-18,603773,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
603773_2026-06-18,2026-06-18,603773,unchanged,,,,
605198_2026-06-17,2026-06-18,605198,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
605198_2026-06-17,2026-06-18,605198,unchanged,,,,
605289_2026-06-17,2026-06-18,605289,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
605289_2026-06-17,2026-06-18,605289,unchanged,,,,
000679_2026-06-18,2026-06-22,000679,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
000679_2026-06-18,2026-06-22,000679,unchanged,,,,
000777_2026-06-18,2026-06-22,000777,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
000777_2026-06-18,2026-06-22,000777,unchanged,,,,
001339_2026-06-22,2026-06-22,001339,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
001339_2026-06-22,2026-06-22,001339,unchanged,,,,
002051_2026-06-17,2026-06-22,002051,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
002051_2026-06-17,2026-06-22,002051,unchanged,,,,
002080_2026-06-18,2026-06-22,002080,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
002080_2026-06-18,2026-06-22,002080,unchanged,,,,
002141_2026-06-22,2026-06-22,002141,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
002141_2026-06-22,2026-06-22,002141,unchanged,,,,
002484_2026-06-18,2026-06-22,002484,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
002484_2026-06-18,2026-06-22,002484,unchanged,,,,
002491_2026-06-22,2026-06-22,002491,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
002491_2026-06-22,2026-06-22,002491,unchanged,,,,
002515_2026-06-17,2026-06-22,002515,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
002515_2026-06-17,2026-06-22,002515,unchanged,,,,
002552_2026-06-17,2026-06-22,002552,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
002552_2026-06-17,2026-06-22,002552,unchanged,,,,
002579_2026-06-22,2026-06-22,002579,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
002579_2026-06-22,2026-06-22,002579,unchanged,,,,
002585_2026-06-17,2026-06-22,002585,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
002585_2026-06-17,2026-06-22,002585,unchanged,,,,
002741_2026-06-18,2026-06-22,002741,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
002741_2026-06-18,2026-06-22,002741,unchanged,,,,
002806_2026-06-17,2026-06-22,002806,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
002806_2026-06-17,2026-06-22,002806,unchanged,,,,
002824_2026-06-17,2026-06-22,002824,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
002824_2026-06-17,2026-06-22,002824,unchanged,,,,
002851_2026-06-17,2026-06-22,002851,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
002851_2026-06-17,2026-06-22,002851,unchanged,,,,
002989_2026-06-22,2026-06-22,002989,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
002989_2026-06-22,2026-06-22,002989,unchanged,,,,
002990_2026-06-17,2026-06-22,002990,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
002990_2026-06-17,2026-06-22,002990,unchanged,,,,
600110_2026-06-18,2026-06-22,600110,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
600110_2026-06-18,2026-06-22,600110,unchanged,,,,
600186_2026-06-18,2026-06-22,600186,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
600186_2026-06-18,2026-06-22,600186,unchanged,,,,
600192_2026-06-18,2026-06-22,600192,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
600192_2026-06-18,2026-06-22,600192,unchanged,,,,
600545_2026-06-17,2026-06-22,600545,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
600545_2026-06-17,2026-06-22,600545,unchanged,,,,
600615_2026-06-18,2026-06-22,600615,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
600615_2026-06-18,2026-06-22,600615,unchanged,,,,
600707_2026-06-18,2026-06-22,600707,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
600707_2026-06-18,2026-06-22,600707,unchanged,,,,
601636_2026-06-18,2026-06-22,601636,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
601636_2026-06-18,2026-06-22,601636,unchanged,,,,
603045_2026-06-17,2026-06-22,603045,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
603045_2026-06-17,2026-06-22,603045,unchanged,,,,
603115_2026-06-18,2026-06-22,603115,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
603115_2026-06-18,2026-06-22,603115,unchanged,,,,
603186_2026-06-18,2026-06-22,603186,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
603186_2026-06-18,2026-06-22,603186,unchanged,,,,
603256_2026-06-17,2026-06-22,603256,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
603256_2026-06-17,2026-06-22,603256,unchanged,,,,
603261_2026-06-22,2026-06-22,603261,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
603261_2026-06-22,2026-06-22,603261,unchanged,,,,
603324_2026-06-22,2026-06-22,603324,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
603324_2026-06-22,2026-06-22,603324,unchanged,,,,
603516_2026-06-17,2026-06-22,603516,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
603516_2026-06-17,2026-06-22,603516,unchanged,,,,
603773_2026-06-18,2026-06-22,603773,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
603773_2026-06-18,2026-06-22,603773,unchanged,,,,
605198_2026-06-17,2026-06-22,605198,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
605198_2026-06-17,2026-06-22,605198,unchanged,,,,
605289_2026-06-17,2026-06-22,605289,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
605289_2026-06-17,2026-06-22,605289,unchanged,,,,
000657_2026-06-23,2026-06-23,000657,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
000657_2026-06-23,2026-06-23,000657,unchanged,,,,
000679_2026-06-18,2026-06-23,000679,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
000679_2026-06-18,2026-06-23,000679,unchanged,,,,
000777_2026-06-18,2026-06-23,000777,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
000777_2026-06-18,2026-06-23,000777,unchanged,,,,
000811_2026-06-23,2026-06-23,000811,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
000811_2026-06-23,2026-06-23,000811,unchanged,,,,
001296_2026-06-23,2026-06-23,001296,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
001296_2026-06-23,2026-06-23,001296,unchanged,,,,
001339_2026-06-22,2026-06-23,001339,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
001339_2026-06-22,2026-06-23,001339,unchanged,,,,
002080_2026-06-18,2026-06-23,002080,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
002080_2026-06-18,2026-06-23,002080,unchanged,,,,
002297_2026-06-23,2026-06-23,002297,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
002297_2026-06-23,2026-06-23,002297,unchanged,,,,
002354_2026-06-23,2026-06-23,002354,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
002354_2026-06-23,2026-06-23,002354,unchanged,,,,
002484_2026-06-18,2026-06-23,002484,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
002484_2026-06-18,2026-06-23,002484,unchanged,,,,
002491_2026-06-22,2026-06-23,002491,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
002491_2026-06-22,2026-06-23,002491,unchanged,,,,
002579_2026-06-22,2026-06-23,002579,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
002579_2026-06-22,2026-06-23,002579,unchanged,,,,
002655_2026-06-23,2026-06-23,002655,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
002655_2026-06-23,2026-06-23,002655,unchanged,,,,
002741_2026-06-18,2026-06-23,002741,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
002741_2026-06-18,2026-06-23,002741,unchanged,,,,
002805_2026-06-23,2026-06-23,002805,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
002805_2026-06-23,2026-06-23,002805,unchanged,,,,
002842_2026-06-23,2026-06-23,002842,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
002842_2026-06-23,2026-06-23,002842,unchanged,,,,
002989_2026-06-22,2026-06-23,002989,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
002989_2026-06-22,2026-06-23,002989,unchanged,,,,
003031_2026-06-23,2026-06-23,003031,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
003031_2026-06-23,2026-06-23,003031,unchanged,,,,
600110_2026-06-18,2026-06-23,600110,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
600110_2026-06-18,2026-06-23,600110,unchanged,,,,
600162_2026-06-23,2026-06-23,600162,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
600162_2026-06-23,2026-06-23,600162,unchanged,,,,
600186_2026-06-18,2026-06-23,600186,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
600186_2026-06-18,2026-06-23,600186,unchanged,,,,
600192_2026-06-18,2026-06-23,600192,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
600192_2026-06-18,2026-06-23,600192,unchanged,,,,
600615_2026-06-18,2026-06-23,600615,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
600615_2026-06-18,2026-06-23,600615,unchanged,,,,
600769_2026-06-23,2026-06-23,600769,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
600769_2026-06-23,2026-06-23,600769,unchanged,,,,
601636_2026-06-18,2026-06-23,601636,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
601636_2026-06-18,2026-06-23,601636,unchanged,,,,
603002_2026-06-18,2026-06-23,603002,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
603002_2026-06-18,2026-06-23,603002,unchanged,,,,
603082_2026-06-23,2026-06-23,603082,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
603082_2026-06-23,2026-06-23,603082,unchanged,,,,
603115_2026-06-18,2026-06-23,603115,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
603115_2026-06-18,2026-06-23,603115,unchanged,,,,
603186_2026-06-18,2026-06-23,603186,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
603186_2026-06-18,2026-06-23,603186,unchanged,,,,
603261_2026-06-22,2026-06-23,603261,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
603261_2026-06-22,2026-06-23,603261,unchanged,,,,
603324_2026-06-22,2026-06-23,603324,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
603324_2026-06-22,2026-06-23,603324,unchanged,,,,
603380_2026-06-23,2026-06-23,603380,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
603380_2026-06-23,2026-06-23,603380,unchanged,,,,
603663_2026-06-23,2026-06-23,603663,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
603663_2026-06-23,2026-06-23,603663,unchanged,,,,
603773_2026-06-18,2026-06-23,603773,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
603773_2026-06-18,2026-06-23,603773,unchanged,,,,
000070_2026-06-24,2026-06-24,000070,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
000070_2026-06-24,2026-06-24,000070,unchanged,,,,
000571_2026-06-24,2026-06-24,000571,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
000571_2026-06-24,2026-06-24,000571,unchanged,,,,
000657_2026-06-23,2026-06-24,000657,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
000657_2026-06-23,2026-06-24,000657,unchanged,,,,
000783_2026-06-24,2026-06-24,000783,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
000783_2026-06-24,2026-06-24,000783,unchanged,,,,
000811_2026-06-23,2026-06-24,000811,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
000811_2026-06-23,2026-06-24,000811,unchanged,,,,
001296_2026-06-23,2026-06-24,001296,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
001296_2026-06-23,2026-06-24,001296,unchanged,,,,
002068_2026-06-24,2026-06-24,002068,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
002068_2026-06-24,2026-06-24,002068,unchanged,,,,
002141_2026-06-22,2026-06-24,002141,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
002141_2026-06-22,2026-06-24,002141,unchanged,,,,
002297_2026-06-23,2026-06-24,002297,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
002297_2026-06-23,2026-06-24,002297,unchanged,,,,
002579_2026-06-22,2026-06-24,002579,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
002579_2026-06-22,2026-06-24,002579,unchanged,,,,
002655_2026-06-23,2026-06-24,002655,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
002655_2026-06-23,2026-06-24,002655,unchanged,,,,
002672_2026-06-24,2026-06-24,002672,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
002672_2026-06-24,2026-06-24,002672,unchanged,,,,
002805_2026-06-23,2026-06-24,002805,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
002805_2026-06-23,2026-06-24,002805,unchanged,,,,
