event_id,code,signal_date,sample_role,d1_bar_count,d2_bar_count,d3_bar_count,d1_first_bar_time,d2_first_bar_time,d3_first_bar_time,d1_last_bar_time,d2_last_bar_time,d3_last_bar_time,d1_expected_bar_count,d2_expected_bar_count,d3_expected_bar_count,d1_minute_complete,d2_minute_complete,d3_minute_complete,d2_daily_minute_open_diff,d3_daily_minute_high_diff,d3_daily_minute_close_diff,expected_d2_date,actual_d2_date,expected_d3_date,actual_d3_date,d2_date_shift_reason,d3_date_shift_reason,suspension_proof_status,label_quality_ok,label_quality_reason,target_quality_ok,tail_label_quality_ok,section,value
600641_2026-07-03,600641,2026-07-07,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-07-08,2026-07-08,2026-07-09,2026-07-09,none,none,not_applicable,True,ok,True,True,per_row,
600988_2026-07-06,600988,2026-07-07,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-07-08,2026-07-08,2026-07-09,2026-07-09,none,none,not_applicable,True,ok,True,True,per_row,
603211_2026-07-07,603211,2026-07-07,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-07-08,2026-07-08,2026-07-09,2026-07-09,none,none,not_applicable,True,ok,True,True,per_row,
603286_2026-07-06,603286,2026-07-07,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-07-08,2026-07-08,2026-07-09,2026-07-09,none,none,not_applicable,True,ok,True,True,per_row,
603338_2026-07-06,603338,2026-07-07,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,,,,2026-07-08,2026-07-08,2026-07-09,2026-07-09,none,none,not_applicable,True,ok,True,True,per_row,
603538_2026-07-03,603538,2026-07-07,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-07-08,2026-07-08,2026-07-09,2026-07-09,none,none,not_applicable,True,ok,True,True,per_row,
603559_2026-07-06,603559,2026-07-07,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-07-08,2026-07-08,2026-07-09,2026-07-09,none,none,not_applicable,True,ok,True,True,per_row,
603717_2026-07-06,603717,2026-07-07,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,,,,2026-07-08,2026-07-08,2026-07-09,2026-07-09,none,none,not_applicable,True,ok,True,True,per_row,
603722_2026-07-07,603722,2026-07-07,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-07-08,2026-07-08,2026-07-09,2026-07-09,none,none,not_applicable,True,ok,True,True,per_row,
605189_2026-07-06,605189,2026-07-07,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-07-08,2026-07-08,2026-07-09,2026-07-09,none,none,not_applicable,True,ok,True,True,per_row,
000595_2026-07-06,000595,2026-07-08,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-07-09,2026-07-09,2026-07-10,2026-07-10,none,none,not_applicable,True,ok,True,True,per_row,
000656_2026-07-07,000656,2026-07-08,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-07-09,2026-07-09,2026-07-10,2026-07-10,none,none,not_applicable,True,ok,True,True,per_row,
000908_2026-07-06,000908,2026-07-08,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-07-09,2026-07-09,2026-07-10,2026-07-10,none,none,not_applicable,True,ok,True,True,per_row,
001317_2026-07-06,001317,2026-07-08,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-07-09,2026-07-09,2026-07-10,2026-07-10,none,none,not_applicable,True,ok,True,True,per_row,
002141_2026-07-07,002141,2026-07-08,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-07-09,2026-07-09,2026-07-10,2026-07-10,none,none,not_applicable,True,ok,True,True,per_row,
002767_2026-07-07,002767,2026-07-08,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-07-09,2026-07-09,2026-07-10,2026-07-10,none,none,not_applicable,True,ok,True,True,per_row,
002979_2026-07-06,002979,2026-07-08,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-07-09,2026-07-09,2026-07-10,2026-07-10,none,none,not_applicable,True,ok,True,True,per_row,
600246_2026-07-08,600246,2026-07-08,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-07-09,2026-07-09,2026-07-10,2026-07-10,none,none,not_applicable,True,ok,True,True,per_row,
600988_2026-07-06,600988,2026-07-08,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-07-09,2026-07-09,2026-07-10,2026-07-10,none,none,not_applicable,True,ok,True,True,per_row,
603211_2026-07-07,603211,2026-07-08,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-07-09,2026-07-09,2026-07-10,2026-07-10,none,none,not_applicable,True,ok,True,True,per_row,
603286_2026-07-06,603286,2026-07-08,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-07-09,2026-07-09,2026-07-10,2026-07-10,none,none,not_applicable,True,ok,True,True,per_row,
603559_2026-07-06,603559,2026-07-08,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-07-09,2026-07-09,2026-07-10,2026-07-10,none,none,not_applicable,True,ok,True,True,per_row,
603722_2026-07-07,603722,2026-07-08,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-07-09,2026-07-09,2026-07-10,2026-07-10,none,none,not_applicable,True,ok,True,True,per_row,
603823_2026-07-08,603823,2026-07-08,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-07-09,2026-07-09,2026-07-10,2026-07-10,none,none,not_applicable,True,ok,True,True,per_row,
603861_2026-07-08,603861,2026-07-08,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-07-09,2026-07-09,2026-07-10,2026-07-10,none,none,not_applicable,True,ok,True,True,per_row,
605189_2026-07-06,605189,2026-07-08,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-07-09,2026-07-09,2026-07-10,2026-07-10,none,none,not_applicable,True,ok,True,True,per_row,
000656_2026-07-07,000656,2026-07-09,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,,,2026-07-10,2026-07-10,2026-07-13,2026-07-13,none,none,not_applicable,True,ok,True,True,per_row,
001229_2026-07-09,001229,2026-07-09,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-07-10,2026-07-10,2026-07-13,2026-07-13,none,none,not_applicable,True,ok,True,True,per_row,
002141_2026-07-07,002141,2026-07-09,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-07-10,2026-07-10,2026-07-13,2026-07-13,none,none,not_applicable,True,ok,True,True,per_row,
002396_2026-07-07,002396,2026-07-09,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-07-10,2026-07-10,2026-07-13,2026-07-13,none,none,not_applicable,True,ok,True,True,per_row,
002767_2026-07-07,002767,2026-07-09,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,,,2026-07-10,2026-07-10,2026-07-13,2026-07-13,none,none,not_applicable,True,ok,True,True,per_row,
002951_2026-07-09,002951,2026-07-09,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-07-10,2026-07-10,2026-07-13,2026-07-13,none,none,not_applicable,True,ok,True,True,per_row,
600094_2026-07-09,600094,2026-07-09,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,,,2026-07-10,2026-07-10,2026-07-13,2026-07-13,none,none,not_applicable,True,ok,True,True,per_row,
600246_2026-07-08,600246,2026-07-09,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,,,2026-07-10,2026-07-10,2026-07-13,2026-07-13,none,none,not_applicable,True,ok,True,True,per_row,
600288_2026-07-09,600288,2026-07-09,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,,,2026-07-10,2026-07-10,2026-07-13,2026-07-13,none,none,not_applicable,True,ok,True,True,per_row,
603211_2026-07-07,603211,2026-07-09,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-07-10,2026-07-10,2026-07-13,2026-07-13,none,none,not_applicable,True,ok,True,True,per_row,
603722_2026-07-07,603722,2026-07-09,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,,,2026-07-10,2026-07-10,2026-07-13,2026-07-13,none,none,not_applicable,True,ok,True,True,per_row,
603823_2026-07-08,603823,2026-07-09,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-07-10,2026-07-10,2026-07-13,2026-07-13,none,none,not_applicable,True,ok,True,True,per_row,
603861_2026-07-08,603861,2026-07-09,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-07-10,2026-07-10,2026-07-13,2026-07-13,none,none,not_applicable,True,ok,True,True,per_row,
000977_2026-07-10,000977,2026-07-10,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,,,2026-07-13,2026-07-13,2026-07-14,2026-07-14,none,none,not_applicable,True,ok,True,True,per_row,
001229_2026-07-09,001229,2026-07-10,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-07-13,2026-07-13,2026-07-14,2026-07-14,none,none,not_applicable,True,ok,True,True,per_row,
002490_2026-07-10,002490,2026-07-10,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-07-13,2026-07-13,2026-07-14,2026-07-14,none,none,not_applicable,True,ok,True,True,per_row,
002841_2026-07-10,002841,2026-07-10,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,,,2026-07-13,2026-07-13,2026-07-14,2026-07-14,none,none,not_applicable,True,ok,True,True,per_row,
002951_2026-07-09,002951,2026-07-10,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-07-13,2026-07-13,2026-07-14,2026-07-14,none,none,not_applicable,True,ok,True,True,per_row,
600094_2026-07-09,600094,2026-07-10,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,,,,2026-07-13,2026-07-13,2026-07-14,2026-07-14,none,none,not_applicable,True,ok,True,True,per_row,
600246_2026-07-08,600246,2026-07-10,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,,,,2026-07-13,2026-07-13,2026-07-14,2026-07-14,none,none,not_applicable,True,ok,True,True,per_row,
600288_2026-07-09,600288,2026-07-10,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,,,,2026-07-13,2026-07-13,2026-07-14,2026-07-14,none,none,not_applicable,True,ok,True,True,per_row,
603823_2026-07-08,603823,2026-07-10,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-07-13,2026-07-13,2026-07-14,2026-07-14,none,none,not_applicable,True,ok,True,True,per_row,
603861_2026-07-08,603861,2026-07-10,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-07-13,2026-07-13,2026-07-14,2026-07-14,none,none,not_applicable,True,ok,True,True,per_row,
603928_2026-07-10,603928,2026-07-10,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-07-13,2026-07-13,2026-07-14,2026-07-14,none,none,not_applicable,True,ok,True,True,per_row,
000887_2026-07-13,000887,2026-07-13,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,,,2026-07-14,2026-07-14,2026-07-15,2026-07-15,none,none,not_applicable,True,ok,True,True,per_row,
000892_2026-07-13,000892,2026-07-13,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-07-14,2026-07-14,2026-07-15,2026-07-15,none,none,not_applicable,True,ok,True,True,per_row,
000977_2026-07-10,000977,2026-07-13,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,,,,2026-07-14,2026-07-14,2026-07-15,2026-07-15,none,none,not_applicable,True,ok,True,True,per_row,
001229_2026-07-09,001229,2026-07-13,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-07-14,2026-07-14,2026-07-15,2026-07-15,none,none,not_applicable,True,ok,True,True,per_row,
002346_2026-07-13,002346,2026-07-13,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-07-14,2026-07-14,2026-07-15,2026-07-15,none,none,not_applicable,True,ok,True,True,per_row,
002414_2026-07-13,002414,2026-07-13,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,,,2026-07-14,2026-07-14,2026-07-15,2026-07-15,none,none,not_applicable,True,ok,True,True,per_row,
002490_2026-07-10,002490,2026-07-13,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-07-14,2026-07-14,2026-07-15,2026-07-15,none,none,not_applicable,True,ok,True,True,per_row,
002829_2026-07-13,002829,2026-07-13,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-07-14,2026-07-14,2026-07-15,2026-07-15,none,none,not_applicable,True,ok,True,True,per_row,
002841_2026-07-10,002841,2026-07-13,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,,,,2026-07-14,2026-07-14,2026-07-15,2026-07-15,none,none,not_applicable,True,ok,True,True,per_row,
002951_2026-07-09,002951,2026-07-13,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-07-14,2026-07-14,2026-07-15,2026-07-15,none,none,not_applicable,True,ok,True,True,per_row,
603898_2026-07-13,603898,2026-07-13,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,,,2026-07-14,2026-07-14,2026-07-15,2026-07-15,none,none,not_applicable,True,ok,True,True,per_row,
603928_2026-07-10,603928,2026-07-13,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-07-14,2026-07-14,2026-07-15,2026-07-15,none,none,not_applicable,True,ok,True,True,per_row,
000887_2026-07-13,000887,2026-07-14,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,,,,2026-07-15,2026-07-15,2026-07-16,2026-07-16,none,none,not_applicable,True,ok,True,True,per_row,
000892_2026-07-13,000892,2026-07-14,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-07-15,2026-07-15,2026-07-16,2026-07-16,none,none,not_applicable,True,ok,True,True,per_row,
000920_2026-07-14,000920,2026-07-14,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-07-15,2026-07-15,2026-07-16,2026-07-16,none,none,not_applicable,True,ok,True,True,per_row,
001395_2026-07-14,001395,2026-07-14,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-07-15,2026-07-15,2026-07-16,2026-07-16,none,none,not_applicable,True,ok,True,True,per_row,
002346_2026-07-13,002346,2026-07-14,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-07-15,2026-07-15,2026-07-16,2026-07-16,none,none,not_applicable,True,ok,True,True,per_row,
002414_2026-07-13,002414,2026-07-14,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,,,,2026-07-15,2026-07-15,2026-07-16,2026-07-16,none,none,not_applicable,True,ok,True,True,per_row,
002490_2026-07-10,002490,2026-07-14,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-07-15,2026-07-15,2026-07-16,2026-07-16,none,none,not_applicable,True,ok,True,True,per_row,
002829_2026-07-13,002829,2026-07-14,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-07-15,2026-07-15,2026-07-16,2026-07-16,none,none,not_applicable,True,ok,True,True,per_row,
003020_2026-07-14,003020,2026-07-14,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-07-15,2026-07-15,2026-07-16,2026-07-16,none,none,not_applicable,True,ok,True,True,per_row,
600513_2026-07-14,600513,2026-07-14,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-07-15,2026-07-15,2026-07-16,2026-07-16,none,none,not_applicable,True,ok,True,True,per_row,
600629_2026-07-14,600629,2026-07-14,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-07-15,2026-07-15,2026-07-16,2026-07-16,none,none,not_applicable,True,ok,True,True,per_row,
600992_2026-07-14,600992,2026-07-14,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-07-15,2026-07-15,2026-07-16,2026-07-16,none,none,not_applicable,True,ok,True,True,per_row,
601608_2026-07-14,601608,2026-07-14,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-07-15,2026-07-15,2026-07-16,2026-07-16,none,none,not_applicable,True,ok,True,True,per_row,
603898_2026-07-13,603898,2026-07-14,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,,,,2026-07-15,2026-07-15,2026-07-16,2026-07-16,none,none,not_applicable,True,ok,True,True,per_row,
603928_2026-07-10,603928,2026-07-14,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-07-15,2026-07-15,2026-07-16,2026-07-16,none,none,not_applicable,True,ok,True,True,per_row,
605090_2026-07-14,605090,2026-07-14,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-07-15,2026-07-15,2026-07-16,2026-07-16,none,none,not_applicable,True,ok,True,True,per_row,
000892_2026-07-13,000892,2026-07-15,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-07-16,2026-07-16,2026-07-17,2026-07-17,none,none,not_applicable,True,ok,True,True,per_row,
000920_2026-07-14,000920,2026-07-15,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-07-16,2026-07-16,2026-07-17,2026-07-17,none,none,not_applicable,True,ok,True,True,per_row,
001395_2026-07-14,001395,2026-07-15,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-07-16,2026-07-16,2026-07-17,2026-07-17,none,none,not_applicable,True,ok,True,True,per_row,
002346_2026-07-13,002346,2026-07-15,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-07-16,2026-07-16,2026-07-17,2026-07-17,none,none,not_applicable,True,ok,True,True,per_row,
002379_2026-07-15,002379,2026-07-15,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-07-16,2026-07-16,2026-07-17,2026-07-17,none,none,not_applicable,True,ok,True,True,per_row,
002829_2026-07-13,002829,2026-07-15,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-07-16,2026-07-16,2026-07-17,2026-07-17,none,none,not_applicable,True,ok,True,True,per_row,
003020_2026-07-14,003020,2026-07-15,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-07-16,2026-07-16,2026-07-17,2026-07-17,none,none,not_applicable,True,ok,True,True,per_row,
600513_2026-07-14,600513,2026-07-15,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-07-16,2026-07-16,2026-07-17,2026-07-17,none,none,not_applicable,True,ok,True,True,per_row,
600629_2026-07-14,600629,2026-07-15,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-07-16,2026-07-16,2026-07-17,2026-07-17,none,none,not_applicable,True,ok,True,True,per_row,
600992_2026-07-14,600992,2026-07-15,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-07-16,2026-07-16,2026-07-17,2026-07-17,none,none,not_applicable,True,ok,True,True,per_row,
601608_2026-07-14,601608,2026-07-15,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-07-16,2026-07-16,2026-07-17,2026-07-17,none,none,not_applicable,True,ok,True,True,per_row,
603065_2026-07-15,603065,2026-07-15,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-07-16,2026-07-16,2026-07-17,2026-07-17,none,none,not_applicable,True,ok,True,True,per_row,
605090_2026-07-14,605090,2026-07-15,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-07-16,2026-07-16,2026-07-17,2026-07-17,none,none,not_applicable,True,ok,True,True,per_row,
