event_id,code,name,signal_date,break_date,board_streak_before_break,days_since_break,candidate_status,exclusion_reason,data_quality_reason,v01_candidate_status,sample_role_v02
000980_2026-05-06,000980,众泰汽车,2026-05-07,2026-05-06,2,1,CANDIDATE,,,CANDIDATE,SENSITIVITY_MAY_COMPLETE
001215_2026-05-06,001215,千味央厨,2026-05-07,2026-05-06,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
001266_2026-04-30,001266,宏英智能,2026-05-07,2026-04-30,2,2,CANDIDATE,,,CANDIDATE,SENSITIVITY_MAY_COMPLETE
001268_2026-05-06,001268,联合精密,2026-05-07,2026-05-06,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
001287_2026-05-07,001287,中电港,2026-05-07,2026-05-07,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
001309_2026-05-07,001309,德明利,2026-05-07,2026-05-07,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
001316_2026-05-07,001316,润贝航科,2026-05-07,2026-05-07,2,0,LABEL_UNAVAILABLE,missing_future_label,5min 未来交易日不足 2 个 (可用 0),LABEL_UNAVAILABLE,AUDIT_ONLY_MAY_INCOMPLETE
001389_2026-05-07,001389,广合科技,2026-05-07,2026-05-07,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002015_2026-05-07,002015,协鑫能科,2026-05-07,2026-05-07,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002044_2026-05-07,002044,美年健康,2026-05-07,2026-05-07,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002052_2026-05-07,002052,同洲电子,2026-05-07,2026-05-07,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002080_2026-05-07,002080,中材科技,2026-05-07,2026-05-07,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002136_2026-04-30,002136,安 纳 达,2026-05-07,2026-04-30,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002149_2026-05-07,002149,西部材料,2026-05-07,2026-05-07,2,0,LABEL_UNAVAILABLE,missing_future_label,5min 未来交易日不足 2 个 (可用 0),LABEL_UNAVAILABLE,AUDIT_ONLY_MAY_INCOMPLETE
002156_2026-05-07,002156,通富微电,2026-05-07,2026-05-07,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002158_2026-05-07,002158,汉钟精机,2026-05-07,2026-05-07,2,0,QUALITY_FAILED,missing_minute_data,5min 无 2026-05-07 数据,QUALITY_FAILED,AUDIT_ONLY_MAY_INCOMPLETE
002174_2026-04-30,002174,游族网络,2026-05-07,2026-04-30,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002181_2026-05-07,002181,粤 传 媒,2026-05-07,2026-05-07,2,0,LABEL_UNAVAILABLE,missing_future_label,5min 未来交易日不足 2 个 (可用 0),LABEL_UNAVAILABLE,AUDIT_ONLY_MAY_INCOMPLETE
002192_2026-05-06,002192,融捷股份,2026-05-07,2026-05-06,2,1,QUALITY_FAILED,missing_minute_data,5min 无 2026-05-07 数据,QUALITY_FAILED,AUDIT_ONLY_MAY_INCOMPLETE
002203_2026-05-07,002203,海亮股份,2026-05-07,2026-05-07,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002210_2026-05-07,002210,飞马国际,2026-05-07,2026-05-07,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002210_2026-04-30,002210,飞马国际,2026-05-07,2026-04-30,3,2,LABEL_UNAVAILABLE,missing_future_label,5min 未来交易日不足 2 个 (可用 0),LABEL_UNAVAILABLE,AUDIT_ONLY_MAY_INCOMPLETE
002229_2026-05-07,002229,鸿博股份,2026-05-07,2026-05-07,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002235_2026-05-06,002235,安妮股份,2026-05-07,2026-05-06,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002240_2026-05-06,002240,盛新锂能,2026-05-07,2026-05-06,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002245_2026-05-07,002245,蔚蓝锂芯,2026-05-07,2026-05-07,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002272_2026-05-07,002272,川润股份,2026-05-07,2026-05-07,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002283_2026-05-07,002283,天润工业,2026-05-07,2026-05-07,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002290_2026-05-07,002290,禾盛新材,2026-05-07,2026-05-07,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002348_2026-04-30,002348,高乐股份,2026-05-07,2026-04-30,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002354_2026-04-30,002354,天娱数科,2026-05-07,2026-04-30,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002355_2026-05-07,002355,兴民智通,2026-05-07,2026-05-07,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002364_2026-05-07,002364,中恒电气,2026-05-07,2026-05-07,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002378_2026-04-30,002378,章源钨业,2026-05-07,2026-04-30,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002418_2026-05-07,002418,康盛股份,2026-05-07,2026-05-07,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002428_2026-05-07,002428,云南锗业,2026-05-07,2026-05-07,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002453_2026-05-07,002453,华软科技,2026-05-07,2026-05-07,2,0,QUALITY_FAILED,missing_minute_data,5min 无 2026-05-07 数据,QUALITY_FAILED,AUDIT_ONLY_MAY_INCOMPLETE
002497_2026-04-30,002497,雅化集团,2026-05-07,2026-04-30,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002498_2026-04-30,002498,汉缆股份,2026-05-07,2026-04-30,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002520_2026-04-30,002520,日发精机,2026-05-07,2026-04-30,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002522_2026-04-30,002522,浙江众成,2026-05-07,2026-04-30,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002548_2026-04-30,002548,金新农,2026-05-07,2026-04-30,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002568_2026-04-30,002568,百润股份,2026-05-07,2026-04-30,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002591_2026-05-06,002591,恒大高新,2026-05-07,2026-05-06,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002627_2026-04-30,002627,三峡旅游,2026-05-07,2026-04-30,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002640_2026-05-07,002640,跨境通,2026-05-07,2026-05-07,2,0,QUALITY_FAILED,missing_minute_data,5min 无 2026-05-07 数据,QUALITY_FAILED,AUDIT_ONLY_MAY_INCOMPLETE
002645_2026-05-06,002645,华宏科技,2026-05-07,2026-05-06,2,1,CANDIDATE,,,CANDIDATE,SENSITIVITY_MAY_COMPLETE
002652_2026-04-30,002652,扬子新材,2026-05-07,2026-04-30,2,2,QUALITY_FAILED,missing_minute_data,5min 无 2026-05-07 数据,QUALITY_FAILED,AUDIT_ONLY_MAY_INCOMPLETE
002655_2026-04-30,002655,共达电声,2026-05-07,2026-04-30,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002786_2026-04-30,002786,银宝山新,2026-05-07,2026-04-30,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002787_2026-05-07,002787,华源控股,2026-05-07,2026-05-07,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002792_2026-05-07,002792,通宇通讯,2026-05-07,2026-05-07,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002805_2026-05-07,002805,丰元股份,2026-05-07,2026-05-07,3,0,QUALITY_FAILED,missing_minute_data,5min 无 2026-05-07 数据,QUALITY_FAILED,AUDIT_ONLY_MAY_INCOMPLETE
002842_2026-05-06,002842,翔鹭钨业,2026-05-07,2026-05-06,2,1,QUALITY_FAILED,missing_minute_data,5min 无 2026-05-07 数据,QUALITY_FAILED,AUDIT_ONLY_MAY_INCOMPLETE
002847_2026-04-30,002847,盐津铺子,2026-05-07,2026-04-30,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002851_2026-04-30,002851,麦格米特,2026-05-07,2026-04-30,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002871_2026-05-07,002871,伟隆股份,2026-05-07,2026-05-07,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002875_2026-04-30,002875,安奈儿,2026-05-07,2026-04-30,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002903_2026-04-30,002903,宇环数控,2026-05-07,2026-04-30,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002929_2026-05-06,002929,润建股份,2026-05-07,2026-05-06,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002956_2026-04-30,002956,西麦食品,2026-05-07,2026-04-30,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002969_2026-04-30,002969,嘉美包装,2026-05-07,2026-04-30,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002989_2026-05-07,002989,中天精装,2026-05-07,2026-05-07,2,0,QUALITY_FAILED,missing_minute_data,5min 无 2026-05-07 数据,QUALITY_FAILED,AUDIT_ONLY_MAY_INCOMPLETE
002990_2026-05-06,002990,盛视科技,2026-05-07,2026-05-06,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
003007_2026-05-07,003007,直真科技,2026-05-07,2026-05-07,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
600052_2026-05-06,600052,东望时代,2026-05-07,2026-05-06,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
600113_2026-05-07,600113,浙江东日,2026-05-07,2026-05-07,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
600156_2026-04-30,600156,华升股份,2026-05-07,2026-04-30,2,2,QUALITY_FAILED,missing_minute_data,5min 无 2026-05-07 数据,QUALITY_FAILED,AUDIT_ONLY_MAY_INCOMPLETE
600186_2026-04-30,600186,莲花控股,2026-05-07,2026-04-30,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
600246_2026-05-06,600246,万通发展,2026-05-07,2026-05-06,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
600301_2026-05-07,600301,华锡有色,2026-05-07,2026-05-07,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
600322_2026-05-06,600322,津投城开,2026-05-07,2026-05-06,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
600367_2026-04-30,600367,红星发展,2026-05-07,2026-04-30,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
600379_2026-05-07,600379,宝光股份,2026-05-07,2026-05-07,4,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 4 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
600392_2026-04-30,600392,盛和资源,2026-05-07,2026-04-30,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
600397_2026-04-30,600397,江钨装备,2026-05-07,2026-04-30,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
600400_2026-05-06,600400,红豆股份,2026-05-07,2026-05-06,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
600527_2026-05-07,600527,江南高纤,2026-05-07,2026-05-07,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
600540_2026-05-06,600540,新赛股份,2026-05-07,2026-05-06,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
600545_2026-04-30,600545,卓郎智能,2026-05-07,2026-04-30,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
600589_2026-05-07,600589,大位科技,2026-05-07,2026-05-07,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
600666_2026-05-07,600666,奥瑞德,2026-05-07,2026-05-07,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
600708_2026-04-30,600708,光明地产,2026-05-07,2026-04-30,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
600714_2026-05-06,600714,金瑞矿业,2026-05-07,2026-05-06,2,1,CANDIDATE,,,CANDIDATE,SENSITIVITY_MAY_COMPLETE
600770_2026-05-07,600770,综艺股份,2026-05-07,2026-05-07,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
600790_2026-05-07,600790,轻纺城,2026-05-07,2026-05-07,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
600821_2026-05-07,600821,金开新能,2026-05-07,2026-05-07,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
600881_2026-04-30,600881,亚泰集团,2026-05-07,2026-04-30,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
601016_2026-05-07,601016,节能风电,2026-05-07,2026-05-07,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
601086_2026-05-06,601086,国芳集团,2026-05-07,2026-05-06,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
601233_2026-04-30,601233,桐昆股份,2026-05-07,2026-04-30,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
601588_2026-05-06,601588,北辰实业,2026-05-07,2026-05-06,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
601778_2026-05-07,601778,晶科科技,2026-05-07,2026-05-07,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
603001_2026-05-07,603001,奥康国际,2026-05-07,2026-05-07,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
603013_2026-04-30,603013,亚普股份,2026-05-07,2026-04-30,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
603026_2026-04-30,603026,石大胜华,2026-05-07,2026-04-30,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
603063_2026-05-07,603063,禾望电气,2026-05-07,2026-05-07,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
603083_2026-04-30,603083,剑桥科技,2026-05-07,2026-04-30,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
603095_2026-05-06,603095,越剑智能,2026-05-07,2026-05-06,4,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 4 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
603115_2026-05-07,603115,海星股份,2026-05-07,2026-05-07,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
603139_2026-04-30,603139,康惠股份,2026-05-07,2026-04-30,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
603156_2026-05-07,603156,养元饮品,2026-05-07,2026-05-07,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
603162_2026-05-07,603162,海通发展,2026-05-07,2026-05-07,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
603178_2026-05-06,603178,圣龙股份,2026-05-07,2026-05-06,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
603256_2026-04-30,603256,宏和科技,2026-05-07,2026-04-30,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
603269_2026-05-07,603269,海鸥股份,2026-05-07,2026-05-07,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
603317_2026-04-30,603317,天味食品,2026-05-07,2026-04-30,2,2,QUALITY_FAILED,missing_minute_data,5min 无 2026-05-07 数据,QUALITY_FAILED,AUDIT_ONLY_MAY_INCOMPLETE
603353_2026-05-07,603353,和顺石油,2026-05-07,2026-05-07,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
603353_2026-04-30,603353,和顺石油,2026-05-07,2026-04-30,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
603360_2026-05-06,603360,百傲化学,2026-05-07,2026-05-06,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
603375_2026-05-06,603375,盛景微,2026-05-07,2026-05-06,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
603399_2026-05-07,603399,永杉锂业,2026-05-07,2026-05-07,4,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 4 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
603489_2026-04-30,603489,八方股份,2026-05-07,2026-04-30,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
603516_2026-04-30,603516,淳中科技,2026-05-07,2026-04-30,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
603629_2026-05-07,603629,利通电子,2026-05-07,2026-05-07,4,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 4 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
603687_2026-05-06,603687,大胜达,2026-05-07,2026-05-06,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
603698_2026-05-06,603698,航天工程,2026-05-07,2026-05-06,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
603717_2026-05-06,603717,天域生物,2026-05-07,2026-05-06,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
603726_2026-05-06,603726,朗迪集团,2026-05-07,2026-05-06,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
603738_2026-04-30,603738,泰晶科技,2026-05-07,2026-04-30,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
603773_2026-04-30,603773,沃格光电,2026-05-07,2026-04-30,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
603777_2026-05-07,603777,来伊份,2026-05-07,2026-05-07,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
603803_2026-04-30,603803,瑞斯康达,2026-05-07,2026-04-30,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
603897_2026-05-06,603897,长城科技,2026-05-07,2026-05-06,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
603906_2026-04-30,603906,龙蟠科技,2026-05-07,2026-04-30,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
603933_2026-04-30,603933,睿能科技,2026-05-07,2026-04-30,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
603936_2026-05-07,603936,博敏电子,2026-05-07,2026-05-07,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
603937_2026-05-07,603937,丽岛新材,2026-05-07,2026-05-07,3,0,QUALITY_FAILED,missing_minute_data,5min 无 2026-05-07 数据,QUALITY_FAILED,AUDIT_ONLY_MAY_INCOMPLETE
603978_2026-05-07,603978,深圳新星,2026-05-07,2026-05-07,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
603985_2026-05-07,603985,恒润股份,2026-05-07,2026-05-07,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
603986_2026-05-07,603986,兆易创新,2026-05-07,2026-05-07,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
605006_2026-04-30,605006,山东玻纤,2026-05-07,2026-04-30,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
605060_2026-05-07,605060,XD联德股,2026-05-07,2026-05-07,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
605099_2026-05-06,605099,共创草坪,2026-05-07,2026-05-06,2,1,CANDIDATE,,,CANDIDATE,SENSITIVITY_MAY_COMPLETE
605123_2026-05-06,605123,派克新材,2026-05-07,2026-05-06,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
605158_2026-04-30,605158,华达新材,2026-05-07,2026-04-30,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
605168_2026-04-30,605168,三人行,2026-05-07,2026-04-30,2,2,EXCLUDED,still_limit_up,signal_date 本身为涨停日,EXCLUDED,EXCLUDED_QUALITY
605299_2026-05-06,605299,舒华体育,2026-05-07,2026-05-06,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
605303_2026-05-07,605303,园林股份,2026-05-07,2026-05-07,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
605376_2026-05-06,605376,博迁新材,2026-05-07,2026-05-06,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
000060_2026-05-07,000060,中金岭南,2026-05-08,2026-05-07,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
000066_2026-05-08,000066,中国长城,2026-05-08,2026-05-08,3,0,QUALITY_FAILED,missing_minute_data,5min 无 2026-05-08 数据,QUALITY_FAILED,AUDIT_ONLY_MAY_INCOMPLETE
