event_id,code,signal_date,expected_d2_date,expected_d3_date,root_cause,evidence_paths,evidence_summary,recoverable_from_existing_local_data,recommended_recovery_source,confidence,manual_review_required,audit_result
000977_2026-07-10,000977,2026-07-13,2026-07-14,2026-07-15,DATA_EXISTS_IN_FORWARD_OR_HOLDOUT_SNAPSHOT,D3_HIGH@2026-07-14 in FORWARD_SNAPSHOT (minute 口径): F:\fenqixuangu\reports\daily_v005\2026-07-10\v005_daily_scored_candidates_2026-07-10.csv; D3_HIGH@2026-07-14 in OFFICIAL_DAILY_REPORT_HISTORY (minute 口径): F:\fenqixuangu\reports\history_samples\2026-07-09_2026-07-14\history_candidates_2026-07-09_2026-07-14.csv; D3_CLOSE@2026-07-14 in FORWARD_SNAPSHOT (minute 口径): F:\fenqixuangu\reports\daily_v005\2026-07-10\v005_daily_scored_candidates_2026-07-10.csv; D3_CLOSE@2026-07-14 in OFFICIAL_DAILY_REPORT_HISTORY (minute 口径): F:\fenqixuangu\reports\history_samples\2026-07-09_2026-07-14\history_candidates_2026-07-09_2026-07-14.csv; D2_OPEN@2026-07-14 in FORWARD_SNAPSHOT (minute 口径): F:\fenqixuangu\reports\daily_v005\2026-07-10\v005_daily_scored_candidates_2026-07-10.csv; D2_OPEN@2026-07-14 in OFFICIAL_DAILY_REPORT_HISTORY (minute 口径): F:\fenqixuangu\reports\history_samples\2026-07-09_2026-07-14\history_candidates_2026-07-09_2026-07-14.csv,D3_HIGH@2026-07-14 in FORWARD_SNAPSHOT (minute 口径): F:\fenqixuangu\reports\daily_v005\2026-07-10\v005_daily_scored_candidates_2026-07-10.csv; D3_HIGH@2026-07-14 in OFFICIAL_DAILY_REPORT_HISTORY (minute 口径): F:\fenqixuangu\reports\history_samples\2026-07-09_2026-07-14\history_candidates_2026-07-09_2026-07-14.csv; D3_CLOSE@2026-07-14 in FORWARD_SNAPSHOT (minute 口径): F:\fenqixuangu\reports\daily_v005\2026-07-10\v005_daily_scored_candidates_2026-07-10.csv; D3_CLOSE@2026-07-14 in OFFICIAL_DAILY_REPORT_HISTORY (minute 口径): F:\fenqixuangu\reports\history_samples\2026-07-09_2026-07-14\history_candidates_2026-07-09_2026-07-14.csv,False,,MEDIUM,False,DAILY_FILE_ENDS_AT_D2
002414_2026-07-13,002414,2026-07-13,2026-07-14,2026-07-15,DATA_EXISTS_IN_OTHER_LOCAL_DAILY_SOURCE,D2_OPEN@2026-07-14 in PRIMARY_DAILY_CACHE: F:\fenqixuangu\data\cache\daily\002414_daily.pkl; D2_OPEN@2026-07-14 in OFFICIAL_DAILY_REPORT: F:\fenqixuangu\data\raw\daily\002414_daily.csv,D2_OPEN@2026-07-14 in PRIMARY_DAILY_CACHE: F:\fenqixuangu\data\cache\daily\002414_daily.pkl; D2_OPEN@2026-07-14 in OFFICIAL_DAILY_REPORT: F:\fenqixuangu\data\raw\daily\002414_daily.csv,True,OFFICIAL_DAILY_REPORT; PRIMARY_DAILY_CACHE,HIGH,False,DAILY_FILE_ENDS_AT_D2
002841_2026-07-10,002841,2026-07-13,2026-07-14,2026-07-15,DATA_EXISTS_IN_FORWARD_OR_HOLDOUT_SNAPSHOT,D3_HIGH@2026-07-14 in FORWARD_SNAPSHOT (minute 口径): F:\fenqixuangu\reports\daily_v005\2026-07-10\v005_daily_scored_candidates_2026-07-10.csv; D3_HIGH@2026-07-14 in OFFICIAL_DAILY_REPORT_HISTORY (minute 口径): F:\fenqixuangu\reports\history_samples\2026-07-09_2026-07-14\history_candidates_2026-07-09_2026-07-14.csv; D3_CLOSE@2026-07-14 in FORWARD_SNAPSHOT (minute 口径): F:\fenqixuangu\reports\daily_v005\2026-07-10\v005_daily_scored_candidates_2026-07-10.csv; D3_CLOSE@2026-07-14 in OFFICIAL_DAILY_REPORT_HISTORY (minute 口径): F:\fenqixuangu\reports\history_samples\2026-07-09_2026-07-14\history_candidates_2026-07-09_2026-07-14.csv; D2_OPEN@2026-07-14 in FORWARD_SNAPSHOT (minute 口径): F:\fenqixuangu\reports\daily_v005\2026-07-10\v005_daily_scored_candidates_2026-07-10.csv; D2_OPEN@2026-07-14 in OFFICIAL_DAILY_REPORT_HISTORY (minute 口径): F:\fenqixuangu\reports\history_samples\2026-07-09_2026-07-14\history_candidates_2026-07-09_2026-07-14.csv,D3_HIGH@2026-07-14 in FORWARD_SNAPSHOT (minute 口径): F:\fenqixuangu\reports\daily_v005\2026-07-10\v005_daily_scored_candidates_2026-07-10.csv; D3_HIGH@2026-07-14 in OFFICIAL_DAILY_REPORT_HISTORY (minute 口径): F:\fenqixuangu\reports\history_samples\2026-07-09_2026-07-14\history_candidates_2026-07-09_2026-07-14.csv; D3_CLOSE@2026-07-14 in FORWARD_SNAPSHOT (minute 口径): F:\fenqixuangu\reports\daily_v005\2026-07-10\v005_daily_scored_candidates_2026-07-10.csv; D3_CLOSE@2026-07-14 in OFFICIAL_DAILY_REPORT_HISTORY (minute 口径): F:\fenqixuangu\reports\history_samples\2026-07-09_2026-07-14\history_candidates_2026-07-09_2026-07-14.csv,False,,MEDIUM,False,DAILY_FILE_ENDS_AT_D2
603898_2026-07-13,603898,2026-07-13,2026-07-14,2026-07-15,DATA_EXISTS_IN_OTHER_LOCAL_DAILY_SOURCE,D2_OPEN@2026-07-14 in PRIMARY_DAILY_CACHE: F:\fenqixuangu\data\cache\daily\603898_daily.pkl; D2_OPEN@2026-07-14 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\603898_daily.pkl; D2_OPEN@2026-07-14 in OFFICIAL_DAILY_REPORT: F:\fenqixuangu\data\raw\daily\603898_daily.csv; D3_HIGH@2026-07-15 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\603898_daily.pkl; D3_CLOSE@2026-07-15 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\603898_daily.pkl; D2_OPEN@2026-07-15 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\603898_daily.pkl,D2_OPEN@2026-07-14 in PRIMARY_DAILY_CACHE: F:\fenqixuangu\data\cache\daily\603898_daily.pkl; D2_OPEN@2026-07-14 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\603898_daily.pkl; D2_OPEN@2026-07-14 in OFFICIAL_DAILY_REPORT: F:\fenqixuangu\data\raw\daily\603898_daily.csv; D3_HIGH@2026-07-15 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\603898_daily.pkl,True,ALTERNATIVE_DAILY_CACHE; OFFICIAL_DAILY_REPORT; PRIMARY_DAILY_CACHE,HIGH,False,DAILY_FILE_ENDS_AT_D2
000887_2026-07-13,000887,2026-07-14,2026-07-15,2026-07-16,DATA_EXISTS_IN_FORWARD_OR_HOLDOUT_SNAPSHOT,D3_HIGH@2026-07-15 in OFFICIAL_DAILY_REPORT_HISTORY (minute 口径): F:\fenqixuangu\reports\history_samples\2026-07-09_2026-07-14\history_candidates_2026-07-09_2026-07-14.csv; D3_CLOSE@2026-07-15 in OFFICIAL_DAILY_REPORT_HISTORY (minute 口径): F:\fenqixuangu\reports\history_samples\2026-07-09_2026-07-14\history_candidates_2026-07-09_2026-07-14.csv; D2_OPEN@2026-07-15 in OFFICIAL_DAILY_REPORT_HISTORY (minute 口径): F:\fenqixuangu\reports\history_samples\2026-07-09_2026-07-14\history_candidates_2026-07-09_2026-07-14.csv,D3_HIGH@2026-07-15 in OFFICIAL_DAILY_REPORT_HISTORY (minute 口径): F:\fenqixuangu\reports\history_samples\2026-07-09_2026-07-14\history_candidates_2026-07-09_2026-07-14.csv; D3_CLOSE@2026-07-15 in OFFICIAL_DAILY_REPORT_HISTORY (minute 口径): F:\fenqixuangu\reports\history_samples\2026-07-09_2026-07-14\history_candidates_2026-07-09_2026-07-14.csv; D2_OPEN@2026-07-15 in OFFICIAL_DAILY_REPORT_HISTORY (minute 口径): F:\fenqixuangu\reports\history_samples\2026-07-09_2026-07-14\history_candidates_2026-07-09_2026-07-14.csv,False,,MEDIUM,False,DAILY_FILE_ENDS_AT_D2
002414_2026-07-13,002414,2026-07-14,2026-07-15,2026-07-16,DATA_EXISTS_IN_FORWARD_OR_HOLDOUT_SNAPSHOT,D3_HIGH@2026-07-15 in OFFICIAL_DAILY_REPORT_HISTORY (minute 口径): F:\fenqixuangu\reports\history_samples\2026-07-09_2026-07-14\history_candidates_2026-07-09_2026-07-14.csv; D3_CLOSE@2026-07-15 in OFFICIAL_DAILY_REPORT_HISTORY (minute 口径): F:\fenqixuangu\reports\history_samples\2026-07-09_2026-07-14\history_candidates_2026-07-09_2026-07-14.csv; D2_OPEN@2026-07-15 in OFFICIAL_DAILY_REPORT_HISTORY (minute 口径): F:\fenqixuangu\reports\history_samples\2026-07-09_2026-07-14\history_candidates_2026-07-09_2026-07-14.csv,D3_HIGH@2026-07-15 in OFFICIAL_DAILY_REPORT_HISTORY (minute 口径): F:\fenqixuangu\reports\history_samples\2026-07-09_2026-07-14\history_candidates_2026-07-09_2026-07-14.csv; D3_CLOSE@2026-07-15 in OFFICIAL_DAILY_REPORT_HISTORY (minute 口径): F:\fenqixuangu\reports\history_samples\2026-07-09_2026-07-14\history_candidates_2026-07-09_2026-07-14.csv; D2_OPEN@2026-07-15 in OFFICIAL_DAILY_REPORT_HISTORY (minute 口径): F:\fenqixuangu\reports\history_samples\2026-07-09_2026-07-14\history_candidates_2026-07-09_2026-07-14.csv,False,,MEDIUM,False,DAILY_FILE_ENDS_AT_D2
603898_2026-07-13,603898,2026-07-14,2026-07-15,2026-07-16,DATA_EXISTS_IN_OTHER_LOCAL_DAILY_SOURCE,D3_HIGH@2026-07-15 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\603898_daily.pkl; D3_CLOSE@2026-07-15 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\603898_daily.pkl; D2_OPEN@2026-07-15 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\603898_daily.pkl; D3_HIGH@2026-07-16 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\603898_daily.pkl; D3_CLOSE@2026-07-16 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\603898_daily.pkl,D3_HIGH@2026-07-15 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\603898_daily.pkl; D3_CLOSE@2026-07-15 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\603898_daily.pkl; D2_OPEN@2026-07-15 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\603898_daily.pkl; D3_HIGH@2026-07-16 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\603898_daily.pkl,True,ALTERNATIVE_DAILY_CACHE,HIGH,False,DAILY_FILE_ENDS_AT_D2
001395_2026-07-14,001395,2026-07-16,2026-07-17,2026-07-20,DATA_EXISTS_IN_OTHER_LOCAL_DAILY_SOURCE,D2_OPEN@2026-07-17 in PRIMARY_DAILY_CACHE: F:\fenqixuangu\data\cache\daily\001395_daily.pkl; D2_OPEN@2026-07-17 in OFFICIAL_DAILY_REPORT: F:\fenqixuangu\data\raw\daily\001395_daily.csv,D2_OPEN@2026-07-17 in PRIMARY_DAILY_CACHE: F:\fenqixuangu\data\cache\daily\001395_daily.pkl; D2_OPEN@2026-07-17 in OFFICIAL_DAILY_REPORT: F:\fenqixuangu\data\raw\daily\001395_daily.csv,True,OFFICIAL_DAILY_REPORT; PRIMARY_DAILY_CACHE,HIGH,False,DAILY_FILE_ENDS_AT_D2
601608_2026-07-14,601608,2026-07-16,2026-07-17,2026-07-20,DATA_EXISTS_IN_OTHER_LOCAL_DAILY_SOURCE,D2_OPEN@2026-07-17 in PRIMARY_DAILY_CACHE: F:\fenqixuangu\data\cache\daily\601608_daily.pkl; D2_OPEN@2026-07-17 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\601608_daily.pkl; D2_OPEN@2026-07-17 in OFFICIAL_DAILY_REPORT: F:\fenqixuangu\data\raw\daily\601608_daily.csv; D3_HIGH@2026-07-20 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\601608_daily.pkl; D3_CLOSE@2026-07-20 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\601608_daily.pkl,D2_OPEN@2026-07-17 in PRIMARY_DAILY_CACHE: F:\fenqixuangu\data\cache\daily\601608_daily.pkl; D2_OPEN@2026-07-17 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\601608_daily.pkl; D2_OPEN@2026-07-17 in OFFICIAL_DAILY_REPORT: F:\fenqixuangu\data\raw\daily\601608_daily.csv; D3_HIGH@2026-07-20 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\601608_daily.pkl,True,ALTERNATIVE_DAILY_CACHE; OFFICIAL_DAILY_REPORT; PRIMARY_DAILY_CACHE,HIGH,False,DAILY_FILE_ENDS_AT_D2
603065_2026-07-15,603065,2026-07-16,2026-07-17,2026-07-20,DATA_EXISTS_IN_OTHER_LOCAL_DAILY_SOURCE,D2_OPEN@2026-07-17 in PRIMARY_DAILY_CACHE: F:\fenqixuangu\data\cache\daily\603065_daily.pkl; D2_OPEN@2026-07-17 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\603065_daily.pkl; D2_OPEN@2026-07-17 in OFFICIAL_DAILY_REPORT: F:\fenqixuangu\data\raw\daily\603065_daily.csv; D3_HIGH@2026-07-20 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\603065_daily.pkl; D3_CLOSE@2026-07-20 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\603065_daily.pkl; D2_OPEN@2026-07-20 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\603065_daily.pkl,D2_OPEN@2026-07-17 in PRIMARY_DAILY_CACHE: F:\fenqixuangu\data\cache\daily\603065_daily.pkl; D2_OPEN@2026-07-17 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\603065_daily.pkl; D2_OPEN@2026-07-17 in OFFICIAL_DAILY_REPORT: F:\fenqixuangu\data\raw\daily\603065_daily.csv; D3_HIGH@2026-07-20 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\603065_daily.pkl,True,ALTERNATIVE_DAILY_CACHE; OFFICIAL_DAILY_REPORT; PRIMARY_DAILY_CACHE,HIGH,False,DAILY_FILE_ENDS_AT_D2
605090_2026-07-14,605090,2026-07-16,2026-07-17,2026-07-20,DATA_EXISTS_IN_OTHER_LOCAL_DAILY_SOURCE,D2_OPEN@2026-07-17 in PRIMARY_DAILY_CACHE: F:\fenqixuangu\data\cache\daily\605090_daily.pkl; D2_OPEN@2026-07-17 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\605090_daily.pkl; D2_OPEN@2026-07-17 in OFFICIAL_DAILY_REPORT: F:\fenqixuangu\data\raw\daily\605090_daily.csv; D3_HIGH@2026-07-20 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\605090_daily.pkl; D3_CLOSE@2026-07-20 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\605090_daily.pkl,D2_OPEN@2026-07-17 in PRIMARY_DAILY_CACHE: F:\fenqixuangu\data\cache\daily\605090_daily.pkl; D2_OPEN@2026-07-17 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\605090_daily.pkl; D2_OPEN@2026-07-17 in OFFICIAL_DAILY_REPORT: F:\fenqixuangu\data\raw\daily\605090_daily.csv; D3_HIGH@2026-07-20 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\605090_daily.pkl,True,ALTERNATIVE_DAILY_CACHE; OFFICIAL_DAILY_REPORT; PRIMARY_DAILY_CACHE,HIGH,False,DAILY_FILE_ENDS_AT_D2
605255_2026-07-16,605255,2026-07-16,2026-07-17,2026-07-20,DATA_EXISTS_IN_OTHER_LOCAL_DAILY_SOURCE,D2_OPEN@2026-07-17 in PRIMARY_DAILY_CACHE: F:\fenqixuangu\data\cache\daily\605255_daily.pkl; D2_OPEN@2026-07-17 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\605255_daily.pkl; D2_OPEN@2026-07-17 in OFFICIAL_DAILY_REPORT: F:\fenqixuangu\data\raw\daily\605255_daily.csv; D3_HIGH@2026-07-20 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\605255_daily.pkl; D3_CLOSE@2026-07-20 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\605255_daily.pkl; D2_OPEN@2026-07-20 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\605255_daily.pkl,D2_OPEN@2026-07-17 in PRIMARY_DAILY_CACHE: F:\fenqixuangu\data\cache\daily\605255_daily.pkl; D2_OPEN@2026-07-17 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\605255_daily.pkl; D2_OPEN@2026-07-17 in OFFICIAL_DAILY_REPORT: F:\fenqixuangu\data\raw\daily\605255_daily.csv; D3_HIGH@2026-07-20 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\605255_daily.pkl,True,ALTERNATIVE_DAILY_CACHE; OFFICIAL_DAILY_REPORT; PRIMARY_DAILY_CACHE,HIGH,False,DAILY_FILE_ENDS_AT_D2
000504_2026-07-17,000504,2026-07-17,2026-07-20,2026-07-21,DATA_EXISTS_IN_OTHER_LOCAL_DAILY_SOURCE,D2_OPEN@2026-07-20 in PRIMARY_DAILY_CACHE: F:\fenqixuangu\data\cache\daily\000504_daily.pkl; D2_OPEN@2026-07-20 in OFFICIAL_DAILY_REPORT: F:\fenqixuangu\data\raw\daily\000504_daily.csv,D2_OPEN@2026-07-20 in PRIMARY_DAILY_CACHE: F:\fenqixuangu\data\cache\daily\000504_daily.pkl; D2_OPEN@2026-07-20 in OFFICIAL_DAILY_REPORT: F:\fenqixuangu\data\raw\daily\000504_daily.csv,True,OFFICIAL_DAILY_REPORT; PRIMARY_DAILY_CACHE,HIGH,False,DAILY_FILE_ENDS_AT_D2
002739_2026-07-17,002739,2026-07-17,2026-07-20,2026-07-21,DATA_EXISTS_IN_OTHER_LOCAL_DAILY_SOURCE,D2_OPEN@2026-07-20 in PRIMARY_DAILY_CACHE: F:\fenqixuangu\data\cache\daily\002739_daily.pkl; D2_OPEN@2026-07-20 in OFFICIAL_DAILY_REPORT: F:\fenqixuangu\data\raw\daily\002739_daily.csv,D2_OPEN@2026-07-20 in PRIMARY_DAILY_CACHE: F:\fenqixuangu\data\cache\daily\002739_daily.pkl; D2_OPEN@2026-07-20 in OFFICIAL_DAILY_REPORT: F:\fenqixuangu\data\raw\daily\002739_daily.csv,True,OFFICIAL_DAILY_REPORT; PRIMARY_DAILY_CACHE,HIGH,False,DAILY_FILE_ENDS_AT_D2
600785_2026-07-17,600785,2026-07-17,2026-07-20,2026-07-21,DATA_EXISTS_IN_OTHER_LOCAL_DAILY_SOURCE,D2_OPEN@2026-07-20 in PRIMARY_DAILY_CACHE: F:\fenqixuangu\data\cache\daily\600785_daily.pkl; D2_OPEN@2026-07-20 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\600785_daily.pkl; D2_OPEN@2026-07-20 in OFFICIAL_DAILY_REPORT: F:\fenqixuangu\data\raw\daily\600785_daily.csv,D2_OPEN@2026-07-20 in PRIMARY_DAILY_CACHE: F:\fenqixuangu\data\cache\daily\600785_daily.pkl; D2_OPEN@2026-07-20 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\600785_daily.pkl; D2_OPEN@2026-07-20 in OFFICIAL_DAILY_REPORT: F:\fenqixuangu\data\raw\daily\600785_daily.csv,True,ALTERNATIVE_DAILY_CACHE; OFFICIAL_DAILY_REPORT; PRIMARY_DAILY_CACHE,HIGH,False,DAILY_FILE_ENDS_AT_D2
603065_2026-07-15,603065,2026-07-17,2026-07-20,2026-07-21,DATA_EXISTS_IN_OTHER_LOCAL_DAILY_SOURCE,D3_HIGH@2026-07-20 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\603065_daily.pkl; D3_CLOSE@2026-07-20 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\603065_daily.pkl; D2_OPEN@2026-07-20 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\603065_daily.pkl; D3_HIGH@2026-07-21 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\603065_daily.pkl; D3_CLOSE@2026-07-21 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\603065_daily.pkl,D3_HIGH@2026-07-20 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\603065_daily.pkl; D3_CLOSE@2026-07-20 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\603065_daily.pkl; D2_OPEN@2026-07-20 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\603065_daily.pkl; D3_HIGH@2026-07-21 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\603065_daily.pkl,True,ALTERNATIVE_DAILY_CACHE,HIGH,False,DAILY_FILE_ENDS_AT_D2
605255_2026-07-16,605255,2026-07-17,2026-07-20,2026-07-21,DATA_EXISTS_IN_OTHER_LOCAL_DAILY_SOURCE,D3_HIGH@2026-07-20 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\605255_daily.pkl; D3_CLOSE@2026-07-20 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\605255_daily.pkl; D2_OPEN@2026-07-20 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\605255_daily.pkl; D3_HIGH@2026-07-21 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\605255_daily.pkl; D3_CLOSE@2026-07-21 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\605255_daily.pkl,D3_HIGH@2026-07-20 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\605255_daily.pkl; D3_CLOSE@2026-07-20 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\605255_daily.pkl; D2_OPEN@2026-07-20 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\605255_daily.pkl; D3_HIGH@2026-07-21 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\605255_daily.pkl,True,ALTERNATIVE_DAILY_CACHE,HIGH,False,DAILY_FILE_ENDS_AT_D2
000504_2026-07-17,000504,2026-07-20,2026-07-21,2026-07-22,DATA_EXISTS_IN_FORWARD_OR_HOLDOUT_SNAPSHOT,D3_HIGH@2026-07-21 in FORWARD_SNAPSHOT (minute 口径): F:\fenqixuangu\reports\daily_v005\2026-07-17\v005_daily_scored_candidates_2026-07-17.csv; D3_HIGH@2026-07-21 in OFFICIAL_DAILY_REPORT_HISTORY (minute 口径): F:\fenqixuangu\reports\history_samples\2026-07-20_2026-07-22\history_candidates_2026-07-20_2026-07-22.csv; D3_CLOSE@2026-07-21 in FORWARD_SNAPSHOT (minute 口径): F:\fenqixuangu\reports\daily_v005\2026-07-17\v005_daily_scored_candidates_2026-07-17.csv; D3_CLOSE@2026-07-21 in OFFICIAL_DAILY_REPORT_HISTORY (minute 口径): F:\fenqixuangu\reports\history_samples\2026-07-20_2026-07-22\history_candidates_2026-07-20_2026-07-22.csv; D2_OPEN@2026-07-21 in FORWARD_SNAPSHOT (minute 口径): F:\fenqixuangu\reports\daily_v005\2026-07-17\v005_daily_scored_candidates_2026-07-17.csv; D2_OPEN@2026-07-21 in OFFICIAL_DAILY_REPORT_HISTORY (minute 口径): F:\fenqixuangu\reports\history_samples\2026-07-20_2026-07-22\history_candidates_2026-07-20_2026-07-22.csv,D3_HIGH@2026-07-21 in FORWARD_SNAPSHOT (minute 口径): F:\fenqixuangu\reports\daily_v005\2026-07-17\v005_daily_scored_candidates_2026-07-17.csv; D3_HIGH@2026-07-21 in OFFICIAL_DAILY_REPORT_HISTORY (minute 口径): F:\fenqixuangu\reports\history_samples\2026-07-20_2026-07-22\history_candidates_2026-07-20_2026-07-22.csv; D3_CLOSE@2026-07-21 in FORWARD_SNAPSHOT (minute 口径): F:\fenqixuangu\reports\daily_v005\2026-07-17\v005_daily_scored_candidates_2026-07-17.csv; D3_CLOSE@2026-07-21 in OFFICIAL_DAILY_REPORT_HISTORY (minute 口径): F:\fenqixuangu\reports\history_samples\2026-07-20_2026-07-22\history_candidates_2026-07-20_2026-07-22.csv,False,,MEDIUM,False,DAILY_FILE_ENDS_AT_D2
002632_2026-07-20,002632,2026-07-20,2026-07-21,2026-07-22,DATA_EXISTS_IN_OTHER_LOCAL_DAILY_SOURCE,D2_OPEN@2026-07-21 in PRIMARY_DAILY_CACHE: F:\fenqixuangu\data\cache\daily\002632_daily.pkl; D2_OPEN@2026-07-21 in OFFICIAL_DAILY_REPORT: F:\fenqixuangu\data\raw\daily\002632_daily.csv,D2_OPEN@2026-07-21 in PRIMARY_DAILY_CACHE: F:\fenqixuangu\data\cache\daily\002632_daily.pkl; D2_OPEN@2026-07-21 in OFFICIAL_DAILY_REPORT: F:\fenqixuangu\data\raw\daily\002632_daily.csv,True,OFFICIAL_DAILY_REPORT; PRIMARY_DAILY_CACHE,HIGH,False,DAILY_FILE_ENDS_AT_D2
002677_2026-07-20,002677,2026-07-20,2026-07-21,2026-07-22,DATA_EXISTS_IN_OTHER_LOCAL_DAILY_SOURCE,D2_OPEN@2026-07-21 in PRIMARY_DAILY_CACHE: F:\fenqixuangu\data\cache\daily\002677_daily.pkl; D2_OPEN@2026-07-21 in OFFICIAL_DAILY_REPORT: F:\fenqixuangu\data\raw\daily\002677_daily.csv,D2_OPEN@2026-07-21 in PRIMARY_DAILY_CACHE: F:\fenqixuangu\data\cache\daily\002677_daily.pkl; D2_OPEN@2026-07-21 in OFFICIAL_DAILY_REPORT: F:\fenqixuangu\data\raw\daily\002677_daily.csv,True,OFFICIAL_DAILY_REPORT; PRIMARY_DAILY_CACHE,HIGH,False,DAILY_FILE_ENDS_AT_D2
