family,feature,section,metric,estimate,p2.5,p50,p97.5,direction_probability,p_value,q_value,valid_resamples
LOW_LEVEL_53,pool_consecutive_count_last_board,BOOTSTRAP,T7_PNT_AUC,0.5,0.5,0.5,0.5,0,,,20000
LOW_LEVEL_53,pool_consecutive_count_last_board,BOOTSTRAP,T7_PNT_CLIFF,0,0,0,0,0,,,20000
LOW_LEVEL_53,pool_consecutive_count_last_board,LODO,NONLOSS_SPEARMAN,,,,,,,,28
LOW_LEVEL_53,pool_consecutive_count_last_board,LODO,PNT_LOSS_AUC,0.5,,,,1,,,28
LOW_LEVEL_53,pool_consecutive_count_last_board,LODO,T7_PNT_AUC,0.5,0.5,0.5,0.5,0,,,28
LOW_LEVEL_53,pool_consecutive_count_last_board,PERMUTATION,ABS_RAW_T7_PNT_AUC_DISTANCE,0,,,,,1,1,20000
LOW_LEVEL_53,recent_7d_close_position,BOOTSTRAP,NONLOSS_SPEARMAN,-0.10525889312,-0.39752068827,-0.108593166621,0.261686467793,0.26955,,,20000
LOW_LEVEL_53,recent_7d_close_position,BOOTSTRAP,PNT_LOSS_AUC,0.506072874494,0.241651785714,0.505555555556,0.687794117647,0.5128,,,20000
LOW_LEVEL_53,recent_7d_close_position,BOOTSTRAP,T7_LOSS_AUC,0.52508361204,0.315781641604,0.529411764706,0.714285714286,0.60745,,,20000
LOW_LEVEL_53,recent_7d_close_position,BOOTSTRAP,T7_PNT_AUC,0.519450800915,0.3425,0.520833333333,0.720841346154,0.5796,,,20000
LOW_LEVEL_53,recent_7d_close_position,BOOTSTRAP,T7_PNT_CLIFF,0.0389016018307,-0.315,0.0416666666667,0.441682692308,0.5796,,,20000
LOW_LEVEL_53,recent_7d_close_position,LODO,NONLOSS_SPEARMAN,-0.10525889312,,,,0,,,28
LOW_LEVEL_53,recent_7d_close_position,LODO,PNT_LOSS_AUC,0.506072874494,,,,0.821428571429,,,28
LOW_LEVEL_53,recent_7d_close_position,LODO,T7_PNT_AUC,0.519450800915,0.477272727273,0.519450800915,0.561688311688,0.857142857143,,,28
LOW_LEVEL_53,recent_7d_close_position,PERMUTATION,ABS_RAW_T7_PNT_AUC_DISTANCE,0.0194508009153,,,,,0.801409929504,1,20000
LOW_LEVEL_53,recent_7d_cumulative_return,BOOTSTRAP,NONLOSS_SPEARMAN,0.00802204035329,-0.347569232416,0.0111609006056,0.377090746537,0.5226,,,20000
LOW_LEVEL_53,recent_7d_cumulative_return,BOOTSTRAP,PNT_LOSS_AUC,0.599190283401,0.30303030303,0.59696969697,0.785714285714,0.7448,,,20000
LOW_LEVEL_53,recent_7d_cumulative_return,BOOTSTRAP,T7_LOSS_AUC,0.635451505017,0.428571428571,0.630769230769,0.811432712215,0.89735,,,20000
LOW_LEVEL_53,recent_7d_cumulative_return,BOOTSTRAP,T7_PNT_AUC,0.537757437071,0.362979609073,0.544250801282,0.739130434783,0.67475,,,20000
LOW_LEVEL_53,recent_7d_cumulative_return,BOOTSTRAP,T7_PNT_CLIFF,0.0755148741419,-0.274040781853,0.0885016025641,0.478260869565,0.67475,,,20000
LOW_LEVEL_53,recent_7d_cumulative_return,LODO,NONLOSS_SPEARMAN,0.00802204035329,,,,0.607142857143,,,28
LOW_LEVEL_53,recent_7d_cumulative_return,LODO,PNT_LOSS_AUC,0.599190283401,,,,0.964285714286,,,28
LOW_LEVEL_53,recent_7d_cumulative_return,LODO,T7_PNT_AUC,0.537757437071,0.5,0.537757437071,0.607142857143,0.964285714286,,,28
LOW_LEVEL_53,recent_7d_cumulative_return,PERMUTATION,ABS_RAW_T7_PNT_AUC_DISTANCE,0.0377574370709,,,,,0.457627118644,1,20000
LOW_LEVEL_53,recent_7d_limit_up_count,BOOTSTRAP,NONLOSS_SPEARMAN,0.277785239216,-0.0745920871488,0.301687237915,0.556228291784,0.945220569826,,,19971
LOW_LEVEL_53,recent_7d_limit_up_count,BOOTSTRAP,PNT_LOSS_AUC,0.487854251012,0.392857142857,0.493697478992,0.568181818182,0.3357,,,20000
LOW_LEVEL_53,recent_7d_limit_up_count,BOOTSTRAP,T7_LOSS_AUC,0.59364548495,0.459255050505,0.596618357488,0.722222222222,0.9165,,,20000
LOW_LEVEL_53,recent_7d_limit_up_count,BOOTSTRAP,T7_PNT_AUC,0.605263157895,0.516203703704,0.605263157895,0.705028998779,0.98775,,,20000
LOW_LEVEL_53,recent_7d_limit_up_count,BOOTSTRAP,T7_PNT_CLIFF,0.210526315789,0.0324074074074,0.210526315789,0.410057997558,0.98775,,,20000
LOW_LEVEL_53,recent_7d_limit_up_count,LODO,NONLOSS_SPEARMAN,0.277785239216,,,,1,,,28
LOW_LEVEL_53,recent_7d_limit_up_count,LODO,PNT_LOSS_AUC,0.487854251012,,,,0.0357142857143,,,28
LOW_LEVEL_53,recent_7d_limit_up_count,LODO,T7_PNT_AUC,0.605263157895,0.579545454545,0.605263157895,0.617794486216,1,,,28
LOW_LEVEL_53,recent_7d_limit_up_count,PERMUTATION,ABS_RAW_T7_PNT_AUC_DISTANCE,0.105263157895,,,,,0.0357982100895,0.632435044914,20000
LOW_LEVEL_53,recent_7d_max_drawdown,BOOTSTRAP,NONLOSS_SPEARMAN,0.229073818977,-0.264635699654,0.224565488355,0.62971968511,0.8089,,,20000
LOW_LEVEL_53,recent_7d_max_drawdown,BOOTSTRAP,PNT_LOSS_AUC,0.534412955466,0.266666666667,0.535579635363,0.75,0.6007,,,20000
LOW_LEVEL_53,recent_7d_max_drawdown,BOOTSTRAP,T7_LOSS_AUC,0.66889632107,0.425922035481,0.669117647059,0.87037037037,0.91605,,,20000
LOW_LEVEL_53,recent_7d_max_drawdown,BOOTSTRAP,T7_PNT_AUC,0.636155606407,0.420948616601,0.637877409573,0.846153846154,0.8911,,,20000
LOW_LEVEL_53,recent_7d_max_drawdown,BOOTSTRAP,T7_PNT_CLIFF,0.272311212815,-0.158102766798,0.275754819147,0.692307692308,0.8911,,,20000
LOW_LEVEL_53,recent_7d_max_drawdown,LODO,NONLOSS_SPEARMAN,0.229073818977,,,,1,,,28
LOW_LEVEL_53,recent_7d_max_drawdown,LODO,PNT_LOSS_AUC,0.534412955466,,,,0.964285714286,,,28
LOW_LEVEL_53,recent_7d_max_drawdown,LODO,T7_PNT_AUC,0.636155606407,0.575,0.636155606407,0.711038961039,1,,,28
LOW_LEVEL_53,recent_7d_max_drawdown,PERMUTATION,ABS_RAW_T7_PNT_AUC_DISTANCE,0.136155606407,,,,,0.28398580071,1,20000
LOW_LEVEL_53,recent_limit_up_count_10d,BOOTSTRAP,NONLOSS_SPEARMAN,0.238870520175,-0.0294894404233,0.264902721598,0.531649161924,0.962044306646,,,19997
LOW_LEVEL_53,recent_limit_up_count_10d,BOOTSTRAP,PNT_LOSS_AUC,0.441295546559,0.321635211767,0.44,0.542859933036,0.11255,,,20000
LOW_LEVEL_53,recent_limit_up_count_10d,BOOTSTRAP,T7_LOSS_AUC,0.56856187291,0.428383051121,0.574285714286,0.722222222222,0.83165,,,20000
LOW_LEVEL_53,recent_limit_up_count_10d,BOOTSTRAP,T7_PNT_AUC,0.609839816934,0.518938598167,0.617647058824,0.724137931034,0.9906,,,20000
LOW_LEVEL_53,recent_limit_up_count_10d,BOOTSTRAP,T7_PNT_CLIFF,0.219679633867,0.0378771963331,0.235294117647,0.448275862069,0.9906,,,20000
LOW_LEVEL_53,recent_limit_up_count_10d,LODO,NONLOSS_SPEARMAN,0.238870520175,,,,1,,,28
LOW_LEVEL_53,recent_limit_up_count_10d,LODO,PNT_LOSS_AUC,0.441295546559,,,,0,,,28
LOW_LEVEL_53,recent_limit_up_count_10d,LODO,T7_PNT_AUC,0.609839816934,0.588235294118,0.609839816934,0.637987012987,1,,,28
LOW_LEVEL_53,recent_limit_up_count_10d,PERMUTATION,ABS_RAW_T7_PNT_AUC_DISTANCE,0.109839816934,,,,,0.141592920354,0.750442477876,20000
LOW_LEVEL_53,recent_limit_up_count_20d,BOOTSTRAP,NONLOSS_SPEARMAN,0.2325345688,-0.132545245588,0.241887587585,0.570664431216,0.8991,,,20000
LOW_LEVEL_53,recent_limit_up_count_20d,BOOTSTRAP,PNT_LOSS_AUC,0.364372469636,0.186360157699,0.357142857143,0.564107142857,0.0771,,,20000
LOW_LEVEL_53,recent_limit_up_count_20d,BOOTSTRAP,T7_LOSS_AUC,0.510033444816,0.297552765116,0.50700280112,0.736266233766,0.52025,,,20000
LOW_LEVEL_53,recent_limit_up_count_20d,BOOTSTRAP,T7_PNT_AUC,0.635011441648,0.48125,0.641082451499,0.807407628921,0.95615,,,20000
LOW_LEVEL_53,recent_limit_up_count_20d,BOOTSTRAP,T7_PNT_CLIFF,0.270022883295,-0.0375,0.282164902998,0.614815257842,0.95615,,,20000
LOW_LEVEL_53,recent_limit_up_count_20d,LODO,NONLOSS_SPEARMAN,0.2325345688,,,,1,,,28
LOW_LEVEL_53,recent_limit_up_count_20d,LODO,PNT_LOSS_AUC,0.364372469636,,,,0,,,28
LOW_LEVEL_53,recent_limit_up_count_20d,LODO,T7_PNT_AUC,0.635011441648,0.590277777778,0.635011441648,0.668831168831,1,,,28
LOW_LEVEL_53,recent_limit_up_count_20d,PERMUTATION,ABS_RAW_T7_PNT_AUC_DISTANCE,0.135011441648,,,,,0.0240987950602,0.632435044914,20000
LOW_LEVEL_53,recent_pool_appearance_count_10d,BOOTSTRAP,NONLOSS_SPEARMAN,0.238870520175,-0.0294894404233,0.264902721598,0.531649161924,0.962044306646,,,19997
LOW_LEVEL_53,recent_pool_appearance_count_10d,BOOTSTRAP,PNT_LOSS_AUC,0.441295546559,0.321635211767,0.44,0.542859933036,0.11255,,,20000
LOW_LEVEL_53,recent_pool_appearance_count_10d,BOOTSTRAP,T7_LOSS_AUC,0.56856187291,0.428383051121,0.574285714286,0.722222222222,0.83165,,,20000
LOW_LEVEL_53,recent_pool_appearance_count_10d,BOOTSTRAP,T7_PNT_AUC,0.609839816934,0.518938598167,0.617647058824,0.724137931034,0.9906,,,20000
LOW_LEVEL_53,recent_pool_appearance_count_10d,BOOTSTRAP,T7_PNT_CLIFF,0.219679633867,0.0378771963331,0.235294117647,0.448275862069,0.9906,,,20000
LOW_LEVEL_53,recent_pool_appearance_count_10d,LODO,NONLOSS_SPEARMAN,0.238870520175,,,,1,,,28
LOW_LEVEL_53,recent_pool_appearance_count_10d,LODO,PNT_LOSS_AUC,0.441295546559,,,,0,,,28
LOW_LEVEL_53,recent_pool_appearance_count_10d,LODO,T7_PNT_AUC,0.609839816934,0.588235294118,0.609839816934,0.637987012987,1,,,28
LOW_LEVEL_53,recent_pool_appearance_count_10d,PERMUTATION,ABS_RAW_T7_PNT_AUC_DISTANCE,0.109839816934,,,,,0.141592920354,0.750442477876,20000
LOW_LEVEL_53,recent_pool_appearance_count_20d,BOOTSTRAP,NONLOSS_SPEARMAN,0.2325345688,-0.132545245588,0.241887587585,0.570664431216,0.8991,,,20000
LOW_LEVEL_53,recent_pool_appearance_count_20d,BOOTSTRAP,PNT_LOSS_AUC,0.364372469636,0.186360157699,0.357142857143,0.564107142857,0.0771,,,20000
LOW_LEVEL_53,recent_pool_appearance_count_20d,BOOTSTRAP,T7_LOSS_AUC,0.510033444816,0.297552765116,0.50700280112,0.736266233766,0.52025,,,20000
LOW_LEVEL_53,recent_pool_appearance_count_20d,BOOTSTRAP,T7_PNT_AUC,0.635011441648,0.48125,0.641082451499,0.807407628921,0.95615,,,20000
LOW_LEVEL_53,recent_pool_appearance_count_20d,BOOTSTRAP,T7_PNT_CLIFF,0.270022883295,-0.0375,0.282164902998,0.614815257842,0.95615,,,20000
LOW_LEVEL_53,recent_pool_appearance_count_20d,LODO,NONLOSS_SPEARMAN,0.2325345688,,,,1,,,28
LOW_LEVEL_53,recent_pool_appearance_count_20d,LODO,PNT_LOSS_AUC,0.364372469636,,,,0,,,28
LOW_LEVEL_53,recent_pool_appearance_count_20d,LODO,T7_PNT_AUC,0.635011441648,0.590277777778,0.635011441648,0.668831168831,1,,,28
LOW_LEVEL_53,recent_pool_appearance_count_20d,PERMUTATION,ABS_RAW_T7_PNT_AUC_DISTANCE,0.135011441648,,,,,0.0240987950602,0.632435044914,20000
LOW_LEVEL_53,volume_above_d1_close_ratio,BOOTSTRAP,NONLOSS_SPEARMAN,0.123267689438,-0.189887318531,0.128883213157,0.371418077158,0.8019,,,20000
LOW_LEVEL_53,volume_above_d1_close_ratio,BOOTSTRAP,PNT_LOSS_AUC,0.514170040486,0.323232323232,0.508928571429,0.741178527355,0.5285,,,20000
LOW_LEVEL_53,volume_above_d1_close_ratio,BOOTSTRAP,T7_LOSS_AUC,0.56856187291,0.397306397306,0.572590218424,0.759615384615,0.7851,,,20000
LOW_LEVEL_53,volume_above_d1_close_ratio,BOOTSTRAP,T7_PNT_AUC,0.535469107551,0.356033281734,0.537260991353,0.683336693548,0.6667,,,20000
LOW_LEVEL_53,volume_above_d1_close_ratio,BOOTSTRAP,T7_PNT_CLIFF,0.070938215103,-0.287933436533,0.0745219827061,0.366673387097,0.6667,,,20000
LOW_LEVEL_53,volume_above_d1_close_ratio,LODO,NONLOSS_SPEARMAN,0.123267689438,,,,1,,,28
LOW_LEVEL_53,volume_above_d1_close_ratio,LODO,PNT_LOSS_AUC,0.514170040486,,,,0.785714285714,,,28
LOW_LEVEL_53,volume_above_d1_close_ratio,LODO,T7_PNT_AUC,0.535469107551,0.505555555556,0.535469107551,0.576441102757,1,,,28
LOW_LEVEL_53,volume_above_d1_close_ratio,PERMUTATION,ABS_RAW_T7_PNT_AUC_DISTANCE,0.0354691075515,,,,,0.650467476626,1,20000
